seed,method,condition,lambda_task,mean_D,p95_D,viability_occupancy,severe_fraction,action_agreement,cumulative_task
3087008538,boundary_aware,strong,0.02,0.03444671903345682,0.0775233827772576,0.7975,0.0,0.43,194.49882492599914
3087008538,boundary_aware,strong,0.022,0.03665447507522338,0.08690270241371047,0.7525,0.0,0.4625,196.5968835158065
3087008538,boundary_aware,strong,0.026,0.042788906993236016,0.10030430609062528,0.6925,0.005,0.5025,197.76756436874567
3087008538,boundary_aware,strong,0.03,0.04757350058778023,0.10737802130263185,0.605,0.0,0.475,201.06825841263895
3087008538,boundary_aware,strong,0.036,0.062326917734196116,0.13844626838637017,0.43,0.005,0.47,207.68393488137588
3087008538,robust_control_aware,moderate,0.01,0.014074560992950777,0.03014075216444685,0.9825,0.0,0.4375,182.98467462028364
3087008538,robust_control_aware,moderate,0.014,0.016024244639688455,0.03177724863172069,0.985,0.0,0.535,192.0833676142026
3087008538,robust_control_aware,moderate,0.018,0.01759971852004925,0.037404203617702005,0.98,0.0,0.565,192.60411291259675
3087008538,robust_control_aware,moderate,0.02,0.018589287906223276,0.036572555163440594,0.985,0.0,0.555,194.16149808916555
3087008538,robust_control_aware,moderate,0.022,0.01946988767446961,0.04059332222745579,0.975,0.0,0.62,192.65066825394354
3087008538,robust_control_aware,moderate,0.026,0.021324560590066922,0.041571580012797336,0.9725,0.0,0.605,195.44890737588184
3087008538,robust_control_aware,moderate,0.03,0.024496124124064343,0.04908853495156674,0.95,0.0,0.5625,196.35369292242933
3087008538,robust_control_aware,moderate,0.036,0.03027320811541049,0.07977471964457572,0.8925,0.0,0.5025,200.4507624130773
3087008538,robust_control_aware,strong,0.01,0.01807951605651908,0.048629499111500496,0.95,0.0,0.4175,187.98489878479677
3087008538,robust_control_aware,strong,0.014,0.019524072624015173,0.045051899916073564,0.9575,0.0,0.5125,192.80897511290493
3087008538,robust_control_aware,strong,0.018,0.023192578091804073,0.058850973037078896,0.915,0.0,0.53,192.29372289400123
3087008538,robust_control_aware,strong,0.02,0.026399504343543143,0.07266105968246525,0.9,0.0,0.485,195.8083692350355
3087008538,robust_control_aware,strong,0.022,0.029931141608470907,0.0946963996390768,0.8725,0.0025,0.5175,195.99916605958583
3087008538,robust_control_aware,strong,0.026,0.035047954977494446,0.11736742815385705,0.815,0.0025,0.505,197.27332964846795
3087008538,robust_control_aware,strong,0.03,0.03928404006967745,0.11381801398186268,0.7625,0.0,0.515,202.995580826402
3087008538,robust_control_aware,strong,0.036,0.06293510935271301,0.15786653289733085,0.515,0.0125,0.515,204.2580280004563
3008578821,boundary_aware,moderate,0.01,0.012842269474140338,0.03185894781372348,0.99,0.0,0.4325,176.55255779000146
3008578821,boundary_aware,moderate,0.014,0.015423595006604203,0.037509971332616125,0.98,0.0,0.4775,187.17972751775423
3008578821,boundary_aware,moderate,0.018,0.019754092441865184,0.04495053308995459,0.97,0.0,0.5125,191.5612929164355
3008578821,boundary_aware,moderate,0.02,0.02051735456458868,0.045885356023087194,0.965,0.0,0.5175,190.92886304100728
3008578821,boundary_aware,moderate,0.022,0.02287593240950911,0.05203268813977809,0.9375,0.0,0.52,193.56409645164592
3008578821,boundary_aware,moderate,0.026,0.02493189478564106,0.05688243849541332,0.9275,0.0,0.5275,196.06300473356424
3008578821,boundary_aware,moderate,0.03,0.032267193788483965,0.07205045739298616,0.8325,0.0,0.575,200.02513951008606
3008578821,boundary_aware,moderate,0.036,0.03785282024480129,0.08399648814762442,0.74,0.0025,0.54,201.41225644961253
3008578821,boundary_aware,strong,0.01,0.016021069192384947,0.039908516121733816,0.975,0.0,0.4425,178.89168450099856
3008578821,boundary_aware,strong,0.014,0.019829227180512908,0.052782433474261724,0.935,0.0,0.445,177.90348131765802
3008578821,boundary_aware,strong,0.018,0.021627524573622624,0.04940255175066532,0.95,0.0,0.45,185.2281012623789
3008578821,boundary_aware,strong,0.02,0.025737493434134624,0.06320199735733813,0.9025,0.0,0.465,188.24831429112368
3008578821,boundary_aware,strong,0.022,0.02590225540140628,0.061874155940601624,0.9075,0.0,0.4675,186.40598517713406
3008578821,boundary_aware,strong,0.026,0.032171219391232214,0.07779681330886846,0.8225,0.0,0.47,191.12155656260032
3008578821,boundary_aware,strong,0.03,0.03699604465953828,0.08485255111699429,0.77,0.0,0.4675,195.36167345394938
3008578821,boundary_aware,strong,0.036,0.04654867737434915,0.10503815767963155,0.6275,0.0,0.495,199.73427331095814
3008578821,robust_control_aware,moderate,0.01,0.013847783349079714,0.028365694547343567,0.99,0.0,0.4475,185.00859936742728
3008578821,robust_control_aware,moderate,0.014,0.015211150627589598,0.03137920662686118,0.9925,0.0,0.52,188.84626705042962
3008578821,robust_control_aware,moderate,0.018,0.016416967418272414,0.032559393653636956,0.99,0.0,0.6575,189.78928957250508
3008578821,robust_control_aware,moderate,0.02,0.018303356365004488,0.03771806391722089,0.9775,0.0,0.635,188.84540505297443
3008578821,robust_control_aware,moderate,0.022,0.01850548596293244,0.03895774908072367,0.985,0.0,0.61,191.65660891618293
3008578821,robust_control_aware,moderate,0.026,0.020106191637788925,0.03881269328964824,0.9725,0.0,0.585,191.0615868556993
3008578821,robust_control_aware,moderate,0.03,0.02242674566579923,0.043879896504283915,0.96,0.0,0.515,192.98853560034564
3008578821,robust_control_aware,moderate,0.036,0.02692436651327389,0.06006841816617195,0.9175,0.0,0.4825,195.9184033299038
3008578821,robust_control_aware,strong,0.01,0.014993683163944095,0.03865030846783075,0.97,0.0,0.4325,181.17600163870722
3008578821,robust_control_aware,strong,0.014,0.015289580081149548,0.03520117444869935,0.9825,0.0,0.495,188.6999708254358
3008578821,robust_control_aware,strong,0.018,0.01976227331389084,0.053109836995380647,0.9475,0.0,0.56,187.0260328046295
3008578821,robust_control_aware,strong,0.02,0.020678555681459276,0.05321655842428813,0.935,0.0,0.5375,189.81352371239655
3008578821,robust_control_aware,strong,0.022,0.021235256746466948,0.04657268926971616,0.955,0.0,0.5325,192.9047655796703
3008578821,robust_control_aware,strong,0.026,0.0253487524973528,0.06807308458856558,0.9075,0.0,0.5225,193.1664783578325
3008578821,robust_control_aware,strong,0.03,0.02810447902385052,0.07405630293762036,0.88,0.0,0.5175,194.22183724203904
3008578821,robust_control_aware,strong,0.036,0.03630688541488713,0.10634764468237962,0.7825,0.0,0.4525,197.51476602819287
3015764885,boundary_aware,moderate,0.01,0.013369744127517028,0.03325236213794919,0.9825,0.0,0.4675,181.05463727022857
3015764885,boundary_aware,moderate,0.014,0.01720024085309766,0.04315280347829166,0.9675,0.0,0.495,184.4460775223328
3015764885,boundary_aware,moderate,0.018,0.020367963658952923,0.04750494407959742,0.96,0.0,0.5525,186.43205571785995
3015764885,boundary_aware,moderate,0.02,0.021074635442113864,0.04812488479316389,0.9575,0.0,0.565,187.81643056456574
3015764885,boundary_aware,moderate,0.022,0.023683878237201375,0.05631455046752129,0.93,0.0,0.5325,188.58533819004504
3015764885,boundary_aware,moderate,0.026,0.027365564362496046,0.06435616548370619,0.895,0.0,0.545,193.21498944211757
3015764885,boundary_aware,moderate,0.03,0.028789458258774266,0.06494038581019272,0.8575,0.0,0.5425,194.17729582635707
3015764885,boundary_aware,moderate,0.036,0.0372081767528129,0.08603108552514777,0.755,0.0025,0.57,198.27793055439213
3015764885,boundary_aware,strong,0.01,0.01772671662423537,0.04521786106606342,0.96,0.0,0.45,174.7258816641089
3015764885,boundary_aware,strong,0.014,0.01986290853978751,0.05125785680580719,0.945,0.0,0.435,178.13237721512945
3015764885,boundary_aware,strong,0.018,0.023069002259176515,0.05551762282081244,0.9275,0.0,0.4775,182.62408247518323
3015764885,boundary_aware,strong,0.02,0.026342402236851692,0.06171000157503268,0.8925,0.0,0.485,184.63716120435066
3015764885,boundary_aware,strong,0.022,0.025496368459632383,0.06317435881423174,0.895,0.0,0.4875,183.0008794978829
3015764885,boundary_aware,strong,0.026,0.030337231754378465,0.07456195957591447,0.855,0.0,0.5075,187.2029397101546
3015764885,boundary_aware,strong,0.03,0.033343943116219604,0.07911341575855849,0.7925,0.0,0.5275,191.53267150147207
3015764885,boundary_aware,strong,0.036,0.041054475556894114,0.10216884852388139,0.7175,0.0025,0.4875,192.53614882056266
3015764885,robust_control_aware,moderate,0.01,0.014774043528962626,0.03189623197487366,0.9875,0.0,0.4625,180.63732021195995
3015764885,robust_control_aware,moderate,0.014,0.016509212556592004,0.03312109801557664,0.9775,0.0,0.5425,183.4519377533704
3015764885,robust_control_aware,moderate,0.018,0.018255342386315435,0.037112061878360865,0.975,0.0,0.6125,188.41564319316285
3015764885,robust_control_aware,moderate,0.02,0.019067891472065446,0.0392210125972481,0.9675,0.0,0.635,185.03877090430768
3015764885,robust_control_aware,moderate,0.022,0.019211366447926745,0.03915343490518788,0.975,0.0,0.6325,184.21732064201962
3015764885,robust_control_aware,moderate,0.026,0.020735949931817474,0.04172736693251736,0.97,0.0,0.5675,188.53696975995658
3015764885,robust_control_aware,moderate,0.03,0.02444160721080702,0.05211455465503791,0.94,0.0,0.54,188.94995598388135
3015764885,robust_control_aware,moderate,0.036,0.029688745829923466,0.08194880862637774,0.8925,0.005,0.4375,191.39548316912214
3015764885,robust_control_aware,strong,0.01,0.01603520397231049,0.04504421573211069,0.96,0.0,0.465,173.154571343135
3015764885,robust_control_aware,strong,0.014,0.01720734789857303,0.041405664254990086,0.975,0.0,0.505,185.54226151135646
3015764885,robust_control_aware,strong,0.018,0.021620819349132223,0.05491257549733177,0.94,0.0,0.52,183.6581626207716
3015764885,robust_control_aware,strong,0.02,0.02345175961853436,0.06260323698854563,0.93,0.0,0.5475,187.83444325004467
3015764885,robust_control_aware,strong,0.022,0.021970862542496566,0.061076392124413306,0.935,0.0,0.5675,186.8703090796052
3015764885,robust_control_aware,strong,0.026,0.022741155917315715,0.05818176497732579,0.93,0.0,0.5375,190.27974980717815
3015764885,robust_control_aware,strong,0.03,0.027453402036022822,0.07228585512950572,0.8775,0.0,0.52,191.66885852202614
3015764885,robust_control_aware,strong,0.036,0.035662016725245646,0.10578549142000505,0.8175,0.005,0.455,195.51077175159367
3233603356,boundary_aware,moderate,0.01,0.016976007861016076,0.041090632883340944,0.98,0.0,0.46,180.33986538941767
3233603356,boundary_aware,moderate,0.014,0.02125564183196665,0.05034383953727973,0.9475,0.0,0.485,182.50370379126923
3233603356,boundary_aware,moderate,0.018,0.02340544252187564,0.051934340944507974,0.945,0.0,0.515,188.49838506686598
3233603356,boundary_aware,moderate,0.02,0.02660919529655462,0.05907173313788312,0.8975,0.0,0.5025,187.69477560011296
3233603356,boundary_aware,moderate,0.022,0.028134288995832833,0.06699101321178728,0.8725,0.0,0.48,189.32166689820195
3233603356,boundary_aware,moderate,0.026,0.03508617699625177,0.076490273438787,0.7775,0.0,0.5175,194.38460400576798
3233603356,boundary_aware,moderate,0.03,0.04217701229067603,0.09746674357142468,0.7,0.0,0.55,194.5945015516054
3233603356,boundary_aware,moderate,0.036,0.050877017874076384,0.11438000560990123,0.6025,0.0025,0.54,199.30491938295359
3233603356,boundary_aware,strong,0.01,0.028600733172807775,0.07402535117651066,0.865,0.0,0.4225,182.5711507392026
3233603356,boundary_aware,strong,0.014,0.03405005342940063,0.08395944844424152,0.7875,0.0,0.44,186.47102752013973
3233603356,boundary_aware,strong,0.018,0.04505399949742738,0.11144343510036193,0.655,0.0,0.4325,187.18710326137295
3233603356,boundary_aware,strong,0.02,0.04560359691396187,0.10332866017974952,0.6525,0.0,0.4025,190.22902895457415
3233603356,boundary_aware,strong,0.022,0.04814480066699157,0.11079654604704157,0.6275,0.005,0.4425,191.87023789991616
3233603356,boundary_aware,strong,0.026,0.0554323611114976,0.12243970294786237,0.54,0.0025,0.4525,194.17832687653356
3233603356,boundary_aware,strong,0.03,0.06369954164237517,0.14411258554038553,0.45,0.0125,0.4525,197.52995331627767
3233603356,boundary_aware,strong,0.036,0.08812770971344669,0.20167139001974016,0.265,0.0525,0.4475,203.84339507794763
3233603356,robust_control_aware,moderate,0.01,0.016023327727986078,0.036955614868957425,0.98,0.0,0.4675,177.97256318976264
3233603356,robust_control_aware,moderate,0.014,0.018245627273255797,0.03761486327857779,0.9675,0.0,0.5525,186.01713949080607
3233603356,robust_control_aware,moderate,0.018,0.020124476020046078,0.041232738397358866,0.975,0.0,0.5275,183.75310050023208
3233603356,robust_control_aware,moderate,0.02,0.021452352816474576,0.046235719365816705,0.96,0.0,0.6075,185.89633819469142
3233603356,robust_control_aware,moderate,0.022,0.02454190571742616,0.05467172763661482,0.94,0.005,0.6225,189.34267198573838
3233603356,robust_control_aware,moderate,0.026,0.025000173874607103,0.05692011658862775,0.94,0.0,0.595,189.3660966060648
3233603356,robust_control_aware,moderate,0.03,0.027962904062003774,0.07014575107631235,0.895,0.0,0.585,191.42995540064487
3233603356,robust_control_aware,moderate,0.036,0.042383582628034266,0.12169208891194823,0.7325,0.0,0.595,196.47751643854963
3233603356,robust_control_aware,strong,0.01,0.023768777432501335,0.06509577983554231,0.9025,0.0,0.4325,186.40285406292003
3233603356,robust_control_aware,strong,0.014,0.02995810068413572,0.08140974417907113,0.84,0.0025,0.4425,185.03122738527537
3233603356,robust_control_aware,strong,0.018,0.041853302061475306,0.11347739677557911,0.73,0.005,0.4725,189.00404781570847
3233603356,robust_control_aware,strong,0.02,0.04152005004884695,0.11826868909348737,0.7225,0.005,0.4975,190.6886988029719
3233603356,robust_control_aware,strong,0.022,0.04858500766117325,0.1311589300077231,0.64,0.005,0.4775,189.70589575407445
3233603356,robust_control_aware,strong,0.026,0.05919050510282323,0.13842151735612174,0.525,0.0075,0.49,190.56752276843386
3233603356,robust_control_aware,strong,0.03,0.07683267420867387,0.18777443085274345,0.395,0.035,0.4675,192.14157194365637
3233603356,robust_control_aware,strong,0.036,0.08951166080218899,0.1991896856183259,0.3075,0.05,0.465,195.15309988439674
3430742932,boundary_aware,moderate,0.01,0.01563379452736404,0.03960571656189682,0.9825,0.0,0.4425,176.82581584437614
3430742932,boundary_aware,moderate,0.014,0.01947640825401393,0.05094894098251685,0.94,0.0,0.49,181.38672017589795
3430742932,boundary_aware,moderate,0.018,0.024394615924623136,0.059289941821097314,0.92,0.0,0.475,182.31565053081692
3430742932,boundary_aware,moderate,0.02,0.02528639795255151,0.06107591679988509,0.9125,0.0,0.4975,188.52970602076692
3430742932,boundary_aware,moderate,0.022,0.028264769146501598,0.0619475311361436,0.88,0.0,0.5,190.86642075639668
3430742932,boundary_aware,moderate,0.026,0.03120977500877081,0.07003036337905427,0.8575,0.0,0.5475,191.95556125893705
3430742932,boundary_aware,moderate,0.03,0.03710384389871751,0.08387393259852864,0.7675,0.0,0.5475,195.9780609616746
3430742932,boundary_aware,moderate,0.036,0.0446815814792051,0.10009333484771563,0.6525,0.0,0.555,199.15790054103167
3430742932,boundary_aware,strong,0.01,0.024805164126476483,0.0656281869231195,0.8925,0.0,0.4025,173.32082029727866
3430742932,boundary_aware,strong,0.014,0.02865555435986013,0.0698958955712878,0.8625,0.0,0.435,183.6764899533965
3430742932,boundary_aware,strong,0.018,0.03575048813895372,0.09222229847655566,0.79,0.0025,0.3975,181.10291284594308
3430742932,boundary_aware,strong,0.02,0.03819820713091637,0.09185277319771147,0.735,0.0,0.42,184.76447543191364
3430742932,boundary_aware,strong,0.022,0.04323154591571864,0.11089700616862545,0.6875,0.0025,0.44,187.16256899315084
3430742932,boundary_aware,strong,0.026,0.04751700869390858,0.11290102140860754,0.64,0.0025,0.4625,191.82484291662308
3430742932,boundary_aware,strong,0.03,0.052325199979645236,0.12481828814704102,0.585,0.005,0.4575,193.90169479855567
3430742932,boundary_aware,strong,0.036,0.06357371465471195,0.14546673155752726,0.4425,0.0125,0.475,198.17842341762793
3430742932,robust_control_aware,moderate,0.01,0.01612101956611772,0.03579644193657843,0.97,0.0,0.4475,173.71934708915222
3430742932,robust_control_aware,moderate,0.014,0.018284385207577424,0.041012546938883426,0.9675,0.0,0.5,179.15299269423062
3430742932,robust_control_aware,moderate,0.018,0.01966347993843954,0.04180821700554342,0.965,0.0,0.585,179.03221520674097
3430742932,robust_control_aware,moderate,0.02,0.020718871536246127,0.04653302327330146,0.9625,0.0,0.5125,178.82058883923187
3430742932,robust_control_aware,moderate,0.022,0.021501616237925396,0.044545461182217236,0.9625,0.0,0.5575,183.5695312493715
3430742932,robust_control_aware,moderate,0.026,0.024111652302076236,0.050815532973463286,0.945,0.0,0.6,185.63516640785855
3430742932,robust_control_aware,moderate,0.03,0.02823237018396214,0.06745053310920154,0.9075,0.0,0.5625,190.49393685788505
3430742932,robust_control_aware,moderate,0.036,0.03439717535791965,0.10045008256888129,0.8325,0.0025,0.5225,190.37701724915453
3430742932,robust_control_aware,strong,0.01,0.01810728540443006,0.0482271309694681,0.955,0.0,0.4225,168.11146458072704
3430742932,robust_control_aware,strong,0.014,0.023439298876844487,0.06220059694208581,0.9175,0.0,0.4675,182.57305485219484
3430742932,robust_control_aware,strong,0.018,0.02612288775947543,0.07352992104284611,0.9,0.0,0.4925,183.74751859920326
3430742932,robust_control_aware,strong,0.02,0.032078125117239155,0.09959924901275953,0.845,0.0025,0.5375,186.72110947815628
3430742932,robust_control_aware,strong,0.022,0.03330712961478045,0.10572308900875768,0.83,0.0025,0.5025,186.390761521637
3430742932,robust_control_aware,strong,0.026,0.036649436600341014,0.10542194743719308,0.79,0.0,0.5125,187.48608208617145
3430742932,robust_control_aware,strong,0.03,0.04648684478148562,0.13113328743355604,0.6825,0.0025,0.4975,190.79432975404694
3430742932,robust_control_aware,strong,0.036,0.0643406079496993,0.17071442376217272,0.5425,0.0175,0.4825,193.9841607039337
3740935724,boundary_aware,moderate,0.01,0.013347940777649638,0.03230122028556542,0.9875,0.0,0.4675,181.5265218061224
3740935724,boundary_aware,moderate,0.014,0.016568826995844724,0.03783572905415339,0.9775,0.0,0.4925,186.31856272250934
3740935724,boundary_aware,moderate,0.018,0.020669961912679797,0.046561478529775956,0.955,0.0,0.4875,192.03897829211152
3740935724,boundary_aware,moderate,0.02,0.021194775223034056,0.050995432022706,0.945,0.0,0.5125,192.17381119212868
3740935724,boundary_aware,moderate,0.022,0.023903251416408467,0.055188920398973995,0.93,0.0,0.49,194.94745760648476
3740935724,boundary_aware,moderate,0.026,0.02916275425652175,0.06752170054240567,0.8625,0.0,0.545,198.20051003190656
3740935724,boundary_aware,moderate,0.03,0.034110148319234465,0.07474365083071306,0.7875,0.0,0.5575,198.12885793070137
3740935724,boundary_aware,moderate,0.036,0.043133268891534786,0.0949895852731479,0.6775,0.0,0.525,202.91070551134086
3740935724,boundary_aware,strong,0.01,0.018816778730969968,0.0471708229733603,0.9575,0.0,0.395,183.92524651698216
3740935724,boundary_aware,strong,0.014,0.02220225974059173,0.05201796896947068,0.94,0.0,0.425,184.55978896661105
3740935724,boundary_aware,strong,0.018,0.028073728155734327,0.06272577231378154,0.88,0.0,0.4425,190.3845594988314
3740935724,boundary_aware,strong,0.02,0.027922437329721533,0.05998530604029799,0.87,0.0,0.455,187.42583108491763
3740935724,boundary_aware,strong,0.022,0.030303672560570823,0.07142665604952982,0.8425,0.0,0.4725,191.4889430699489
3740935724,boundary_aware,strong,0.026,0.036193140031339534,0.07551276047654058,0.7725,0.0,0.475,192.9843465957738
3740935724,boundary_aware,strong,0.03,0.04266470642726148,0.09665344740893977,0.6725,0.0,0.4825,195.80336028885282
3740935724,boundary_aware,strong,0.036,0.05483568259890891,0.12272072700835301,0.5325,0.0025,0.4825,197.83693397490225
3740935724,robust_control_aware,moderate,0.01,0.013954296012007544,0.029674430439694897,0.995,0.0,0.505,188.21827714437822
3740935724,robust_control_aware,moderate,0.014,0.016572508699774793,0.031375183626909206,0.9925,0.0,0.53,186.87162153837266
3740935724,robust_control_aware,moderate,0.018,0.017017238632593887,0.03189475639269371,0.99,0.0,0.5825,188.11272837694548
3740935724,robust_control_aware,moderate,0.02,0.019048619380289015,0.037446335579016526,0.9775,0.0,0.5975,188.09700761763224
3740935724,robust_control_aware,moderate,0.022,0.02000960483880844,0.03769678039954544,0.9725,0.0,0.605,188.88775044955054
3740935724,robust_control_aware,moderate,0.026,0.020739711421527023,0.04106336005486558,0.9825,0.0,0.5675,192.34715550966627
3740935724,robust_control_aware,moderate,0.03,0.021919826994877215,0.04398838292791466,0.9625,0.0,0.5125,191.78557083704945
3740935724,robust_control_aware,moderate,0.036,0.02576617324774568,0.05532199954954087,0.9325,0.0,0.45,191.7777857299051
3740935724,robust_control_aware,strong,0.01,0.015097857852293126,0.035073401425358974,0.985,0.0,0.4675,179.79652334146925
3740935724,robust_control_aware,strong,0.014,0.0169693940854078,0.03957450255628587,0.975,0.0,0.51,185.45257399725216
3740935724,robust_control_aware,strong,0.018,0.01866857189800881,0.04469649868030486,0.9625,0.0,0.5275,189.97113221144653
3740935724,robust_control_aware,strong,0.02,0.01992830531133552,0.04489348548022829,0.9625,0.0,0.5325,187.87021227042158
3740935724,robust_control_aware,strong,0.022,0.01991158113430399,0.04532133404722744,0.97,0.0,0.545,188.04502751046317
3740935724,robust_control_aware,strong,0.026,0.024116473069720243,0.05237964836047894,0.9375,0.0,0.5125,191.45034257573445
3740935724,robust_control_aware,strong,0.03,0.03251493717123925,0.08984486583375,0.8325,0.005,0.525,192.41525171562722
3740935724,robust_control_aware,strong,0.036,0.0344197847775545,0.095172184950673,0.8025,0.0,0.45,192.31892330908912
3791664053,boundary_aware,moderate,0.01,0.01188799603535308,0.029603906080063143,0.995,0.0,0.485,185.36506796085936
3791664053,boundary_aware,moderate,0.014,0.014970094455688594,0.035553310993452915,0.9875,0.0,0.5,190.88766857142548
3791664053,boundary_aware,moderate,0.018,0.016504605523666456,0.037662424242255875,0.995,0.0,0.54,192.30117571282267
3791664053,boundary_aware,moderate,0.02,0.019128192082377118,0.04251172889267211,0.9725,0.0,0.535,194.16609200655796
3791664053,boundary_aware,moderate,0.022,0.021037321355320496,0.05018181079650129,0.9475,0.0,0.5475,195.85992670201904
3791664053,boundary_aware,moderate,0.026,0.02510238286159622,0.05551195865631036,0.9175,0.0,0.555,198.21127330432404
3791664053,boundary_aware,moderate,0.03,0.02825359804200497,0.06038016990532147,0.8775,0.0,0.52,198.68250921564444
3791664053,boundary_aware,moderate,0.036,0.03532810537593182,0.07697813732754814,0.7875,0.0,0.5725,205.81333503443093
3791664053,boundary_aware,strong,0.01,0.015786239981598015,0.039719293627093456,0.9775,0.0,0.4375,179.71895480433204
3791664053,boundary_aware,strong,0.014,0.018021567462421954,0.04396771562516097,0.97,0.0,0.455,181.3725695672378
3791664053,boundary_aware,strong,0.018,0.0200897352909193,0.04441491603664327,0.9675,0.0,0.46,185.8876482232534
3791664053,boundary_aware,strong,0.02,0.021344155168868922,0.04880932814066627,0.95,0.0,0.4675,185.5831819947148
3791664053,boundary_aware,strong,0.022,0.02369368574990303,0.05651952207006659,0.93,0.0,0.4725,185.42540419478712
3791664053,boundary_aware,strong,0.026,0.027735758752005263,0.06289858089198995,0.8825,0.0,0.48,192.73915860419726
3791664053,boundary_aware,strong,0.03,0.030227514714342974,0.0688238673753984,0.835,0.0,0.5125,190.33183075835063
3791664053,boundary_aware,strong,0.036,0.03384561683897459,0.07100781296051717,0.78,0.0,0.5,198.28549008858752
3791664053,robust_control_aware,moderate,0.01,0.013856050287476105,0.028180348709162806,0.9975,0.0,0.48,190.2652507628103
3791664053,robust_control_aware,moderate,0.014,0.015344582514483783,0.030788673184207475,0.9875,0.0,0.585,192.6529391150089
3791664053,robust_control_aware,moderate,0.018,0.01652439744029599,0.0321087769420951,0.9925,0.0,0.62,189.79476028112845
3791664053,robust_control_aware,moderate,0.02,0.01723761567853251,0.03339434807647897,0.9925,0.0,0.615,188.99353658977049
3791664053,robust_control_aware,moderate,0.022,0.01843179675629492,0.035857053830309446,0.9825,0.0,0.585,191.69165231664113
3791664053,robust_control_aware,moderate,0.026,0.02013654965142347,0.03803313163814265,0.9875,0.0,0.55,193.92063320798735
3791664053,robust_control_aware,moderate,0.03,0.02120840759075639,0.04231942916278702,0.975,0.0,0.48,195.24498732121376
3791664053,robust_control_aware,moderate,0.036,0.026023434008471454,0.05337224618890566,0.935,0.0025,0.3925,196.13304135538874
3791664053,robust_control_aware,strong,0.01,0.011758458597449142,0.030811946417697317,0.9925,0.0,0.4975,179.39161420545977
3791664053,robust_control_aware,strong,0.014,0.014940123915119412,0.03314211969671537,0.9725,0.0,0.5225,186.795695462912
3791664053,robust_control_aware,strong,0.018,0.015826085915363462,0.03646209507586917,0.985,0.0,0.53,189.25347122145166
3791664053,robust_control_aware,strong,0.02,0.016030161820243367,0.03538348521261209,0.9825,0.0,0.56,189.3471802158151
3791664053,robust_control_aware,strong,0.022,0.01722864276256225,0.03676626155150201,0.98,0.0,0.515,189.93813179267562
3791664053,robust_control_aware,strong,0.026,0.020744826504540955,0.045551162203040764,0.9575,0.0,0.5175,192.68809828508233
3791664053,robust_control_aware,strong,0.03,0.023777599006572062,0.06153148715773366,0.92,0.0,0.4875,195.83467137672315
3791664053,robust_control_aware,strong,0.036,0.030767075036158963,0.09425393083641259,0.855,0.0,0.415,193.24595920582698
3601623917,boundary_aware,moderate,0.01,0.013172794892136398,0.03531633367591997,0.985,0.0,0.495,179.5153972421099
3601623917,boundary_aware,moderate,0.014,0.016728036935483134,0.039568912475286544,0.98,0.0,0.525,185.12804360706224
3601623917,boundary_aware,moderate,0.018,0.020626037548765366,0.050321140988951865,0.9475,0.0,0.505,189.52778077853043
3601623917,boundary_aware,moderate,0.02,0.02268274157158475,0.050714885409054444,0.9475,0.0,0.535,188.90012709304187
3601623917,boundary_aware,moderate,0.022,0.02254231272527268,0.04979948070900778,0.95,0.0,0.5125,187.50454430787045
3601623917,boundary_aware,moderate,0.026,0.026276593246455836,0.05742273185997044,0.8875,0.0,0.555,194.09922829893196
3601623917,boundary_aware,moderate,0.03,0.032635312983419186,0.07195943689960561,0.815,0.0,0.555,194.29583975657602
3601623917,boundary_aware,moderate,0.036,0.03879292932770194,0.0809733159093783,0.72,0.0,0.5475,196.41752981115718
3601623917,boundary_aware,strong,0.01,0.018772709381424096,0.0507432460874629,0.9475,0.0,0.4275,172.9657543355872
3601623917,boundary_aware,strong,0.014,0.022807224234927283,0.05398320386712048,0.9325,0.0,0.44,179.85581224374818
3601623917,boundary_aware,strong,0.018,0.02733548234975553,0.06097102889419678,0.885,0.0,0.4625,181.03377810614415
3601623917,boundary_aware,strong,0.02,0.027376433410691323,0.06343621668080854,0.89,0.0,0.475,184.64544646513679
3601623917,boundary_aware,strong,0.022,0.02899444888529529,0.06515668427026985,0.875,0.0,0.4675,184.91701811708265
3601623917,boundary_aware,strong,0.026,0.032198729759093846,0.06984260307805622,0.825,0.0,0.485,189.09188409517856
3601623917,boundary_aware,strong,0.03,0.03976794416711771,0.09121289343338453,0.705,0.0,0.47,189.2231985366153
3601623917,boundary_aware,strong,0.036,0.04813379250187722,0.11321705623553201,0.625,0.005,0.5075,195.37272564728553
3601623917,robust_control_aware,moderate,0.01,0.014968177591155443,0.030627888171325675,0.99,0.0,0.495,186.3489048741374
3601623917,robust_control_aware,moderate,0.014,0.016312420144016876,0.030060176042059468,0.985,0.0,0.5125,186.41741487089143
3601623917,robust_control_aware,moderate,0.018,0.018713601408962773,0.03956647936957382,0.9675,0.0,0.64,183.73986939289927
3601623917,robust_control_aware,moderate,0.02,0.019382101054414798,0.04007547233378915,0.9725,0.0,0.585,186.63467407950077
3601623917,robust_control_aware,moderate,0.022,0.020331148786529845,0.038382576599893185,0.9725,0.0,0.6225,188.5351122471012
3601623917,robust_control_aware,moderate,0.026,0.021635983233175286,0.04146440727279534,0.97,0.0,0.5775,191.96108575640886
3601623917,robust_control_aware,moderate,0.03,0.0232550918997125,0.04549612397818917,0.97,0.0,0.51,190.64334162364864
