seed,method,condition,lambda_task,mean_D,p95_D,viability_occupancy,severe_fraction,action_agreement,cumulative_task
3796736710,robust_control_aware,strong,0.018,0.024066380191507974,0.05973954034193958,0.9125,0.0,0.475,181.9091528013986
3796736710,robust_control_aware,strong,0.02,0.026093402411242684,0.06979109175871004,0.8975,0.0,0.5025,182.58238695416784
3796736710,robust_control_aware,strong,0.022,0.02722529749170417,0.06943766872346271,0.895,0.0,0.51,185.96657669637403
3796736710,robust_control_aware,strong,0.026,0.037914653843435155,0.11876094744753471,0.775,0.0025,0.5,183.73497871281512
3796736710,robust_control_aware,strong,0.03,0.036128807270801165,0.10789506297387774,0.785,0.0,0.5175,188.8982625720922
3796736710,robust_control_aware,strong,0.036,0.05634967933081042,0.14299609357206589,0.5725,0.015,0.47,193.12646325001623
3797087792,boundary_aware,moderate,0.01,0.01193698672559039,0.028977167560820305,0.995,0.0,0.4675,183.08294455643568
3797087792,boundary_aware,moderate,0.014,0.01486354189895701,0.03647579871684959,0.9925,0.0,0.495,188.97938303905386
3797087792,boundary_aware,moderate,0.018,0.018220918030959633,0.04364962326136296,0.975,0.0,0.5225,191.19116307250937
3797087792,boundary_aware,moderate,0.02,0.019731613769105025,0.04547981424838988,0.965,0.0,0.52,192.6184598324062
3797087792,boundary_aware,moderate,0.022,0.021649657708297933,0.05132938501474104,0.94,0.0,0.55,193.60665063517422
3797087792,boundary_aware,moderate,0.026,0.02487340106103661,0.05369060766263821,0.9225,0.0,0.55,198.43223303087228
3797087792,boundary_aware,moderate,0.03,0.029626620577733954,0.0625750096997823,0.86,0.0,0.5525,202.02516150644226
3797087792,boundary_aware,moderate,0.036,0.03398039842715584,0.07483072129576,0.83,0.0,0.5375,202.4626960144604
3797087792,boundary_aware,strong,0.01,0.01451810196226651,0.03783264712451622,0.995,0.0,0.435,181.78711408853673
3797087792,boundary_aware,strong,0.014,0.016799270147596853,0.04138844478432752,0.9825,0.0,0.445,183.6995507285374
3797087792,boundary_aware,strong,0.018,0.018142933433927356,0.04416770435872636,0.9725,0.0,0.475,185.84372430129585
3797087792,boundary_aware,strong,0.02,0.02026596728862582,0.04771870388829435,0.9575,0.0,0.4575,189.8753090843936
3797087792,boundary_aware,strong,0.022,0.021841312169216042,0.051475751380824025,0.945,0.0,0.465,189.07226766623148
3797087792,boundary_aware,strong,0.026,0.025485808370759647,0.056330295566210734,0.91,0.0,0.47,193.6335313226983
3797087792,boundary_aware,strong,0.03,0.02915045800018001,0.06385585938496101,0.865,0.0,0.4975,197.71865432116235
3797087792,boundary_aware,strong,0.036,0.03206614976764042,0.06686419206940995,0.83,0.0,0.4825,198.85650222802778
3797087792,robust_control_aware,moderate,0.01,0.013643558527257188,0.028763724231982563,0.9975,0.0,0.455,187.19114591341292
3797087792,robust_control_aware,moderate,0.014,0.015696936413406096,0.030188701149406874,0.99,0.0,0.535,187.48456730566474
3797087792,robust_control_aware,moderate,0.018,0.016807828154597845,0.03490481216622362,0.9925,0.0,0.58,189.87627417246327
3797087792,robust_control_aware,moderate,0.02,0.017374912413201247,0.035874909733082105,0.9875,0.0,0.5625,191.3364421637806
3797087792,robust_control_aware,moderate,0.022,0.017472826681071016,0.03442570004885209,0.9875,0.0,0.535,188.90545860460676
3797087792,robust_control_aware,moderate,0.026,0.018475872912719446,0.03770068564811782,0.9875,0.0,0.525,190.52175409115256
3797087792,robust_control_aware,moderate,0.03,0.020687013029097274,0.04136810999939182,0.9775,0.0,0.465,194.24882024316008
3797087792,robust_control_aware,moderate,0.036,0.023379684189201222,0.04646669265827118,0.9575,0.0,0.355,193.6765979236094
3797087792,robust_control_aware,strong,0.01,0.01079860330395583,0.027205642316779344,0.995,0.0,0.445,174.92394630093958
3797087792,robust_control_aware,strong,0.014,0.012249532085606758,0.028693441813363904,0.9975,0.0,0.5,182.21946731997028
3797087792,robust_control_aware,strong,0.018,0.013154225038627168,0.03019849053458336,0.9975,0.0,0.505,184.37580374222338
3797087792,robust_control_aware,strong,0.02,0.01506754486861261,0.03449397248330197,0.99,0.0,0.495,187.57008540204203
3797087792,robust_control_aware,strong,0.022,0.015965016420458597,0.03608975001056677,0.99,0.0,0.515,187.82066192605532
3797087792,robust_control_aware,strong,0.026,0.016775869482491584,0.03616380886368109,0.9925,0.0,0.4375,190.96682156979404
3797087792,robust_control_aware,strong,0.03,0.01831177200927328,0.04131586332732129,0.985,0.0,0.435,194.02121363512327
3797087792,robust_control_aware,strong,0.036,0.02081330309228491,0.04296642761557484,0.9725,0.0,0.3275,192.61030273364563
3459530800,boundary_aware,moderate,0.01,0.012912445881597678,0.03264106521747015,0.9925,0.0,0.4575,186.77399029964687
3459530800,boundary_aware,moderate,0.014,0.015976253118197697,0.036503724020240595,0.9875,0.0,0.485,190.27904937243386
3459530800,boundary_aware,moderate,0.018,0.018954206931429792,0.04035326207541227,0.98,0.0,0.525,192.57329917814388
3459530800,boundary_aware,moderate,0.02,0.02051660765353358,0.04721704763346528,0.96,0.0,0.51,193.45682977470955
3459530800,boundary_aware,moderate,0.022,0.0224471904635206,0.050546015243057775,0.945,0.0,0.5175,194.65923839305498
3459530800,boundary_aware,moderate,0.026,0.026594800293854522,0.06140695681580667,0.905,0.0,0.5125,199.05278406503515
3459530800,boundary_aware,moderate,0.03,0.030213252710179335,0.06824458365896605,0.8425,0.0025,0.5575,202.24184564067508
3459530800,boundary_aware,moderate,0.036,0.037929641890775495,0.08450389713957623,0.7475,0.0,0.55,203.9769882218252
3459530800,boundary_aware,strong,0.01,0.017666898546508304,0.045621912171293376,0.9575,0.0,0.4275,181.26157003884174
3459530800,boundary_aware,strong,0.014,0.02155170827748374,0.05334599501589322,0.9375,0.0,0.435,186.53398093230706
3459530800,boundary_aware,strong,0.018,0.024669520113425138,0.05760845227369458,0.905,0.0,0.4675,188.13029410787544
3459530800,boundary_aware,strong,0.02,0.02522020254344402,0.0654217156756412,0.9,0.0,0.46,189.64704933114712
3459530800,boundary_aware,strong,0.022,0.026939580528224413,0.06789857374269231,0.8925,0.0,0.475,190.7119027751119
3459530800,boundary_aware,strong,0.026,0.03237954559220306,0.07361133596763482,0.82,0.0,0.4675,193.75375371473848
3459530800,boundary_aware,strong,0.03,0.037262043551708465,0.08487125777342139,0.745,0.0,0.48,196.45143777731423
3459530800,boundary_aware,strong,0.036,0.04473073593831461,0.09957631358878771,0.6525,0.0,0.4625,199.86382368084537
3459530800,robust_control_aware,moderate,0.01,0.01438596441320656,0.030619569654541403,0.995,0.0,0.49,186.87254235607648
3459530800,robust_control_aware,moderate,0.014,0.01643686393877629,0.03255541971690232,0.9925,0.0,0.5275,192.3252398226925
3459530800,robust_control_aware,moderate,0.018,0.018387754147781387,0.035421708906981715,0.9825,0.0,0.5575,193.09824374898795
3459530800,robust_control_aware,moderate,0.02,0.018673925738934657,0.037203939268858954,0.9875,0.0,0.5925,192.51982072576334
3459530800,robust_control_aware,moderate,0.022,0.019756858194238048,0.0366924499061564,0.9775,0.0,0.6225,196.7198782669738
3459530800,robust_control_aware,moderate,0.026,0.020878687610151436,0.042256364110335475,0.975,0.0,0.585,196.28454848320365
3459530800,robust_control_aware,moderate,0.03,0.022402729462901668,0.049365845959392106,0.9525,0.0,0.435,195.70310432698255
3459530800,robust_control_aware,moderate,0.036,0.0272535647377771,0.06180179341719101,0.925,0.0025,0.4425,200.50675660950168
3459530800,robust_control_aware,strong,0.01,0.015447601518410617,0.03307240966194268,0.9875,0.0,0.405,189.57981916856698
3459530800,robust_control_aware,strong,0.014,0.017163807011214775,0.040917065613490275,0.9825,0.0,0.485,187.89724093594577
3459530800,robust_control_aware,strong,0.018,0.019655956587566147,0.04384412550184548,0.9625,0.0,0.515,195.04936726292271
3459530800,robust_control_aware,strong,0.02,0.02115297301538384,0.054052050414207624,0.9375,0.0,0.49,193.85932130343508
3459530800,robust_control_aware,strong,0.022,0.022585492868784154,0.051231705657467444,0.94,0.0,0.4975,193.39151585106305
3459530800,robust_control_aware,strong,0.026,0.023725176419346086,0.05450221410872626,0.9325,0.0,0.535,194.89878579853317
3459530800,robust_control_aware,strong,0.03,0.026307681952315747,0.06629177593961455,0.9175,0.0,0.5175,201.04878837158623
3459530800,robust_control_aware,strong,0.036,0.039125264207671796,0.10540825964391654,0.765,0.0025,0.485,199.2276854366919
3296825225,boundary_aware,moderate,0.01,0.013426532005696892,0.031797800986683035,0.9925,0.0,0.45,188.59341664107762
3296825225,boundary_aware,moderate,0.014,0.016141391027878996,0.037556421989911035,0.98,0.0,0.4975,188.8919958064867
3296825225,boundary_aware,moderate,0.018,0.020526879734107863,0.04494982454506012,0.9675,0.0,0.5075,192.6170702487658
3296825225,boundary_aware,moderate,0.02,0.02261744812885702,0.0505650654955228,0.945,0.0,0.525,195.37885690411554
3296825225,boundary_aware,moderate,0.022,0.023857087227352632,0.05505717587457494,0.92,0.0,0.57,195.48761015541575
3296825225,boundary_aware,moderate,0.026,0.026623558039372962,0.06080285025290422,0.89,0.0,0.54,199.7010936585972
3296825225,boundary_aware,moderate,0.03,0.030634035767507097,0.06610890753003096,0.855,0.0,0.5575,200.0696564453587
3296825225,boundary_aware,moderate,0.036,0.038192804840710075,0.08038771974433788,0.75,0.0,0.5825,205.74584946178487
3296825225,boundary_aware,strong,0.01,0.017558663093633454,0.045518910401373874,0.9725,0.0,0.44,183.14894332622308
3296825225,boundary_aware,strong,0.014,0.018972911975634273,0.04829498532602379,0.9575,0.0,0.415,184.85119124991934
3296825225,boundary_aware,strong,0.018,0.02375070657867095,0.05651924659297572,0.91,0.0,0.435,190.62799309245236
3296825225,boundary_aware,strong,0.02,0.025039437736334068,0.06209302249589047,0.8875,0.0,0.445,189.8184621463628
3296825225,boundary_aware,strong,0.022,0.0269545202115404,0.059218731428747944,0.8925,0.0,0.4675,189.45272792211532
3296825225,boundary_aware,strong,0.026,0.030748189792123116,0.07051737820540044,0.8425,0.0,0.4725,194.55418391062747
3296825225,boundary_aware,strong,0.03,0.03491082052966646,0.07893255655433161,0.785,0.0,0.4725,196.55856939294634
3296825225,boundary_aware,strong,0.036,0.03975894383492875,0.08719777709070081,0.7075,0.0,0.49,200.30698453206676
3296825225,robust_control_aware,moderate,0.01,0.013120311432396113,0.028177606622159443,0.995,0.0,0.5125,188.2242807460519
3296825225,robust_control_aware,moderate,0.014,0.015786850143430807,0.03420941403312474,0.9925,0.0,0.545,192.54025297404866
3296825225,robust_control_aware,moderate,0.018,0.01677490658384476,0.032988585697199695,0.9925,0.0,0.6,188.37099211252666
3296825225,robust_control_aware,moderate,0.02,0.017181962837290538,0.03349854476303234,0.9925,0.0,0.5825,192.092378066678
3296825225,robust_control_aware,moderate,0.022,0.0177118537192617,0.03404124861764149,0.99,0.0,0.6,192.67802299588396
3296825225,robust_control_aware,moderate,0.026,0.020221284530770735,0.04016505862615122,0.98,0.0,0.54,195.69116998605966
3296825225,robust_control_aware,moderate,0.03,0.02118317256760146,0.04121297387341607,0.9725,0.0,0.5125,196.33567968608344
3296825225,robust_control_aware,moderate,0.036,0.023166287223485123,0.043509206325250765,0.9725,0.0,0.4325,199.2188335598153
3296825225,robust_control_aware,strong,0.01,0.012794452741467005,0.033273214270177535,0.99,0.0,0.4775,185.51113744562383
3296825225,robust_control_aware,strong,0.014,0.013929091293668176,0.03341006843967839,0.995,0.0,0.485,186.26160714171232
3296825225,robust_control_aware,strong,0.018,0.01617249296985021,0.036658006000970945,0.9825,0.0,0.57,187.47244748621173
3296825225,robust_control_aware,strong,0.02,0.015262296052866027,0.03762098918666535,0.98,0.0,0.5275,189.28541323100927
3296825225,robust_control_aware,strong,0.022,0.017279606374769635,0.03974836501431923,0.9825,0.0,0.5475,190.9323152970711
3296825225,robust_control_aware,strong,0.026,0.019188204185566004,0.04162056264543472,0.97,0.0,0.4775,193.83103167168906
3296825225,robust_control_aware,strong,0.03,0.019263262101725975,0.04061779477617165,0.98,0.0,0.41,192.14906324628083
3296825225,robust_control_aware,strong,0.036,0.021232048895844943,0.044514171533856214,0.965,0.0,0.35,196.82953342223396
3237904162,boundary_aware,moderate,0.01,0.013288402198695093,0.03324277857940019,0.9925,0.0,0.45,187.36402523347795
3237904162,boundary_aware,moderate,0.014,0.016082100696630873,0.041019098838356007,0.985,0.0,0.4525,189.71654910577422
3237904162,boundary_aware,moderate,0.018,0.02016221223070107,0.045003579196853626,0.965,0.0,0.4925,195.266984739618
3237904162,boundary_aware,moderate,0.02,0.02066486857034612,0.04627731203512453,0.9625,0.0,0.54,196.0204191425704
3237904162,boundary_aware,moderate,0.022,0.0239879218880123,0.05525468733456217,0.915,0.0,0.535,197.5285689843079
3237904162,boundary_aware,moderate,0.026,0.02797908017948899,0.06797507965099384,0.8925,0.0,0.545,198.8843644540306
3237904162,boundary_aware,moderate,0.03,0.03193382110556598,0.06961073414033735,0.8375,0.0,0.5275,202.32387432877215
3237904162,boundary_aware,moderate,0.036,0.04160923841396904,0.09795468399654905,0.7125,0.0,0.555,206.300952387902
3237904162,boundary_aware,strong,0.01,0.018943803994855835,0.04660350978048886,0.96,0.0,0.4,184.77681058163955
3237904162,boundary_aware,strong,0.014,0.02329844254105967,0.05441174619088242,0.92,0.0,0.4,189.48362316004253
3237904162,boundary_aware,strong,0.018,0.02871041808445103,0.06666631365292872,0.87,0.0,0.4625,194.4667785027813
3237904162,boundary_aware,strong,0.02,0.028777007257367603,0.06862952361189933,0.8625,0.0,0.4475,193.93241532139186
3237904162,boundary_aware,strong,0.022,0.032294423291325876,0.07836515756817257,0.8075,0.0,0.45,197.74810148682164
3237904162,boundary_aware,strong,0.026,0.03335725582411093,0.076304723552374,0.8075,0.0,0.495,197.52141966156069
3237904162,boundary_aware,strong,0.03,0.03970254408426098,0.08845455060614121,0.7075,0.0,0.4475,200.6461641879837
3237904162,boundary_aware,strong,0.036,0.04496954477302177,0.09839661247430004,0.6475,0.0,0.475,201.68399048972947
3237904162,robust_control_aware,moderate,0.01,0.014405411442877126,0.0293028982370297,0.9925,0.0,0.4675,192.77410070062263
3237904162,robust_control_aware,moderate,0.014,0.01632025386478778,0.03355703235896826,0.99,0.0,0.495,187.7161078877769
3237904162,robust_control_aware,moderate,0.018,0.017114534417993557,0.0351585459731778,0.9825,0.0,0.6325,191.70279433761002
3237904162,robust_control_aware,moderate,0.02,0.01834135944317211,0.03886949354506236,0.99,0.0,0.5975,195.0725401510466
3237904162,robust_control_aware,moderate,0.022,0.019514329322132103,0.038114341825699664,0.9775,0.0,0.56,193.6095130698495
3237904162,robust_control_aware,moderate,0.026,0.021297239437080142,0.044007548897659496,0.965,0.0,0.555,194.13889106740834
3237904162,robust_control_aware,moderate,0.03,0.02240618874478839,0.04324584060008273,0.9725,0.0,0.505,194.55447598366754
3237904162,robust_control_aware,moderate,0.036,0.02605593626782615,0.056461416428224,0.94,0.0,0.4325,198.06270451246502
3237904162,robust_control_aware,strong,0.01,0.014278781079915377,0.03548469431172972,0.99,0.0,0.44,191.10990232934097
3237904162,robust_control_aware,strong,0.014,0.01641678501014635,0.03698249412183975,0.98,0.0,0.5375,191.86327607089726
3237904162,robust_control_aware,strong,0.018,0.01862318016804852,0.040823968458789286,0.9675,0.0,0.545,194.6707079023965
3237904162,robust_control_aware,strong,0.02,0.019269974197522598,0.04728209414233252,0.955,0.0,0.54,193.21871730602888
3237904162,robust_control_aware,strong,0.022,0.020095407034987578,0.04906801190661169,0.9525,0.0,0.56,193.34574083205518
3237904162,robust_control_aware,strong,0.026,0.02181836874742893,0.054717374074312666,0.94,0.0,0.49,194.48641354565586
3237904162,robust_control_aware,strong,0.03,0.026172289697621278,0.07437886517290676,0.895,0.0,0.48,196.59402785774398
3237904162,robust_control_aware,strong,0.036,0.03272610018274984,0.0971115160242834,0.825,0.0025,0.48,198.45655735172346
3263782778,boundary_aware,moderate,0.01,0.013662852415435084,0.03510353284143367,0.995,0.0,0.4925,180.11832264996696
3263782778,boundary_aware,moderate,0.014,0.017761797909649078,0.0398838249143796,0.9825,0.0,0.475,181.28940636108172
3263782778,boundary_aware,moderate,0.018,0.02016240553261106,0.04582312412810412,0.96,0.0,0.545,183.74211285060454
3263782778,boundary_aware,moderate,0.02,0.0223073564825163,0.05444754079047159,0.9325,0.0,0.505,185.71555286712766
3263782778,boundary_aware,moderate,0.022,0.024297274252861226,0.05500399409677305,0.93,0.0,0.565,187.5566193059598
3263782778,boundary_aware,moderate,0.026,0.028102265156353744,0.06019612568810278,0.8825,0.0,0.5125,191.42880841347045
3263782778,boundary_aware,moderate,0.03,0.03451599494039715,0.07507910816924784,0.7925,0.0,0.5425,196.25750180936416
3263782778,boundary_aware,moderate,0.036,0.04234828044978874,0.09666195356453346,0.685,0.0,0.565,199.69215184164938
3263782778,boundary_aware,strong,0.01,0.019705824393781036,0.04935648473959382,0.9525,0.0,0.4275,179.07159392274417
3263782778,boundary_aware,strong,0.014,0.025058883405803534,0.062119051168725646,0.905,0.0,0.42,182.99235679280207
3263782778,boundary_aware,strong,0.018,0.029382198259817294,0.0664349959746462,0.8325,0.0,0.455,186.68169556788052
3263782778,boundary_aware,strong,0.02,0.027868558971404535,0.06617823465152767,0.88,0.0,0.4675,183.62377367648241
3263782778,boundary_aware,strong,0.022,0.031184566407221174,0.07213283999367984,0.84,0.0,0.49,184.77335837766122
3263782778,boundary_aware,strong,0.026,0.0360806536689253,0.08598416093067968,0.775,0.0,0.485,189.29043984257152
3263782778,boundary_aware,strong,0.03,0.04245010381777223,0.09318414054321351,0.6975,0.0,0.4975,192.2476432898335
3263782778,boundary_aware,strong,0.036,0.04936024361047549,0.10502301299619353,0.585,0.0,0.495,195.7782322138592
3263782778,robust_control_aware,moderate,0.01,0.015436823504774185,0.032178543124307644,0.9825,0.0,0.4675,180.78462954916344
3263782778,robust_control_aware,moderate,0.014,0.017599767090063726,0.036158859876022464,0.9825,0.0,0.535,184.9546975764677
3263782778,robust_control_aware,moderate,0.018,0.01853836524469976,0.03701644362214324,0.9775,0.0,0.6175,185.63494543050263
3263782778,robust_control_aware,moderate,0.02,0.020094412764148,0.04205684974502771,0.9625,0.0,0.6225,187.1167123926426
3263782778,robust_control_aware,moderate,0.022,0.01987722325818827,0.039030360515412574,0.975,0.0,0.6575,190.29318126474243
3263782778,robust_control_aware,moderate,0.026,0.021805116461367336,0.0410543058930995,0.9675,0.0,0.615,188.2953788451734
3263782778,robust_control_aware,moderate,0.03,0.024507076064301643,0.05516490643552381,0.9325,0.0,0.5575,188.84877196839437
3263782778,robust_control_aware,moderate,0.036,0.030833465464492563,0.08215008133974089,0.875,0.0,0.4825,194.90146953970697
3263782778,robust_control_aware,strong,0.01,0.016816160025892684,0.0405725381704941,0.9775,0.0,0.4525,183.18170355143357
3263782778,robust_control_aware,strong,0.014,0.020067967381987826,0.05131328042266693,0.945,0.0,0.5275,188.03811547594103
3263782778,robust_control_aware,strong,0.018,0.02140547792525197,0.0487383723636922,0.9575,0.0,0.535,187.9593652853248
3263782778,robust_control_aware,strong,0.02,0.02256225893427835,0.054813130741262164,0.9425,0.0,0.5625,186.5480049788188
3263782778,robust_control_aware,strong,0.022,0.0255143115892915,0.06493842401986596,0.9075,0.0,0.5175,186.23262435975738
3263782778,robust_control_aware,strong,0.026,0.034115033427270805,0.09862612809457413,0.8,0.0025,0.5325,187.08964382556445
3263782778,robust_control_aware,strong,0.03,0.0348997188118958,0.09201084003035256,0.815,0.0025,0.5325,191.50382011449568
3263782778,robust_control_aware,strong,0.036,0.047805935051405,0.12323050354463945,0.6575,0.0025,0.515,191.63857260794248
3979691096,boundary_aware,moderate,0.01,0.013877078405717027,0.03607969733915906,0.99,0.0,0.47,183.50275595727317
3979691096,boundary_aware,moderate,0.014,0.017493812541934873,0.042155138855575924,0.9775,0.0,0.4525,185.83357337060409
3979691096,boundary_aware,moderate,0.018,0.02026190036070651,0.04769922784818758,0.9575,0.0,0.5025,185.63935527598886
3979691096,boundary_aware,moderate,0.02,0.021831163854987026,0.050527370673516106,0.9475,0.0,0.5175,188.9288261625393
3979691096,boundary_aware,moderate,0.022,0.024300326142796563,0.0565720960028088,0.915,0.0,0.51,191.2103686302302
3979691096,boundary_aware,moderate,0.026,0.029360530778803753,0.0644847485125467,0.855,0.0,0.5225,193.14619484014207
3979691096,boundary_aware,moderate,0.03,0.033167620589636945,0.0721824241661706,0.8,0.0,0.5575,197.94916259249226
3979691096,boundary_aware,moderate,0.036,0.0402894608344125,0.09506313304610817,0.7275,0.0025,0.55,199.19566851649313
3979691096,boundary_aware,strong,0.01,0.020073651714617835,0.054007499399842826,0.935,0.0,0.4175,175.6329018310152
3979691096,boundary_aware,strong,0.014,0.025311438869895685,0.06382573146959176,0.89,0.0,0.43,181.96613167088213
3979691096,boundary_aware,strong,0.018,0.02779953766679867,0.06709362617112533,0.8675,0.0,0.4675,183.05680600770899
