seed,mse_mean_D,control_mean_D,delta_mean_D,mse_p95_D,control_p95_D,delta_p95_D,mse_viability_occupancy,control_viability_occupancy,delta_viability_occupancy,mse_severe_fraction,control_severe_fraction,delta_severe_fraction,mse_action_agreement,control_action_agreement,delta_action_agreement,mse_cumulative_task,control_cumulative_task,delta_cumulative_task
2634562323,0.024960945230138573,0.020866636049654854,-0.004094309180483719,0.05451138943243497,0.039295492455519124,-0.015215896976915846,0.9325,0.975,0.04249999999999998,0.0,0.0,0.0,0.5975,0.625,0.02749999999999997,198.2854531801783,194.44799247725183,-3.837460702926478
580296128,0.024883889405899282,0.020910910305390846,-0.003972979100508436,0.05620033646241463,0.038785496184233284,-0.017414840278181347,0.9425,0.9775,0.03500000000000003,0.0,0.0,0.0,0.5975,0.635,0.03749999999999998,197.93363932836795,189.61849691547877,-8.315142412889173
1542197864,0.02437070465861737,0.020867935093157892,-0.003502769565459477,0.054600544337165643,0.04095967454160149,-0.013640869795564156,0.9375,0.985,0.04749999999999999,0.0,0.0,0.0,0.6175,0.6175,0.0,197.77762233827798,194.7474701493088,-3.0301521889691685
3424861223,0.024817978401891923,0.020925937908669753,-0.003892040493222171,0.05305576559406278,0.03781469782228077,-0.01524106777178201,0.9375,0.9875,0.050000000000000044,0.0,0.0,0.0,0.61,0.62,0.010000000000000009,192.12877330099906,189.70909118604737,-2.4196821149516836
218915680,0.02482428432129253,0.021189147013836056,-0.0036351373074564736,0.05870713839911425,0.040324482164903024,-0.018382656234211224,0.9275,0.97,0.04249999999999998,0.0,0.0,0.0,0.625,0.6725,0.04749999999999999,191.23534390763365,186.8748192007352,-4.360524706898445
1729495040,0.02400045835989847,0.019126753611240898,-0.004873704748657573,0.05360172120418992,0.0372261723270083,-0.016375548877181623,0.9275,0.9975,0.07000000000000006,0.0,0.0,0.0,0.615,0.6875,0.07250000000000001,202.71666404978328,196.46830006464353,-6.248363985139747
3244657607,0.02476025740163941,0.021895776443538954,-0.0028644809581004557,0.056298859584644395,0.0427928681228342,-0.013505991461810196,0.915,0.9625,0.04749999999999999,0.0,0.0,0.0,0.6575,0.6575,0.0,188.56700698032816,185.18778355924238,-3.3792234210857828
490187711,0.0241175455043967,0.020495181370604656,-0.003622364133792043,0.057538277184853034,0.03554755460381915,-0.021990722581033885,0.935,0.985,0.04999999999999993,0.0,0.0,0.0,0.6425,0.6625,0.020000000000000018,193.0885625762631,188.92218024610216,-4.166382330160928
2877695391,0.025715479765873545,0.021503307729584264,-0.004212172036289281,0.0581664655028207,0.04014820107281955,-0.018018264430001152,0.92,0.9675,0.04749999999999999,0.0,0.0,0.0,0.625,0.645,0.020000000000000018,189.71937755240748,183.537067675803,-6.182309876604478
2021446710,0.02463496968544365,0.021117580109048458,-0.0035173895763951912,0.05835727063624055,0.04090511439311369,-0.017452156243126862,0.935,0.97,0.03499999999999992,0.0,0.0,0.0,0.615,0.625,0.010000000000000009,194.16837674945995,189.118566341192,-5.049810408267945
3953583905,0.02382571590818375,0.02043675869103148,-0.00338895721715227,0.05034301373901846,0.03623723419177837,-0.014105779547240092,0.9475,0.98,0.03249999999999997,0.0,0.0,0.0,0.6175,0.6475,0.029999999999999916,200.14668209312043,195.97463927125824,-4.172042821862192
912065911,0.0241676601574306,0.022831185620123734,-0.0013364745373068664,0.05250509655260227,0.04684652015326897,-0.005658576399333301,0.935,0.9625,0.02749999999999997,0.0,0.0,0.0,0.64,0.575,-0.06500000000000006,192.87698305047564,190.0094285427988,-2.867554507676857
3564797863,0.023487182326810307,0.02045399708723149,-0.003033185239578816,0.05059400463283419,0.03852760745497811,-0.012066397177856084,0.945,0.9675,0.022500000000000075,0.0,0.0,0.0,0.6375,0.7175,0.08000000000000007,196.91752424664344,192.99015785814117,-3.9273663885022643
3422993078,0.02433650877046654,0.02064453583496712,-0.0036919729354994227,0.058010057550990944,0.03643766057623729,-0.021572396974753653,0.92,0.985,0.06499999999999995,0.0,0.0,0.0,0.6125,0.59,-0.022500000000000075,205.3550466286971,197.8430657936812,-7.5119808350158905
592549529,0.02437943663787047,0.020925709872221424,-0.003453726765649045,0.05382734348980233,0.03934710968343705,-0.014480233806365282,0.9325,0.9825,0.050000000000000044,0.0,0.0,0.0,0.6225,0.6075,-0.015000000000000013,200.09512240089234,195.3930540510453,-4.702068349847025
422295846,0.02460758500722937,0.020916998042418807,-0.003690586964810564,0.053928577661637306,0.03830672331431164,-0.015621854347325666,0.935,0.98,0.04499999999999993,0.0,0.0,0.0,0.61,0.68,0.07000000000000006,199.58572972395535,193.28131873917377,-6.304410984781583
1637898470,0.025031146463219623,0.021247946009967773,-0.0037832004532518497,0.05554157834604601,0.0395610384915096,-0.015980539854536416,0.92,0.965,0.04499999999999993,0.0,0.0,0.0,0.595,0.655,0.06000000000000005,198.16281821956892,192.01230124333884,-6.1505169762300795
2222495466,0.02428676604944047,0.02061640007781671,-0.003670365971623759,0.05170714002562909,0.03764865439004337,-0.014058485635585719,0.9325,0.985,0.05249999999999999,0.0,0.0,0.0,0.6175,0.6025,-0.015000000000000013,200.86891662233816,194.75280412545953,-6.116112496878628
2867047117,0.024818502108723654,0.020961284779345855,-0.003857217329377799,0.05862706402541787,0.03817689973057301,-0.020450164294844857,0.9175,0.97,0.05249999999999999,0.0,0.0,0.0,0.585,0.6375,0.05249999999999999,195.03303542387803,190.3270311887763,-4.706004235101744
3593623409,0.02444824391759334,0.02103039394896851,-0.0034178499686248302,0.05391097821989275,0.040864087143638185,-0.013046891076254563,0.93,0.97,0.039999999999999925,0.0,0.0,0.0,0.5975,0.615,0.01749999999999996,195.10905548207603,191.8874630238925,-3.2215924581835225
1155838045,0.023754856768457167,0.019991038323757277,-0.00376381844469989,0.05435752788579798,0.0372637876351261,-0.017093740250671882,0.94,0.985,0.04500000000000004,0.0,0.0,0.0,0.6225,0.665,0.04249999999999998,197.35435602642755,193.07797883090348,-4.276377195524077
1902994000,0.024455399374111123,0.02043688503328263,-0.004018514340828495,0.05607129796742082,0.03839889156252414,-0.01767240640489668,0.93,0.9825,0.05249999999999999,0.0,0.0,0.0,0.6375,0.6325,-0.0050000000000000044,194.9188232790073,190.63807813680495,-4.280745142202363
3747878682,0.02504859946025789,0.020557724049063197,-0.004490875411194691,0.05414623975826385,0.03723514953002017,-0.016911090228243685,0.925,0.98,0.05499999999999994,0.0,0.0,0.0,0.5725,0.63,0.057499999999999996,197.21481911785338,191.88670468816287,-5.328114429690515
2521022789,0.0254550163366281,0.021195493161358884,-0.004259523175269217,0.05528715932377907,0.04099999313411204,-0.014287166189667029,0.9225,0.9725,0.050000000000000044,0.0,0.0,0.0,0.63,0.6475,0.01749999999999996,194.39563893623853,188.38792817195332,-6.007710764285207
2699442267,0.024448770791036595,0.021219988871662182,-0.0032287819193744134,0.05268916170498079,0.04434537872067699,-0.0083437829843038,0.9425,0.965,0.022499999999999964,0.0,0.0,0.0,0.6075,0.6575,0.04999999999999993,192.66059387929317,187.96544003129546,-4.695153847997716
642911586,0.024409187726908435,0.020804257027087773,-0.0036049306998206625,0.05508322371807755,0.03657619811174983,-0.01850702560632772,0.925,0.98,0.05499999999999994,0.0,0.0,0.0,0.64,0.6775,0.03749999999999998,197.12348791577358,190.7757504057014,-6.347737510072193
2004022512,0.02425396116075186,0.021113906063610428,-0.003140055097141433,0.05628810612806166,0.039954554796968834,-0.01633355133109283,0.9275,0.975,0.04749999999999999,0.0,0.0,0.0,0.63,0.6575,0.02749999999999997,193.11463707432375,189.46006415295338,-3.6545729213703737
4238294055,0.025610015360572475,0.02134004744376675,-0.004269967916805725,0.05715210488233358,0.03809334334865977,-0.019058761533673814,0.915,0.97,0.05499999999999994,0.0,0.0,0.0,0.5975,0.62,0.022499999999999964,194.50401233480233,189.5243838267001,-4.979628508102223
4009310044,0.02535176344620889,0.02102050017554876,-0.004331263270660128,0.0570854814158607,0.038822518611929036,-0.018262962803931665,0.9325,0.975,0.04249999999999998,0.0,0.0,0.0,0.6075,0.6425,0.03499999999999992,193.6400080979525,187.91193714233123,-5.728070955621263
3906698072,0.024230366881811634,0.021021184621343485,-0.0032091822604681484,0.05165572376132685,0.03919737184904111,-0.01245835191228574,0.925,0.9775,0.05249999999999999,0.0,0.0,0.0,0.635,0.65,0.015000000000000013,194.3191244307513,187.5838483584832,-6.7352760722680785
3832967878,0.02502631127819333,0.020667689189559645,-0.004358622088633683,0.057906152163396486,0.03818717653485044,-0.019718975628546048,0.92,0.98,0.05999999999999994,0.0,0.0,0.0,0.6125,0.63,0.01749999999999996,197.59871252151103,191.41937384381728,-6.17933867769375
1807664505,0.024826834605111207,0.02060899657099745,-0.004217838034113755,0.05530960053945796,0.040481481032474426,-0.014828119506983532,0.9325,0.97,0.03749999999999998,0.0,0.0,0.0,0.625,0.6575,0.03249999999999997,194.61395968496976,189.5609326427998,-5.053027042169958
3736455507,0.02400156683397373,0.02051368144360215,-0.0034878853903715784,0.052379407176247415,0.03803253717828638,-0.014346869997961038,0.9375,0.985,0.04749999999999999,0.0,0.0,0.0,0.6,0.625,0.025000000000000022,199.47298202829,193.43342131056616,-6.039560717723845
1890345545,0.023864561075604262,0.021196202704005955,-0.002668358371598307,0.04776773999402452,0.03910803597469191,-0.00865970401933261,0.955,0.975,0.020000000000000018,0.0,0.0,0.0,0.615,0.645,0.030000000000000027,194.3608709265098,192.29639691946522,-2.0644740070445664
3088204491,0.02431354940843841,0.021343308097508437,-0.002970241310929971,0.05504066202114604,0.03970573935372185,-0.015334922667424193,0.935,0.975,0.039999999999999925,0.0,0.0,0.0,0.6325,0.64,0.007500000000000062,197.18225835405323,192.80971303097684,-4.372545323076395
2408002087,0.023698335650790464,0.02108695148677782,-0.002611384164012645,0.05349649344712701,0.03985067016410229,-0.013645823283024716,0.9325,0.9675,0.03500000000000003,0.0,0.0,0.0,0.6325,0.6525,0.020000000000000018,194.0908652780148,189.85371535637154,-4.237149921643265
1084317939,0.023727633353149324,0.020637064905729065,-0.003090568447420259,0.04878836362516036,0.037023976075825527,-0.011764387549334836,0.9575,0.9775,0.020000000000000018,0.0,0.0,0.0,0.59,0.615,0.025000000000000022,197.32134295791485,193.64005837560217,-3.681284582312685
890033910,0.02464017763703688,0.02045118356055185,-0.0041889940764850316,0.05208116619150935,0.036615767867082025,-0.015465398324427324,0.9425,0.975,0.03249999999999997,0.0,0.0,0.0,0.59,0.65,0.06000000000000005,198.01495932087542,190.55669359171975,-7.45826572915567
1330315353,0.024983332515519034,0.020924428408815584,-0.00405890410670345,0.05814377618397775,0.040748077741059915,-0.017395698442917835,0.925,0.9675,0.04249999999999998,0.0,0.0,0.0,0.58,0.645,0.06500000000000006,194.70819821351182,188.91084684013822,-5.797351373373601
3325564621,0.02483489206945932,0.02082294872422552,-0.0040119433452338,0.05638217724047583,0.038224820653451105,-0.018157356587024727,0.925,0.9725,0.04749999999999999,0.0,0.0,0.0,0.6175,0.655,0.03749999999999998,195.8168681788935,191.88004761068146,-3.9368205682120276
2610623305,0.024816473053761758,0.021810792992135255,-0.0030056800616265027,0.05690099252333273,0.042354731509866725,-0.014546261013466004,0.915,0.9625,0.04749999999999999,0.0,0.0,0.0,0.635,0.64,0.0050000000000000044,192.13329882897037,187.2940378960413,-4.839260932929079
3828145079,0.025066489911910194,0.020440706607783535,-0.004625783304126659,0.059917718035774566,0.03777711084839602,-0.022140607187378543,0.9125,0.98,0.0675,0.0,0.0,0.0,0.59,0.6175,0.02750000000000008,197.69601878726363,191.9344292960186,-5.761589491245019
1455450437,0.023922523617323988,0.02030809013906933,-0.0036144334782546583,0.05192433379450573,0.03907565797866287,-0.012848675815842855,0.9425,0.975,0.03249999999999997,0.0,0.0,0.0,0.6075,0.6425,0.03499999999999992,195.53837663543194,190.37072801249033,-5.167648622941613
3931227532,0.02450525576337678,0.021152132460964226,-0.003353123302412553,0.05340749873140961,0.03930870898992248,-0.014098789741487129,0.9375,0.98,0.04249999999999998,0.0,0.0,0.0,0.585,0.585,0.0,196.39302431423283,190.6041106973947,-5.78891361683813
3666317895,0.0250469142110721,0.020588626003199585,-0.0044582882078725156,0.0557478741736335,0.03951844608872847,-0.01622942808490503,0.925,0.9775,0.05249999999999999,0.0,0.0,0.0,0.6,0.6625,0.0625,192.81497913106514,187.3196624734821,-5.495316657583032
3367615770,0.02492695676607163,0.02115611772735666,-0.0037708390387149703,0.05408530091684407,0.04156472690725465,-0.012520574009589419,0.9325,0.9725,0.040000000000000036,0.0,0.0,0.0,0.6275,0.6225,-0.004999999999999893,193.16932124967616,188.65649048923933,-4.512830760436827
1946551785,0.025010877138487615,0.021337941054111423,-0.0036729360843761917,0.05534306730111686,0.04226205994224117,-0.013081007358875692,0.9125,0.9775,0.06500000000000006,0.0,0.0,0.0,0.6025,0.645,0.04249999999999998,191.354220892582,185.4820924477682,-5.8721284448137965
827957498,0.02492862320131493,0.02076735457052482,-0.00416126863079011,0.05669960579580543,0.03810768663415833,-0.018591919161647097,0.93,0.975,0.04499999999999993,0.0,0.0,0.0,0.615,0.6475,0.03249999999999997,197.60474160927714,192.78112726893198,-4.823614340345159
4210328302,0.02450563708385854,0.021899187415677975,-0.0026064496681805632,0.05583348183723784,0.04215417845732456,-0.013679303379913278,0.9275,0.97,0.04249999999999998,0.0,0.0,0.0,0.6225,0.5875,-0.03500000000000003,191.94771050508393,188.36004179178076,-3.5876687133031737
2134777094,0.02477482257316829,0.021047993812690464,-0.0037268287604778245,0.053743203913698814,0.038331153741252184,-0.01541205017244663,0.9275,0.98,0.05249999999999999,0.0,0.0,0.0,0.62,0.6475,0.02749999999999997,195.78814793014658,188.58129243913217,-7.206855491014409
881917841,0.02518876924504032,0.020765266771838303,-0.0044235024732020185,0.05572196746765206,0.040897103774767844,-0.014824863692884216,0.9125,0.98,0.0675,0.0,0.0,0.0,0.575,0.665,0.09000000000000008,187.30342878575135,183.1357316490011,-4.167697136750263
3758528681,0.025591598553245044,0.0214099030738842,-0.004181695479360845,0.055486659549199985,0.04236529910079436,-0.013121360448405624,0.925,0.965,0.039999999999999925,0.0,0.0,0.0,0.5975,0.67,0.07250000000000001,192.04115992798887,186.340873492102,-5.7002864358868806
1262594342,0.024905064208199556,0.02103164415281056,-0.0038734200553889944,0.05442191692339359,0.039536583056858705,-0.014885333866534886,0.925,0.97,0.04499999999999993,0.0,0.0,0.0,0.6225,0.64,0.01749999999999996,197.96504380392474,194.49688551708488,-3.4681582868398664
2596607418,0.025017393002728518,0.021338954919602502,-0.0036784380831260156,0.05539852691732266,0.041127810526249975,-0.014270716391072684,0.92,0.965,0.04499999999999993,0.0,0.0,0.0,0.605,0.62,0.015000000000000013,187.54670400420588,183.83172992978075,-3.714974074425129
3992523386,0.0237658206043304,0.02097030831584222,-0.0027955122884881813,0.051059873313059785,0.03894021300155394,-0.012119660311505846,0.94,0.9775,0.03750000000000009,0.0,0.0,0.0,0.5875,0.6525,0.06499999999999995,199.37569424137905,194.6946969145611,-4.680997326817959
342760644,0.023816813176209952,0.021164823007464167,-0.0026519901687457846,0.053216453053568986,0.039708309295435,-0.013508143758133986,0.9375,0.97,0.03249999999999997,0.0,0.0,0.0,0.6025,0.61,0.007499999999999951,198.68765690078595,194.15150160771685,-4.5361552930691005
3313993483,0.025536888365279817,0.021525626946204433,-0.004011261419075384,0.05861916780736273,0.04219532721859967,-0.01642384058876306,0.9175,0.9675,0.050000000000000044,0.0,0.0,0.0,0.615,0.6375,0.022499999999999964,194.79052574207446,191.97867850012838,-2.811847241946083
1492219068,0.025186944547430798,0.022212892203953234,-0.0029740523434775637,0.05688823496860104,0.03916981809516908,-0.01771841687343196,0.9175,0.97,0.05249999999999999,0.0,0.0,0.0,0.62,0.61,-0.010000000000000009,193.33869836324502,188.55171959412513,-4.786978769119884
4152087191,0.024094631708610027,0.020878345079677313,-0.0032162866289327137,0.05467344524746162,0.040503493714938915,-0.014169951532522707,0.9325,0.9725,0.040000000000000036,0.0,0.0,0.0,0.6175,0.64,0.022499999999999964,193.63308573926622,187.43330203673415,-6.1997837025320734
2996089438,0.02317365827809369,0.019494632862232603,-0.0036790254158610876,0.04895332190189949,0.03590443833354796,-0.01304888356835153,0.955,0.99,0.03500000000000003,0.0,0.0,0.0,0.625,0.6225,-0.0024999999999999467,200.3807287000402,196.66884287256516,-3.7118858274750437
3143509404,0.02467885808110526,0.02083037167435666,-0.0038484864067485983,0.056217601996432234,0.039662814397863386,-0.01655478759856885,0.9325,0.9775,0.04500000000000004,0.0,0.0,0.0,0.59,0.6475,0.057499999999999996,193.8918156287481,191.2493690569169,-2.642446571831215
2829504469,0.02382396209203896,0.020313719604129997,-0.0035102424879089635,0.053469217595712396,0.0397155740736118,-0.013753643522100595,0.9275,0.985,0.057499999999999996,0.0,0.0,0.0,0.6425,0.69,0.04749999999999999,199.4008888276137,191.9918319190167,-7.409056908596995
3989233382,0.025294221738394445,0.020902129983356495,-0.00439209175503795,0.061561946531237,0.041507676636384036,-0.020054269894852962,0.9225,0.9725,0.050000000000000044,0.0,0.0,0.0,0.615,0.6375,0.022499999999999964,196.03505389027382,194.34938193537425,-1.6856719548995613
1594809755,0.025775356090344106,0.021913063876406264,-0.003862292213937843,0.06013813750827162,0.04732291437528432,-0.012815223132987302,0.9125,0.9575,0.04500000000000004,0.0,0.0,0.0,0.6,0.6525,0.05249999999999999,196.9894859589067,191.76915561591824,-5.220330342988461
1217627830,0.024288434802214223,0.021035531743382584,-0.003252903058831639,0.05434712851662979,0.038527383233192616,-0.015819745283437173,0.9325,0.9775,0.04500000000000004,0.0,0.0,0.0,0.6075,0.605,-0.0025000000000000577,196.0100779977499,194.3672166370281,-1.6428613607218097
1678967486,0.024928672926306364,0.020883143879014635,-0.004045529047291729,0.05392975267812104,0.04005368126894202,-0.01387607140917902,0.925,0.98,0.05499999999999994,0.0,0.0,0.0,0.6025,0.65,0.04749999999999999,194.00422074361694,187.6150322792746,-6.38918846434234
2741073267,0.023884472272253293,0.02066221894350233,-0.003222253328750962,0.04863631935717315,0.038275531504782086,-0.010360787852391064,0.9575,0.9825,0.025000000000000022,0.0,0.0,0.0,0.5825,0.6075,0.025000000000000022,199.60716671224253,193.2954287353976,-6.311737976844938
2894818576,0.024866245986129326,0.020356218296622153,-0.004510027689507173,0.05489020902501055,0.036528647473251914,-0.018361561551758637,0.925,0.975,0.04999999999999993,0.0,0.0,0.0,0.625,0.6225,-0.0024999999999999467,197.52635876642728,190.4551575826829,-7.071201183744392
3262863703,0.02540227259285719,0.02126884495009743,-0.004133427642759761,0.053751626895413185,0.039581617573162656,-0.014170009322250529,0.925,0.9775,0.05249999999999999,0.0,0.0,0.0,0.6,0.595,-0.0050000000000000044,197.44116847448953,190.44441610384274,-6.996752370646789
3214684059,0.02525653429074425,0.021155954116819822,-0.0041005801739244264,0.05732896064830016,0.03963956471907482,-0.01768939592922534,0.9275,0.9725,0.04500000000000004,0.0,0.0,0.0,0.625,0.6725,0.04749999999999999,193.01356643012767,186.7167507070502,-6.296815723077458
1027708350,0.023933588584536043,0.020319422943319766,-0.003614165641216277,0.051206184664798274,0.039550080919978366,-0.011656103744819908,0.945,0.9775,0.032500000000000084,0.0,0.0,0.0,0.62,0.6425,0.022499999999999964,200.20316557602757,195.51588007396845,-4.687285502059126
838655820,0.025134825792884424,0.02081690277717283,-0.004317923015711593,0.05194471086009108,0.040873988660236685,-0.011070722199854395,0.94,0.975,0.03500000000000003,0.0,0.0,0.0,0.5775,0.6175,0.040000000000000036,192.58766606101966,186.6930315256533,-5.89463453536635
345075540,0.02509267174703905,0.021728604768097695,-0.003364066978941354,0.05483097656481564,0.0402959534629443,-0.014535023101871339,0.925,0.9725,0.04749999999999999,0.0,0.0,0.0,0.615,0.6125,-0.0024999999999999467,193.31090998733748,188.99691402330225,-4.313995964035229
3176715644,0.023748608997209573,0.021092234485880035,-0.0026563745113295373,0.05298571115421188,0.03790301468918441,-0.015082696465027468,0.94,0.9825,0.04250000000000009,0.0,0.0,0.0,0.6375,0.6275,-0.010000000000000009,193.19189139209692,188.15006413647455,-5.0418272556223656
