seed,method,condition,lambda_task,mean_D,p95_D,viability_occupancy,severe_fraction,action_agreement,cumulative_task
3835095777,robust_control_aware,moderate,0.026,0.0220629252802794,0.0488478171632614,0.95,0.0,0.5425,187.07518854211648
3835095777,robust_control_aware,moderate,0.03,0.0255524509877678,0.0595333332486732,0.93,0.0,0.5125,190.41414490099467
3835095777,robust_control_aware,moderate,0.036,0.0346303739884793,0.0981568297774605,0.7925,0.0,0.4925,194.44698551439384
3835095777,robust_control_aware,strong,0.01,0.018318992161786,0.0476340123382024,0.9525,0.0025,0.4375,178.80035555793523
3835095777,robust_control_aware,strong,0.014,0.0204560867315285,0.0520320903546566,0.9475,0.0,0.4675,176.96244473035364
3835095777,robust_control_aware,strong,0.018,0.0276472032304007,0.0845385379100477,0.875,0.0,0.4675,181.4985068958917
3835095777,robust_control_aware,strong,0.02,0.0263414978123857,0.0815387698654005,0.9025,0.0025,0.5325,190.57203959496772
3835095777,robust_control_aware,strong,0.022,0.0313719654218863,0.0942628347373809,0.8375,0.0025,0.4825,187.39092173439929
3835095777,robust_control_aware,strong,0.026,0.0390665015486453,0.1167043019638617,0.7525,0.005,0.47,189.5176350315219
3835095777,robust_control_aware,strong,0.03,0.0443144058407985,0.121518804045524,0.6825,0.005,0.425,189.07421769672516
3835095777,robust_control_aware,strong,0.036,0.0597083340397385,0.1472056527722076,0.54,0.015,0.47,191.4738913817808
3927768750,boundary_aware,moderate,0.01,0.0138461616714706,0.0363254901300114,0.9825,0.0,0.465,176.0698513476177
3927768750,boundary_aware,moderate,0.014,0.0161660715506972,0.0401900997136583,0.98,0.0,0.5075,178.46600836866082
3927768750,boundary_aware,moderate,0.018,0.0205706729988048,0.0492699610234233,0.9525,0.0,0.47,184.7714043901704
3927768750,boundary_aware,moderate,0.02,0.0215039101576423,0.0512260624541035,0.9425,0.0,0.5225,182.146006537874
3927768750,boundary_aware,moderate,0.022,0.0249373746723744,0.0582485974556375,0.9125,0.0,0.5,186.4604691334613
3927768750,boundary_aware,moderate,0.026,0.0286903962742463,0.0658489021623088,0.87,0.0,0.5,187.84461525355405
3927768750,boundary_aware,moderate,0.03,0.034536888267185,0.0808155890824292,0.795,0.0,0.5375,193.73506911836225
3927768750,boundary_aware,moderate,0.036,0.0408704970249361,0.0938824277226585,0.7075,0.0,0.5575,196.24956747424093
3927768750,boundary_aware,strong,0.01,0.0188977895903694,0.04522870461636,0.9525,0.0,0.43,169.58497896426928
3927768750,boundary_aware,strong,0.014,0.0244341840096436,0.0641030416642574,0.89,0.0,0.4325,173.50514709382364
3927768750,boundary_aware,strong,0.018,0.0271608582700986,0.0683688816918725,0.86,0.0,0.4525,175.3248041837577
3927768750,boundary_aware,strong,0.02,0.030374490352817,0.0756294194400364,0.8475,0.0,0.435,176.4819836768006
3927768750,boundary_aware,strong,0.022,0.0319084480545853,0.076998557784855,0.84,0.0,0.465,176.61555951118564
3927768750,boundary_aware,strong,0.026,0.0355684279742738,0.0785938872677844,0.7625,0.0,0.4675,184.6383207494172
3927768750,boundary_aware,strong,0.03,0.0415402045557323,0.0938450522559131,0.715,0.0,0.475,186.2480249497069
3927768750,boundary_aware,strong,0.036,0.052751912174476,0.1241212851819132,0.575,0.005,0.4725,189.42741218202812
3927768750,robust_control_aware,moderate,0.01,0.014899155098424,0.0318721193843237,0.98,0.0,0.46,181.4843701106537
3927768750,robust_control_aware,moderate,0.014,0.0159427119192004,0.0328546100796285,0.99,0.0,0.5325,183.26055363617863
3927768750,robust_control_aware,moderate,0.018,0.0184044444184286,0.0394579915053756,0.975,0.0,0.5475,185.55677953723347
3927768750,robust_control_aware,moderate,0.02,0.0196310989577657,0.0407011711499951,0.96,0.0,0.61,183.9949701910544
3927768750,robust_control_aware,moderate,0.022,0.0197897684805577,0.0381964519105701,0.9775,0.0,0.6275,187.5584961546398
3927768750,robust_control_aware,moderate,0.026,0.0214936959379686,0.0416831549260428,0.9725,0.0,0.59,189.22813248271416
3927768750,robust_control_aware,moderate,0.03,0.0251399404764153,0.0561445586995861,0.9375,0.0,0.5375,189.39425213527036
3927768750,robust_control_aware,moderate,0.036,0.0300942422553182,0.0812160865082191,0.8825,0.0,0.4975,191.1463352112464
3927768750,robust_control_aware,strong,0.01,0.0161349457914803,0.0392821732414375,0.98,0.0,0.46,177.3780068085984
3927768750,robust_control_aware,strong,0.014,0.0201035683732396,0.0507989664495417,0.945,0.0,0.475,177.46892877315457
3927768750,robust_control_aware,strong,0.018,0.0238969553736201,0.0597382117169542,0.915,0.0,0.525,180.9179569346395
3927768750,robust_control_aware,strong,0.02,0.0284328799376971,0.0732566939911969,0.8575,0.0,0.51,181.18031160711132
3927768750,robust_control_aware,strong,0.022,0.0292310029576799,0.0804444280455202,0.865,0.0,0.5325,184.34193411297576
3927768750,robust_control_aware,strong,0.026,0.0361507098098058,0.0986205926915827,0.785,0.0025,0.5325,185.8705364427504
3927768750,robust_control_aware,strong,0.03,0.0420557368767365,0.1113252307786098,0.705,0.0,0.4975,185.48233193945984
3927768750,robust_control_aware,strong,0.036,0.0507609312736338,0.134676312498547,0.615,0.0025,0.5,192.06972427491831
3869966726,boundary_aware,moderate,0.01,0.0151085904591563,0.0355260163420937,0.98,0.0,0.465,173.74220408103352
3869966726,boundary_aware,moderate,0.014,0.0194727520034165,0.050577913195616,0.945,0.0,0.46,179.08251253747792
3869966726,boundary_aware,moderate,0.018,0.0215494876591755,0.0522405143444006,0.9425,0.0,0.5175,181.75110926535643
3869966726,boundary_aware,moderate,0.02,0.0235830325426317,0.0541622022350279,0.9375,0.0,0.53,185.3089572781601
3869966726,boundary_aware,moderate,0.022,0.0247487065701465,0.0574737017633484,0.9175,0.0,0.54,186.18313458295387
3869966726,boundary_aware,moderate,0.026,0.0293394572571006,0.0663011693772039,0.8675,0.0,0.52,187.72072846686785
3869966726,boundary_aware,moderate,0.03,0.0340445100970589,0.0747001665278339,0.8125,0.0,0.5425,191.62177593098545
3869966726,boundary_aware,moderate,0.036,0.0421782845999446,0.0908891041689821,0.6875,0.0,0.56,196.23627515277465
3869966726,boundary_aware,strong,0.01,0.0242675709481458,0.0564957645790963,0.9125,0.0,0.41,166.62963553485991
3869966726,boundary_aware,strong,0.014,0.0260599861299171,0.0665341315897036,0.9,0.0,0.4275,168.70512937305386
3869966726,boundary_aware,strong,0.018,0.0304398543273884,0.0682990852833052,0.865,0.0,0.43,175.26014344863808
3869966726,boundary_aware,strong,0.02,0.0337696993101249,0.0836059446657834,0.7975,0.0,0.445,174.31334628633044
3869966726,boundary_aware,strong,0.022,0.0375033056009727,0.0858377071466326,0.7575,0.0,0.46,183.4345827836279
3869966726,boundary_aware,strong,0.026,0.0430024319863261,0.1023898644789528,0.6775,0.0,0.47,183.70188925661284
3869966726,boundary_aware,strong,0.03,0.044136635797255,0.0976237215484514,0.64,0.0,0.44,187.05189359472615
3869966726,boundary_aware,strong,0.036,0.0522569301584387,0.1127806340554499,0.5425,0.005,0.5125,191.51760762593057
3869966726,robust_control_aware,moderate,0.01,0.0153942269082373,0.0326480435885006,0.9825,0.0,0.49,179.57717410989977
3869966726,robust_control_aware,moderate,0.014,0.0174854926347611,0.0355206745855284,0.9825,0.0,0.5525,183.73311666687707
3869966726,robust_control_aware,moderate,0.018,0.0197255619690892,0.0390196102257241,0.975,0.0,0.645,184.992935167861
3869966726,robust_control_aware,moderate,0.02,0.0189310808458467,0.0377552563432695,0.9825,0.0,0.5675,178.51450728391632
3869966726,robust_control_aware,moderate,0.022,0.0201863740845321,0.0423166682134082,0.97,0.0,0.6075,178.13523991702152
3869966726,robust_control_aware,moderate,0.026,0.0238226653643383,0.0582719995760082,0.93,0.0,0.5875,182.04318077157612
3869966726,robust_control_aware,moderate,0.03,0.0257706779588581,0.06672396928034,0.9225,0.0,0.505,186.8885877998518
3869966726,robust_control_aware,moderate,0.036,0.0331460230741795,0.1001452628882945,0.87,0.0,0.4825,186.75745344678077
3869966726,robust_control_aware,strong,0.01,0.0184075222393778,0.0508219856569183,0.945,0.0,0.465,173.90184999980383
3869966726,robust_control_aware,strong,0.014,0.0251586991305472,0.0916385102973384,0.885,0.0025,0.485,175.47845615781
3869966726,robust_control_aware,strong,0.018,0.0241397567361402,0.0702622816130442,0.9175,0.0,0.5375,181.2872382955331
3869966726,robust_control_aware,strong,0.02,0.0275552446111235,0.0884589206615727,0.875,0.0025,0.5525,184.05529562540332
3869966726,robust_control_aware,strong,0.022,0.0323226414920547,0.1058458733045002,0.8275,0.0075,0.5125,184.4877394415638
3869966726,robust_control_aware,strong,0.026,0.0375997755364834,0.1126500089977524,0.775,0.0075,0.5425,180.6557221345009
3869966726,robust_control_aware,strong,0.03,0.0436333125826102,0.1329780513189819,0.73,0.01,0.5425,182.9452809433675
3869966726,robust_control_aware,strong,0.036,0.0519941549515577,0.1592654063599227,0.66,0.025,0.455,185.2827586330054
3708585858,boundary_aware,moderate,0.01,0.0139359993766124,0.0330904002588327,0.99,0.0,0.465,184.28683502518996
3708585858,boundary_aware,moderate,0.014,0.0178700793610037,0.0411473962114601,0.9875,0.0,0.48,191.71371795349813
3708585858,boundary_aware,moderate,0.018,0.0203691247336229,0.0485255219405506,0.955,0.0,0.535,196.4048733937764
3708585858,boundary_aware,moderate,0.02,0.0233088330870133,0.0548860187370673,0.9425,0.0,0.505,195.48825826521383
3708585858,boundary_aware,moderate,0.022,0.0242721396091461,0.0534451515725016,0.94,0.0,0.5275,198.32324131565952
3708585858,boundary_aware,moderate,0.026,0.0291395830776361,0.0662709128263767,0.8575,0.0,0.525,200.62781496532085
3708585858,boundary_aware,moderate,0.03,0.0329006912773885,0.0724595210074676,0.8375,0.0,0.545,200.84648975919723
3708585858,boundary_aware,moderate,0.036,0.0435507520355338,0.0991999408119851,0.68,0.0,0.5525,208.088869906246
3708585858,boundary_aware,strong,0.01,0.0221408397598214,0.0561833544615924,0.9275,0.0,0.4175,183.27873225395456
3708585858,boundary_aware,strong,0.014,0.0252511555466655,0.057519035000053,0.895,0.0,0.4475,187.44499109953955
3708585858,boundary_aware,strong,0.018,0.0307676593914655,0.0745112317915843,0.825,0.0,0.45,190.06267232112305
3708585858,boundary_aware,strong,0.02,0.0326790348677993,0.0801352663777508,0.805,0.0,0.4625,189.86880558945415
3708585858,boundary_aware,strong,0.022,0.0338681793196014,0.0804441656587609,0.79,0.0,0.4825,195.19982009779545
3708585858,boundary_aware,strong,0.026,0.0378409592004526,0.087953629052339,0.7425,0.0,0.495,195.6762303800513
3708585858,boundary_aware,strong,0.03,0.0441694504486778,0.0976432373789667,0.6525,0.0,0.4475,199.1193677501616
3708585858,boundary_aware,strong,0.036,0.0517505812494882,0.1186877494797914,0.58,0.0,0.4975,202.29920921490012
3708585858,robust_control_aware,moderate,0.01,0.0161587791769181,0.0338372927230561,0.985,0.0,0.4525,189.41096576029528
3708585858,robust_control_aware,moderate,0.014,0.0168439956053363,0.0358509044659401,0.99,0.0,0.555,190.2263729341616
3708585858,robust_control_aware,moderate,0.018,0.0175946603531027,0.0346701513325107,0.985,0.0,0.6125,192.87598073171256
3708585858,robust_control_aware,moderate,0.02,0.0190853420120419,0.0383679879744506,0.9775,0.0,0.6125,192.1277462502921
3708585858,robust_control_aware,moderate,0.022,0.0206984647942864,0.0418349641562949,0.975,0.0,0.6075,196.0390422282863
3708585858,robust_control_aware,moderate,0.026,0.0229603813421626,0.0481977874355448,0.95,0.0,0.6425,197.33807672698947
3708585858,robust_control_aware,moderate,0.03,0.0247580685293195,0.0510320382247361,0.9475,0.0,0.5625,196.6833403931645
3708585858,robust_control_aware,moderate,0.036,0.0341335863854943,0.0999000149967665,0.8325,0.0,0.52,202.23186078991688
3708585858,robust_control_aware,strong,0.01,0.0199716229130402,0.0502868151011257,0.9475,0.0,0.44,191.82673632476255
3708585858,robust_control_aware,strong,0.014,0.0238364640111395,0.0733954606874946,0.9025,0.0,0.4725,190.019283949295
3708585858,robust_control_aware,strong,0.018,0.0278492046865468,0.0812397029913373,0.8625,0.0,0.5075,193.43807853070277
3708585858,robust_control_aware,strong,0.02,0.0300534458215845,0.078913818323728,0.85,0.0,0.49,195.7315036986952
3708585858,robust_control_aware,strong,0.022,0.0314622580487678,0.0916142103682726,0.84,0.0,0.51,195.83790603187745
3708585858,robust_control_aware,strong,0.026,0.0404389932161684,0.1208013165605481,0.74,0.0025,0.49,199.27030970544808
3708585858,robust_control_aware,strong,0.03,0.0494148553265215,0.1338027546915827,0.6425,0.01,0.5275,197.80136144849013
3708585858,robust_control_aware,strong,0.036,0.0586599203835477,0.1494247128391749,0.5675,0.01,0.51,200.03888205205624
3853703150,boundary_aware,moderate,0.01,0.0138824733891785,0.0364325753669833,0.9825,0.0,0.45,181.82594647242848
3853703150,boundary_aware,moderate,0.014,0.015563094766311,0.0373250587431656,0.9875,0.0,0.5125,181.73584612179263
3853703150,boundary_aware,moderate,0.018,0.019424732089751,0.0467364627426726,0.9575,0.0,0.5275,186.60173550506383
3853703150,boundary_aware,moderate,0.02,0.0214648362162445,0.0515930690147814,0.9425,0.0,0.5125,185.55587639622263
3853703150,boundary_aware,moderate,0.022,0.0227563283839446,0.0525007668642462,0.9375,0.0,0.5575,189.1966728964723
3853703150,boundary_aware,moderate,0.026,0.0275058325015977,0.059707135238238,0.8925,0.0,0.51,190.3045952578869
3853703150,boundary_aware,moderate,0.03,0.0319262612272521,0.0760489551657104,0.835,0.0,0.57,192.27267892799108
3853703150,boundary_aware,moderate,0.036,0.038574901401673,0.0856769377999193,0.73,0.0,0.575,197.13767143200653
3853703150,boundary_aware,strong,0.01,0.0170653388069061,0.0504036436710228,0.9475,0.0,0.4125,174.66951592171915
3853703150,boundary_aware,strong,0.014,0.018388576441805,0.0467115447686162,0.9625,0.0,0.45,178.79410095950516
3853703150,boundary_aware,strong,0.018,0.0226489383668594,0.0562140572476822,0.9225,0.0,0.4725,183.05432192500928
3853703150,boundary_aware,strong,0.02,0.0236203320716493,0.0577835933380618,0.915,0.0,0.4575,180.8816105648906
3853703150,boundary_aware,strong,0.022,0.0257558101394313,0.0630447849506779,0.8975,0.0,0.4825,184.57198986598567
3853703150,boundary_aware,strong,0.026,0.0275622721689347,0.0666917557456833,0.8825,0.0,0.5025,185.13887890506248
3853703150,boundary_aware,strong,0.03,0.0339457078154915,0.0809603262428401,0.8025,0.0,0.4825,188.8511637923738
3853703150,boundary_aware,strong,0.036,0.038653336710169,0.0963507180338644,0.745,0.0,0.4625,192.1637038985623
3853703150,robust_control_aware,moderate,0.01,0.0149158537020893,0.0330739319910561,0.9875,0.0,0.455,180.12116091572972
3853703150,robust_control_aware,moderate,0.014,0.0172447024506824,0.0379244809602396,0.9775,0.0,0.5225,178.33303365919133
3853703150,robust_control_aware,moderate,0.018,0.0181141417603148,0.0363246167223595,0.9725,0.0,0.5775,183.53359680145516
3853703150,robust_control_aware,moderate,0.02,0.0183713455955925,0.0379171399595228,0.9875,0.0,0.5825,185.7096799217311
3853703150,robust_control_aware,moderate,0.022,0.0197313080497326,0.0398598602290874,0.98,0.0,0.5875,184.59870886797495
3853703150,robust_control_aware,moderate,0.026,0.0213227702648765,0.0422302519467415,0.975,0.0,0.5825,186.7338577875031
3853703150,robust_control_aware,moderate,0.03,0.0228720246641941,0.0475962115261438,0.9525,0.0,0.52,186.90081865758603
3853703150,robust_control_aware,moderate,0.036,0.0263322350403342,0.0619314207722423,0.915,0.0,0.405,188.64234444558824
3853703150,robust_control_aware,strong,0.01,0.0152320882034937,0.0375990501643384,0.9725,0.0,0.4575,178.26921249472986
3853703150,robust_control_aware,strong,0.014,0.0177986857748093,0.0435213688132102,0.9625,0.0,0.51,181.96462197103065
3853703150,robust_control_aware,strong,0.018,0.0202067021794611,0.0475111980308453,0.955,0.0,0.505,184.34251622393305
3853703150,robust_control_aware,strong,0.02,0.0197472325280507,0.0433352338696321,0.9675,0.0,0.5375,184.44394700698163
3853703150,robust_control_aware,strong,0.022,0.0207996956007603,0.0553235142010524,0.94,0.0,0.5625,183.09880024817585
3853703150,robust_control_aware,strong,0.026,0.0225263809829803,0.0565554071754848,0.93,0.0,0.52,184.364108569386
3853703150,robust_control_aware,strong,0.03,0.0252226413844012,0.0603219036454254,0.9225,0.0025,0.4675,186.38753671342684
3853703150,robust_control_aware,strong,0.036,0.0319025269005132,0.0943950184534771,0.83,0.0,0.4425,190.50259465456907
3825432642,boundary_aware,moderate,0.01,0.0130478635029317,0.0320501684928671,0.9925,0.0,0.45,178.88828511514023
3825432642,boundary_aware,moderate,0.014,0.0161555295181417,0.0393951321934964,0.985,0.0,0.52,187.6941872215284
3825432642,boundary_aware,moderate,0.018,0.0206637949695107,0.0517712976036557,0.94,0.0,0.54,190.13936324785456
3825432642,boundary_aware,moderate,0.02,0.0217774213136798,0.0507055160198896,0.945,0.0,0.525,192.03520770163263
3825432642,boundary_aware,moderate,0.022,0.0233992365328783,0.0503864945438352,0.94,0.0,0.5625,192.0008700169177
3825432642,boundary_aware,moderate,0.026,0.0279490040027578,0.0620523193227057,0.885,0.0,0.6325,193.01089158407584
3825432642,boundary_aware,moderate,0.03,0.0315485056923274,0.067824068950587,0.84,0.0,0.5675,197.5774695601304
3825432642,boundary_aware,moderate,0.036,0.0394161280723797,0.0900325343428519,0.72,0.0,0.5875,201.10656014726288
3825432642,boundary_aware,strong,0.01,0.0186881644798816,0.0482406294816801,0.9575,0.0,0.4425,178.69838945931664
3825432642,boundary_aware,strong,0.014,0.0220607807081327,0.0544540921855737,0.9325,0.0,0.4675,184.50245548394972
3825432642,boundary_aware,strong,0.018,0.0248147978265368,0.0605484016870834,0.91,0.0,0.4625,184.5418295552693
3825432642,boundary_aware,strong,0.02,0.0270267003592835,0.0637567569017128,0.8825,0.0,0.4825,187.47107796343056
3825432642,boundary_aware,strong,0.022,0.0312020884646884,0.0741907120583317,0.825,0.0,0.48,187.48468723880447
3825432642,boundary_aware,strong,0.026,0.0322165019378211,0.073689859163173,0.8025,0.0,0.5075,189.23905603836465
3825432642,boundary_aware,strong,0.03,0.0377331006859918,0.092271963357926,0.745,0.0,0.4975,193.9229840302581
3825432642,boundary_aware,strong,0.036,0.0455394919465205,0.1056443689230641,0.655,0.0,0.46,198.82869224831347
3825432642,robust_control_aware,moderate,0.01,0.0145087442209959,0.0334163072290828,0.9825,0.0,0.5125,186.26519770201503
3825432642,robust_control_aware,moderate,0.014,0.0169123262979674,0.0339484667119588,0.9775,0.0,0.5325,187.95145618278573
3825432642,robust_control_aware,moderate,0.018,0.0185106764678398,0.0368755143178462,0.9825,0.0,0.595,188.2980818167492
3825432642,robust_control_aware,moderate,0.02,0.0186257347391621,0.038290062414257,0.98,0.0,0.665,187.9430189241756
3825432642,robust_control_aware,moderate,0.022,0.0197802434540833,0.0416290069104237,0.97,0.0,0.6025,191.2413738964683
3825432642,robust_control_aware,moderate,0.026,0.0217226197318804,0.0435967793692979,0.9575,0.0,0.555,189.2324736406103
3825432642,robust_control_aware,moderate,0.03,0.0238620964849012,0.0493885964852267,0.95,0.0,0.5225,191.04745126892655
3825432642,robust_control_aware,moderate,0.036,0.0280777442756064,0.0716879670734748,0.885,0.0,0.4625,194.81330157190973
3825432642,robust_control_aware,strong,0.01,0.0151013073710271,0.0340134337381371,0.98,0.0,0.435,182.49113058774657
3825432642,robust_control_aware,strong,0.014,0.0187213545731385,0.0429168820634579,0.965,0.0,0.4725,185.71316698520923
3825432642,robust_control_aware,strong,0.018,0.0199376917909128,0.0465933113520061,0.9575,0.0,0.54,190.86632731278812
3825432642,robust_control_aware,strong,0.02,0.0213502892978509,0.0493103535143591,0.955,0.0,0.5625,189.8690707920381
3825432642,robust_control_aware,strong,0.022,0.0226483654138826,0.0533778208224078,0.935,0.0,0.5925,190.58867362218436
3825432642,robust_control_aware,strong,0.026,0.0252286954727185,0.0698819954096455,0.9,0.0,0.54,192.4118563664969
3825432642,robust_control_aware,strong,0.03,0.0280594873993529,0.0768392941136985,0.8875,0.0,0.485,192.81101397715184
3825432642,robust_control_aware,strong,0.036,0.0413670453129601,0.1145244710355988,0.7375,0.005,0.4825,196.57533708668808
3146805131,boundary_aware,moderate,0.01,0.0135014273585348,0.0335026723322966,0.9925,0.0,0.485,177.52095503581324
3146805131,boundary_aware,moderate,0.014,0.0168883258319493,0.0401212416827742,0.98,0.0,0.5,181.70371178690385
3146805131,boundary_aware,moderate,0.018,0.0204815795802514,0.0465108454247804,0.9625,0.0,0.5075,186.6186078145745
3146805131,boundary_aware,moderate,0.02,0.0227948054830085,0.0505255406539541,0.945,0.0,0.5325,187.09401113082984
3146805131,boundary_aware,moderate,0.022,0.0230747764473764,0.0518853746083161,0.94,0.0,0.58,189.56598439852928
3146805131,boundary_aware,moderate,0.026,0.0274843002349066,0.0619226949038702,0.9,0.0,0.54,193.25117755216115
3146805131,boundary_aware,moderate,0.03,0.0330020380170267,0.0730079525330772,0.8225,0.0,0.535,196.7102145686015
3146805131,boundary_aware,moderate,0.036,0.0377422661479739,0.0831287677110869,0.7525,0.0,0.57,198.7131473786825
3146805131,boundary_aware,strong,0.01,0.019086818693914,0.0455047507959662,0.96,0.0,0.425,179.40805690847537
3146805131,boundary_aware,strong,0.014,0.0237649375370627,0.0552814886549393,0.91,0.0,0.45,184.9823870822021
3146805131,boundary_aware,strong,0.018,0.0271113221345002,0.0626190238052485,0.88,0.0,0.4825,184.6993723243731
3146805131,boundary_aware,strong,0.02,0.0280241113801264,0.064145682853699,0.865,0.0,0.485,187.6936587771877
3146805131,boundary_aware,strong,0.022,0.0277212343160195,0.0629600611781905,0.875,0.0,0.4875,184.98833121372928
3146805131,boundary_aware,strong,0.026,0.0330555769097252,0.0753553172376738,0.8,0.0,0.495,191.0887434106268
3146805131,boundary_aware,strong,0.03,0.0370545652521954,0.0848038126143625,0.745,0.0,0.4875,194.6855378942729
3146805131,boundary_aware,strong,0.036,0.0426344622250372,0.0950495824999409,0.675,0.0,0.5,197.12908478548383
3146805131,robust_control_aware,moderate,0.01,0.0142334352975682,0.0315851107262272,0.9875,0.0,0.5075,182.39045406011047
3146805131,robust_control_aware,moderate,0.014,0.015814716745971,0.0332463806221447,0.985,0.0,0.565,186.3107296948291
3146805131,robust_control_aware,moderate,0.018,0.017703454527641,0.0363139298781069,0.9775,0.0,0.5675,182.8692470053012
3146805131,robust_control_aware,moderate,0.02,0.0176764521444316,0.035467726327964,0.9875,0.0,0.595,181.7322197763073
3146805131,robust_control_aware,moderate,0.022,0.0180703454344574,0.0377939805947197,0.985,0.0,0.65,187.2327812295265
3146805131,robust_control_aware,moderate,0.026,0.0203878142656997,0.0411473442184639,0.965,0.0,0.55,187.71025667153785
3146805131,robust_control_aware,moderate,0.03,0.0222791002465259,0.0422938621435188,0.96,0.0,0.5,189.88939327483496
3146805131,robust_control_aware,moderate,0.036,0.0245529829676718,0.0540644051590549,0.9375,0.0,0.395,189.97860845747755
3146805131,robust_control_aware,strong,0.01,0.0132048574754088,0.0311972997627832,0.975,0.0,0.4675,168.7021995149219
3146805131,robust_control_aware,strong,0.014,0.0160098039244417,0.0386709419166951,0.98,0.0,0.54,179.84912425537505
3146805131,robust_control_aware,strong,0.018,0.0180323111250862,0.0399980548302697,0.98,0.0,0.57,188.1546032091069
3146805131,robust_control_aware,strong,0.02,0.0185734294904847,0.0413122248482418,0.9675,0.0,0.575,186.6548843934181
3146805131,robust_control_aware,strong,0.022,0.0192911003161954,0.045612003642162,0.9625,0.0,0.575,186.66240193838183
3146805131,robust_control_aware,strong,0.026,0.0210290554937794,0.0522546058308455,0.94,0.0,0.5225,187.93506259344
3146805131,robust_control_aware,strong,0.03,0.0216705202832417,0.0477409765600528,0.9575,0.0,0.44,189.15327646851568
3146805131,robust_control_aware,strong,0.036,0.0246369296888939,0.0530034725540503,0.94,0.0,0.4275,190.03816424162235
3224262746,boundary_aware,moderate,0.01,0.0136399672875289,0.032918755867301,0.99,0.0,0.465,191.6977364720192
3224262746,boundary_aware,moderate,0.014,0.0164184576824596,0.03867141357516,0.985,0.0,0.5025,195.19222341782225
3224262746,boundary_aware,moderate,0.018,0.0198025965218929,0.0450717367455018,0.97,0.0,0.5325,199.9053673310565
3224262746,boundary_aware,moderate,0.02,0.0217464535585354,0.0508576844272378,0.945,0.0,0.5075,198.3167914373716
3224262746,boundary_aware,moderate,0.022,0.0233007912529507,0.0506601310140534,0.9475,0.0,0.525,198.50793986752035
3224262746,boundary_aware,moderate,0.026,0.0273369916238806,0.0621962713511403,0.8725,0.0,0.545,204.05634680090856
3224262746,boundary_aware,moderate,0.03,0.0333148338524722,0.076487873383449,0.825,0.0,0.5475,205.64857606317813
3224262746,boundary_aware,moderate,0.036,0.041542197698973,0.0916409331751098,0.7025,0.0025,0.585,211.6742551286702
3224262746,boundary_aware,strong,0.01,0.0193683898657045,0.0503201718152709,0.945,0.0,0.415,187.66310894354444
3224262746,boundary_aware,strong,0.014,0.0245510187553735,0.0584440111797389,0.9075,0.0,0.4225,188.2971980566166
3224262746,boundary_aware,strong,0.018,0.0258343390134793,0.061617569520447,0.885,0.0,0.4425,193.9125263698155
3224262746,boundary_aware,strong,0.02,0.0306291563734425,0.0723221442309361,0.845,0.0,0.44,193.3181287782969
3224262746,boundary_aware,strong,0.022,0.0325105776463765,0.0742505301600734,0.815,0.0,0.4625,197.60778503183656
3224262746,boundary_aware,strong,0.026,0.0365082965039675,0.0772247912552923,0.755,0.0,0.4725,198.60760278789883
3224262746,boundary_aware,strong,0.03,0.0401564654523832,0.0956804343368414,0.7225,0.0025,0.4525,202.7684546654305
3224262746,boundary_aware,strong,0.036,0.0486679591584077,0.1147405126558884,0.6275,0.0025,0.4975,204.9021702225366
3224262746,robust_control_aware,moderate,0.01,0.0133723996811654,0.026116381622566,0.9925,0.0,0.4675,193.07336151034775
3224262746,robust_control_aware,moderate,0.014,0.0158466962289318,0.0312021335364619,0.9925,0.0,0.5475,193.11781522605023
3224262746,robust_control_aware,moderate,0.018,0.0177247771105798,0.032970898443338,0.99,0.0,0.6175,193.1344370672272
3224262746,robust_control_aware,moderate,0.02,0.0173641256362388,0.0346203069078287,0.9875,0.0,0.615,194.2758329719819
3224262746,robust_control_aware,moderate,0.022,0.0188833318479389,0.0350483725623175,0.9875,0.0,0.6325,194.76529268714523
3224262746,robust_control_aware,moderate,0.026,0.0207887449696837,0.0424233816442098,0.9725,0.0,0.6075,195.52106332416844
3224262746,robust_control_aware,moderate,0.03,0.0231101040320422,0.0469565011084786,0.955,0.0,0.5325,200.56309146349744
3224262746,robust_control_aware,moderate,0.036,0.0261628022160654,0.0588573810221657,0.9225,0.0,0.4475,201.0862205481309
3224262746,robust_control_aware,strong,0.01,0.016824415605789,0.0416063579667816,0.9575,0.0,0.4475,182.1742156441865
3224262746,robust_control_aware,strong,0.014,0.0187732435785379,0.0455288943806413,0.965,0.0,0.48,190.9022731933593
3224262746,robust_control_aware,strong,0.018,0.0199230629145073,0.0437496745312858,0.9575,0.0,0.53,197.50712179921032
3224262746,robust_control_aware,strong,0.02,0.0197831786182731,0.0446849808814908,0.955,0.0,0.5725,195.1395685917926
3224262746,robust_control_aware,strong,0.022,0.0240077214007873,0.0624351225813959,0.9025,0.0,0.54,196.65629467994927
3224262746,robust_control_aware,strong,0.026,0.025716072657111,0.0630725130613891,0.8825,0.0,0.525,199.26980170837032
3224262746,robust_control_aware,strong,0.03,0.0327935808695973,0.0997483407170976,0.8375,0.0025,0.5025,202.37487385136237
3224262746,robust_control_aware,strong,0.036,0.042303271660027,0.1260781915130064,0.725,0.0075,0.4875,204.48281773062868
3376123110,boundary_aware,moderate,0.01,0.0131181191744817,0.0323418593712125,0.9925,0.0,0.4975,183.47324115259852
