seed,method,condition,mean_D,p95_D,viability_occupancy,severe_fraction,action_agreement,cumulative_task
2084858291,robust_control_aware,moderate,0.021815958574758577,0.0628801227336869,0.9125,0.005,0.455,191.35469818432256
2084858291,robust_control_aware,strong,0.027660288522761887,0.07671415670543556,0.865,0.0025,0.4475,183.69780820673066
2056295476,boundary_aware,moderate,0.027093049959373113,0.07028913777359522,0.8625,0.0,0.4625,192.29296372034725
2056295476,boundary_aware,strong,0.03811253279076689,0.09151855437718807,0.7425,0.0,0.43,185.98014084019232
2056295476,robust_control_aware,moderate,0.02022951051429868,0.05727077434595843,0.9225,0.0,0.46,194.7002658336888
2056295476,robust_control_aware,strong,0.025890597601683954,0.0658759143661619,0.89,0.0,0.4725,185.48264133683696
2078019151,boundary_aware,moderate,0.028967718718423286,0.07180963802882406,0.8225,0.0,0.4775,188.60665157180728
2078019151,boundary_aware,strong,0.03443104325046709,0.08242809902804106,0.7425,0.0,0.4475,183.6451276163818
2078019151,robust_control_aware,moderate,0.01929194002353586,0.05370953128659013,0.935,0.0,0.4425,191.76935566743822
2078019151,robust_control_aware,strong,0.021525735730948455,0.0573609269814889,0.9,0.0,0.4475,185.20688076033377
2018175270,boundary_aware,moderate,0.026334714477966363,0.06472621900689163,0.86,0.0,0.485,196.0102302426925
2018175270,boundary_aware,strong,0.0338901721723875,0.08442466497270795,0.78,0.0025,0.4,188.43383654858005
2018175270,robust_control_aware,moderate,0.018609401082242988,0.05012134761747341,0.9475,0.0,0.445,198.72392811881866
2018175270,robust_control_aware,strong,0.023620935375416617,0.07010012232380222,0.895,0.0,0.4075,188.55692917686764
2027556342,boundary_aware,moderate,0.028599988748164478,0.07015551803729284,0.8375,0.0,0.4975,187.77570225825912
2027556342,boundary_aware,strong,0.04214435550688456,0.10521469252653967,0.6975,0.005,0.44,179.7838631050921
2027556342,robust_control_aware,moderate,0.019453868315543868,0.05233907114845632,0.94,0.0,0.4725,186.08043012830018
2027556342,robust_control_aware,strong,0.025784608110289577,0.06742750604609278,0.8675,0.0,0.465,180.74924718090097
2118014047,boundary_aware,moderate,0.02696094812548216,0.0685129078870276,0.8725,0.0,0.48,188.4390470224472
2118014047,boundary_aware,strong,0.039233302762587303,0.0926877106033737,0.7,0.0,0.4225,182.90390001405524
2118014047,robust_control_aware,moderate,0.019337439447520473,0.05192810627547771,0.935,0.0,0.455,191.02844445110392
2118014047,robust_control_aware,strong,0.027809249515026543,0.07964189572305738,0.8425,0.0,0.43,179.55492250499955
2082341449,boundary_aware,moderate,0.028155065771972534,0.07019007229265158,0.86,0.0,0.4925,185.04724063065288
2082341449,boundary_aware,strong,0.03711103757022331,0.08755877957973317,0.72,0.0,0.44,180.48418695298525
2082341449,robust_control_aware,moderate,0.023399287675881036,0.06252241133128456,0.9125,0.0025,0.4725,191.07507428680108
