seed,method,condition,stabilization_loss,survival_steps,success_500,action_agreement,mean_decision_regret,mean_action_gap,first_divergence_step,first_divergence_gap
485595,noise_aware_mse,nominal,11.333036887397522,31,0.0,0.6451612903225806,0.020472121542917932,0.24606909853036446,0,0.01087485163206104
485595,noise_aware_mse,moderate,10.495581861872017,65,0.0,0.6307692307692307,0.009692477566677153,0.06969640152533643,0,0.013908207889896933
485595,noise_aware_mse,strong,8.766836503414929,139,0.0,0.6258992805755396,0.014689348545503281,0.07462770355700123,0,0.016423197871598492
485595,control_aware_rank,nominal,0.0027384566380874104,500,1.0,0.868,7.943125216320543e-05,0.002239078114066363,2,0.0008363177705289302
485595,control_aware_rank,moderate,0.005898183206476083,500,1.0,0.858,0.00011917951705891103,0.002865395519201107,5,2.6671727897008106e-05
485595,control_aware_rank,strong,10.550872246445737,62,0.0,0.6774193548387096,0.004298068261427183,0.07688642137987016,5,0.0010983713958604147
452039,noise_aware_mse,nominal,9.913284697406489,89,0.0,0.550561797752809,0.008999606366674271,0.044877044476861486,1,0.00016743576518918855
452039,noise_aware_mse,moderate,7.6657251484925455,185,0.0,0.5945945945945946,0.02001272727521101,0.043307030424343265,0,0.0031006722763673488
452039,noise_aware_mse,strong,8.851952964617483,135,0.0,0.5407407407407407,0.024153291278040105,0.0755219199392382,0,0.005062928534127689
452039,control_aware_rank,nominal,0.0020009009170306328,500,1.0,0.85,7.702493586962305e-05,0.002092425341129632,1,0.00016743576518918855
452039,control_aware_rank,moderate,4.363049216677191,320,0.0,0.765625,0.0018159380318066801,0.014007189042657863,5,0.0002049322306579924
452039,control_aware_rank,strong,3.239970032532589,368,0.0,0.7608695652173914,0.002281989287702209,0.024806972843258328,6,0.0008653477117601125
561342,noise_aware_mse,nominal,6.705338037664985,228,0.0,0.5701754385964912,0.017684355060136405,0.06487871922566418,5,0.0002138875762994208
561342,noise_aware_mse,moderate,8.846317776331095,135,0.0,0.562962962962963,0.016616317488469427,0.03226732976889847,1,0.002738986261374046
561342,noise_aware_mse,strong,11.226906658335215,34,0.0,0.5882352941176471,0.043820668496847716,0.10292599731488045,1,0.002380278047835846
561342,control_aware_rank,nominal,0.06285784630243531,500,1.0,0.768,0.0014804056889263363,0.008149154315486535,5,0.0002138875762994208
561342,control_aware_rank,moderate,6.435507938382094,237,0.0,0.6666666666666666,0.015852954234619666,0.05548940002149454,3,8.905398196751291e-05
561342,control_aware_rank,strong,8.57733398488389,145,0.0,0.696551724137931,0.0031403405628809664,0.031163099607860026,3,0.0006550596346241097
515560,noise_aware_mse,nominal,6.3869070705751465,241,0.0,0.5767634854771784,0.008741970396546733,0.03766061396102974,0,0.0060192375687644975
515560,noise_aware_mse,moderate,10.524093539227028,65,0.0,0.6153846153846154,0.0142574015983145,0.06666738789386108,3,0.0012499633748515523
515560,noise_aware_mse,strong,10.069756515095554,85,0.0,0.5882352941176471,0.043950073591356116,0.07885426906212083,3,0.0012163049206135382
515560,control_aware_rank,nominal,0.004860399553196111,500,1.0,0.824,0.00010390574942857226,0.0019795790689252336,1,0.0038547963733810975
515560,control_aware_rank,moderate,0.0291721468752185,500,1.0,0.756,0.0006599292952323723,0.0048291688684177474,3,0.0012499633748515523
515560,control_aware_rank,strong,9.146298581973241,122,0.0,0.7459016393442623,0.027022412133935997,0.05183502681395578,3,0.0012163049206135382
505322,noise_aware_mse,nominal,0.2357629576347029,500,1.0,0.62,0.007027680671682967,0.029391431602081106,0,0.023585296729183986
505322,noise_aware_mse,moderate,8.779216853697402,139,0.0,0.6834532374100719,0.020938485917365572,0.059212090277654554,0,0.03267318699276774
505322,noise_aware_mse,strong,9.475024422372377,108,0.0,0.5740740740740741,0.01900842681950308,0.07563027005174945,2,0.0011897936040589016
505322,control_aware_rank,nominal,0.26564858312941375,500,1.0,0.696,0.005052820138073417,0.029919089096523358,3,0.00014433857185569554
505322,control_aware_rank,moderate,0.016590293770029355,500,1.0,0.768,0.00043655127906510395,0.0043019369371482576,2,0.0018132250567795098
505322,control_aware_rank,strong,9.569754659677258,105,0.0,0.8095238095238095,0.006615693677520304,0.1139469760732116,2,0.0011897936040589016
293128,noise_aware_mse,nominal,9.146109878218192,121,0.0,0.5371900826446281,0.006402063219149439,0.033280246963504956,0,0.017703753901100426
