seed,method,condition,stabilization_loss,survival_steps,success_500,action_agreement,mean_decision_regret,mean_action_gap,first_divergence_step,first_divergence_gap
878081,control_aware_rank,moderate,0.0045006670340122104,500,1.0,0.838,0.00010255964360331904,0.002513905575263657,0,0.0017813169153084278
878081,control_aware_rank,strong,4.914451398126749,297,0.0,0.7946127946127947,0.0060002209331221305,0.011581719997160492,0,0.001649855197962631
291557,noise_aware_mse,nominal,0.23912030818936628,500,1.0,0.582,0.00789453670058289,0.034478962816668596,0,0.005936828984356685
291557,noise_aware_mse,moderate,10.140578443917262,80,0.0,0.575,0.009664109669172024,0.04557919588174096,0,0.0021837266667820814
291557,noise_aware_mse,strong,9.298165122755629,117,0.0,0.5897435897435898,0.013793804977733437,0.05712531493643411,1,0.014610526029854909
291557,control_aware_rank,nominal,0.005007304297233548,500,1.0,0.838,0.00014882854990977865,0.002572069018565503,0,0.005936828984356685
291557,control_aware_rank,moderate,0.007864516120511016,500,1.0,0.802,0.00032505147110809717,0.003309314287711304,0,0.0021837266667820814
291557,control_aware_rank,strong,0.10404838443364117,500,1.0,0.798,0.0020071767703235847,0.031211422899248418,15,0.0008261706144979597
211540,noise_aware_mse,nominal,7.842692364229391,180,0.0,0.5833333333333334,0.019801178046707606,0.049904049808116815,0,0.006190905997912971
211540,noise_aware_mse,moderate,10.39278421420256,69,0.0,0.5507246376811594,0.031620613830384225,0.06630886735876117,0,0.006688286813532892
211540,noise_aware_mse,strong,11.155574222024907,37,0.0,0.6756756756756757,0.008083590912012021,0.262512483200494,0,0.007406090914259037
211540,control_aware_rank,nominal,0.048729407430032776,500,1.0,0.702,0.0015377253455076771,0.007949378539932562,1,0.000256525067967521
211540,control_aware_rank,moderate,0.02075582281436514,500,1.0,0.792,0.00048153801053776613,0.004706430761500835,5,0.0015455632360475216
211540,control_aware_rank,strong,9.415512390075662,111,0.0,0.6216216216216216,0.018130378121127163,0.04828909750480592,5,0.002830437875114958
642340,noise_aware_mse,nominal,10.604568047590227,60,0.0,0.5666666666666667,0.031259271709747266,0.05794016726045197,0,0.003852911073501452
642340,noise_aware_mse,moderate,6.181380422852913,249,0.0,0.6184738955823293,0.00863555586168384,0.05349269136006039,0,0.003304138775053027
642340,noise_aware_mse,strong,10.486266201369771,65,0.0,0.6307692307692307,0.009997773480268845,0.09489670549525238,0,0.002666297831969165
642340,control_aware_rank,nominal,0.0033462586405816836,500,1.0,0.91,3.345032388398788e-05,0.0024771480884022397,1,0.0010328624085425148
642340,control_aware_rank,moderate,0.03175963789099208,500,1.0,0.846,0.0005697023741770121,0.005686609768051206,1,0.00027066966212272933
642340,control_aware_rank,strong,5.640951753103885,273,0.0,0.6703296703296703,0.015188713423470768,0.06620071408757192,6,0.00302828899792848
345006,noise_aware_mse,nominal,9.001443452818993,129,0.0,0.5581395348837209,0.02702201170736529,0.06307490767288075,1,0.0030724579183168954
345006,noise_aware_mse,moderate,9.3944018458292,113,0.0,0.672566371681416,0.010107717908618375,0.0740486069684633,1,0.004450352397699055
345006,noise_aware_mse,strong,9.82317183418732,95,0.0,0.6526315789473685,0.022726157675802033,0.07467739731711243,1,0.004804557883407324
345006,control_aware_rank,nominal,0.009841395461184243,500,1.0,0.642,0.0003840331377042666,0.0039042881313500074,3,0.0015680259614182842
345006,control_aware_rank,moderate,0.030306834106223684,500,1.0,0.764,0.0010844372699841337,0.006344945591546164,3,0.0018472058812978639
345006,control_aware_rank,strong,10.388268629343711,69,0.0,0.782608695652174,0.02554200117241368,0.06180118300247256,1,0.004804557883407324
971608,noise_aware_mse,nominal,11.607782948191756,18,0.0,0.5,0.0208773519755912,0.06589211549159163,1,0.0027079132137136815
971608,noise_aware_mse,moderate,6.518019273123953,234,0.0,0.6111111111111112,0.009789658375300969,0.04687993547874569,1,0.0020429396652436108
971608,noise_aware_mse,strong,10.571741319813857,65,0.0,0.7538461538461538,0.01175972433681126,0.39966890918328796,0,0.0001917930459327255
971608,control_aware_rank,nominal,0.0061069716646205575,500,1.0,0.764,0.0001716838368762181,0.0028598812985331065,3,0.001381895674282773
971608,control_aware_rank,moderate,3.1458824004067005,371,0.0,0.8086253369272237,0.001902376574255305,0.009883539994054554,3,0.001925079376707198
971608,control_aware_rank,strong,1.0507811703241232,460,0.0,0.7065217391304348,0.006017780426970194,0.01957044242882667,2,0.0012277619987733045
448305,noise_aware_mse,nominal,1.6804449969827029,440,0.0,0.615909090909091,0.013293792346870418,0.044203133513783646,0,0.003833497056344455
448305,noise_aware_mse,moderate,9.351840582415429,114,0.0,0.6403508771929824,0.012751151133891227,0.06087916461391377,4,0.00018481689847845296
448305,noise_aware_mse,strong,8.108020102301786,168,0.0,0.6190476190476191,0.009129275789751999,0.05922612370418022,4,0.002090130018464715
448305,control_aware_rank,nominal,0.0041054147187512486,500,1.0,0.798,0.00011571728721287501,0.0028218615315917105,1,0.0002580507028174862
448305,control_aware_rank,moderate,0.003784584323443598,500,1.0,0.858,9.49746679363254e-05,0.002912353238522053,4,0.00018481689847845296
448305,control_aware_rank,strong,2.51718204061498,406,0.0,0.7019704433497537,0.007523398598289452,0.05832365176523282,4,0.002090130018464715
278073,noise_aware_mse,nominal,8.905948823883389,134,0.0,0.582089552238806,0.016005988151487665,0.08023285449615442,1,0.001941773661797496
278073,noise_aware_mse,moderate,7.625962400438377,189,0.0,0.6296296296296297,0.010090451058538258,0.057344120602848644,3,0.00017276646528375378
278073,noise_aware_mse,strong,8.330469439685537,158,0.0,0.5632911392405063,0.024769165573345513,0.06800464883683126,0,0.0056067441984594575
278073,control_aware_rank,nominal,0.008558239338841244,500,1.0,0.812,0.00014974076949234537,0.0025722019026287127,8,0.0007620195274977912
278073,control_aware_rank,moderate,0.008064370882201681,500,1.0,0.82,0.0001531307725529594,0.002372213244172861,8,0.0007885832135853046
278073,control_aware_rank,strong,5.28316665436634,287,0.0,0.7804878048780488,0.008188004340654536,0.06317367513882788,2,0.00068257585234624
212869,noise_aware_mse,nominal,9.386653803810532,113,0.0,0.5486725663716814,0.020865537881205837,0.06134605877234413,0,0.009256122226147842
212869,noise_aware_mse,moderate,5.359606237078835,287,0.0,0.6062717770034843,0.00886736897231401,0.048910824537093035,0,0.009112556751189313
212869,noise_aware_mse,strong,7.085384834704595,212,0.0,0.6084905660377359,0.01378346603027756,0.06857916919438319,0,0.009155024577867016
212869,control_aware_rank,nominal,0.008823239557876845,500,1.0,0.844,0.00016356778303167874,0.0023214473264018664,1,0.004662314090404268
212869,control_aware_rank,moderate,5.838552345058015,259,0.0,0.6795366795366795,0.008148184496428257,0.022882815116437673,1,0.004483327120333003
212869,control_aware_rank,strong,1.2654481295478488,457,0.0,0.6301969365426696,0.010231266546848684,0.04627009027732551,1,0.004428635959726451
781371,noise_aware_mse,nominal,5.228464973025152,289,0.0,0.5847750865051903,0.018045124269614615,0.08083759803975828,2,0.00015106704661396742
781371,noise_aware_mse,moderate,0.25516922041758827,500,1.0,0.612,0.007224721286601717,0.04023709334644708,0,0.00021896877610726607
781371,noise_aware_mse,strong,6.34231851067446,241,0.0,0.6390041493775933,0.011376011377205283,0.042799154256540836,2,0.0040805616106388345
781371,control_aware_rank,nominal,0.006417542120488077,500,1.0,0.806,0.00013929773827225207,0.0028412268975033807,0,0.0019509510878114094
781371,control_aware_rank,moderate,0.027259061175647633,500,1.0,0.802,0.0006895508652428365,0.006001401546514847,0,0.00021896877610726607
781371,control_aware_rank,strong,11.202293166333336,35,0.0,0.7428571428571429,0.055321504774209086,0.07996919576529825,3,0.0006622485684721975
927435,noise_aware_mse,nominal,9.066893937668487,126,0.0,0.5476190476190477,0.018420225357483357,0.053815066034646315,1,0.0015501964933005638
927435,noise_aware_mse,moderate,7.050175934930371,212,0.0,0.5613207547169812,0.014196407449808872,0.03394742930485433,1,0.00011392496078835301
927435,noise_aware_mse,strong,8.819210835205359,137,0.0,0.635036496350365,0.028609805590598923,0.05377558442811148,2,0.002841493088356229
927435,control_aware_rank,nominal,0.004515612865136476,500,1.0,0.854,8.218183161465053e-05,0.0022993102140564867,9,0.00040444719103793075
927435,control_aware_rank,moderate,0.005936503579019659,500,1.0,0.868,0.00010641976705144164,0.0030256052397354583,1,0.00011392496078835301
927435,control_aware_rank,strong,9.683230749347508,98,0.0,0.8775510204081632,0.017045510752044312,0.02715708553506831,18,0.00018551371997690969
