seed,method,condition,stabilization_loss,survival_steps,success_500,action_agreement,mean_decision_regret,mean_action_gap,first_divergence_step,first_divergence_gap
464419,noise_aware_mse,moderate,6.045889174305871,258,0.0,0.6124031007751938,0.02097699142453047,0.0729747761759672,0,0.035455731200448766
464419,noise_aware_mse,strong,7.327616953888419,201,0.0,0.6368159203980099,0.014328873062094937,0.07387727891754074,0,0.035694413598055946
464419,control_aware_rank,nominal,0.009177498217316147,500,1.0,0.862,0.0003415762356285907,0.0026403163309862893,2,0.014816178794541807
464419,control_aware_rank,moderate,0.06364783189652949,500,1.0,0.76,0.0014512848882098617,0.009018597992282768,2,0.014243666097138542
464419,control_aware_rank,strong,6.675351696304074,226,0.0,0.6548672566371682,0.01001672623736553,0.02664596397456223,2,0.013298348807539984
837747,noise_aware_mse,nominal,8.169660471586319,165,0.0,0.6060606060606061,0.016507901173491293,0.07092713480083503,0,0.0041492995609948395
837747,noise_aware_mse,moderate,11.191272110393667,37,0.0,0.7027027027027027,0.014224157383631919,0.32918147732785563,0,0.007343292794519332
837747,noise_aware_mse,strong,10.846950165407888,53,0.0,0.6226415094339622,0.10711205206441836,0.3834428367695622,0,0.009000039067144078
837747,control_aware_rank,nominal,0.004105249158751026,500,1.0,0.796,0.00014051482998639458,0.0027877605697326545,1,0.001611302118281846
837747,control_aware_rank,moderate,0.019008012413269697,500,1.0,0.814,0.0007094826959240017,0.004731365160211728,4,0.000379241441941465
837747,control_aware_rank,strong,3.120441930426835,375,0.0,0.7013333333333334,0.009366742451709943,0.042965600988775006,4,0.0016810749385099246
712794,noise_aware_mse,nominal,5.332286297843485,287,0.0,0.578397212543554,0.014919562680420885,0.056647515586964736,1,0.010624388238803274
712794,noise_aware_mse,moderate,5.863558901286099,262,0.0,0.5954198473282443,0.007108547194811241,0.03471300321622269,1,0.011410172528383361
712794,noise_aware_mse,strong,8.351117983259126,157,0.0,0.5859872611464968,0.008294528747628096,0.0427695365073994,1,0.011989696219464108
712794,control_aware_rank,nominal,0.003020702566801127,500,1.0,0.864,7.920222435996425e-05,0.00223474773557695,2,0.005266171848508524
712794,control_aware_rank,moderate,0.04008819520483568,500,1.0,0.8,0.0008897592602299325,0.006264021708067092,1,0.011410172528383361
712794,control_aware_rank,strong,8.239916103689117,163,0.0,0.6809815950920245,0.00877228453783156,0.07717896036494261,1,0.011989696219464108
447864,noise_aware_mse,nominal,4.470627173943403,324,0.0,0.6327160493827161,0.010725467506748087,0.0567629001516398,2,0.0003464181034160468
447864,noise_aware_mse,moderate,10.718800256769018,57,0.0,0.6666666666666666,0.05175623240505468,0.23788573369157853,2,0.0003370304236814878
447864,noise_aware_mse,strong,9.946600113173128,88,0.0,0.6363636363636364,0.005263930129663539,0.06397952276223563,0,2.5863713513007243e-05
447864,control_aware_rank,nominal,0.002300995614331854,500,1.0,0.91,3.447799717009678e-05,0.0019824548129153516,2,0.0003464181034160468
447864,control_aware_rank,moderate,0.06880620591712845,500,1.0,0.77,0.0014326835835490738,0.008604998935010799,20,0.000284398512682491
447864,control_aware_rank,strong,8.185605319198151,161,0.0,0.84472049689441,0.0020789523379627158,0.04832921520341147,3,0.0013680382693118396
925207,noise_aware_mse,nominal,10.325931497446438,72,0.0,0.5833333333333334,0.006948194938070668,0.06072817811233807,1,0.003010095180322952
925207,noise_aware_mse,moderate,8.291252292419184,159,0.0,0.5911949685534591,0.019852112960730094,0.05418796656124112,6,0.0019368675774505816
925207,noise_aware_mse,strong,10.844204418404034,50,0.0,0.52,0.016745252209296714,0.06918671707694847,2,0.00027381966309381577
925207,control_aware_rank,nominal,0.002600839658166595,500,1.0,0.938,1.2304030646803462e-05,0.002011464270817732,11,0.00017011456589626633
925207,control_aware_rank,moderate,0.03307015015864111,500,1.0,0.802,0.001018293932372842,0.006465301277119041,4,0.0003105965001291063
925207,control_aware_rank,strong,3.0720769268513903,374,0.0,0.7914438502673797,0.004823497839281508,0.014791416610916859,1,0.005266238677549561
390577,noise_aware_mse,nominal,5.548129994351831,276,0.0,0.6123188405797102,0.005669070700770755,0.03777383874895247,0,0.0170357082477104
390577,noise_aware_mse,moderate,8.8839604896991,134,0.0,0.5970149253731343,0.010482095405127666,0.0470295419834079,0,0.023590303248756245
390577,noise_aware_mse,strong,10.73623651978883,55,0.0,0.6,0.008729701810439722,0.09953588387518927,0,0.028598185786501543
390577,control_aware_rank,nominal,0.004491727439251853,500,1.0,0.848,0.0001061789593446571,0.002369312572060945,2,0.00507577940767367
390577,control_aware_rank,moderate,0.005390330345794991,500,1.0,0.828,0.00014272978426755535,0.002701154589259058,4,0.00021941703253552935
390577,control_aware_rank,strong,7.8310439563912,177,0.0,0.7288135593220338,0.010347529919853169,0.033132707416581676,6,0.001469362450892223
352023,noise_aware_mse,nominal,7.975395052835567,172,0.0,0.6395348837209303,0.009421446382970277,0.05419298849132763,2,0.001356065899489306
352023,noise_aware_mse,moderate,9.162060313126466,121,0.0,0.628099173553719,0.014951396185359808,0.05286964459229678,2,0.0011758775548938588
352023,noise_aware_mse,strong,9.678695068007118,100,0.0,0.66,0.043021982593768444,0.06530553162021684,5,0.0038522774526340772
352023,control_aware_rank,nominal,0.2766084718131405,500,1.0,0.682,0.006560655504912668,0.03919552291261641,2,0.001356065899489306
352023,control_aware_rank,moderate,0.02224417477306362,500,1.0,0.772,0.0005545662696203233,0.005133763331409262,2,0.0011758775548938588
352023,control_aware_rank,strong,2.7454800771991494,390,0.0,0.7692307692307693,0.002667230525976057,0.02971300385496436,2,0.0009547653713459503
187814,noise_aware_mse,nominal,9.132308947428877,123,0.0,0.6016260162601627,0.01662096604540625,0.048673504135060386,8,0.0011283103777638762
187814,noise_aware_mse,moderate,8.30230855008378,159,0.0,0.5911949685534591,0.015864569440297786,0.05724975159687614,4,6.282902244854338e-05
187814,noise_aware_mse,strong,6.794119448378255,223,0.0,0.5919282511210763,0.03000095305791933,0.09727282616346568,5,0.0001875865606532209
187814,control_aware_rank,nominal,0.004642021181669094,500,1.0,0.854,0.00012387725530256256,0.0021551707484205257,4,2.429856402638231e-05
187814,control_aware_rank,moderate,0.023921622622719695,500,1.0,0.822,0.0007172533618480254,0.00589971320350605,4,6.282902244854338e-05
187814,control_aware_rank,strong,9.171189161137912,120,0.0,0.8333333333333334,0.0036531635490555593,0.045869400986312835,9,9.56730608975844e-05
754922,noise_aware_mse,nominal,8.5794841696861,147,0.0,0.6190476190476191,0.008305063876486544,0.07336427174457888,4,0.0007181407837898238
754922,noise_aware_mse,moderate,7.652657970913496,187,0.0,0.5989304812834224,0.009392230375736202,0.09534108616611654,0,0.0023161420463557814
754922,noise_aware_mse,strong,10.094174357186455,84,0.0,0.5714285714285714,0.021280182663458585,0.11567010110500735,0,0.0010670451650207713
754922,control_aware_rank,nominal,0.0032811435021720225,500,1.0,0.848,8.232914270609137e-05,0.0023984943735214904,25,8.34324002629656e-05
754922,control_aware_rank,moderate,1.2458463816810335,450,0.0,0.8355555555555556,0.0014622421000363914,0.008197211415844131,0,0.0023161420463557814
754922,control_aware_rank,strong,7.742579460155662,181,0.0,0.7292817679558011,0.006098037755522716,0.036061551495406415,0,0.0010670451650207713
430036,noise_aware_mse,nominal,9.775038614141625,96,0.0,0.5416666666666666,0.03417386052730449,0.06542116919697631,0,0.0013768966052607485
430036,noise_aware_mse,moderate,5.0221335807097045,298,0.0,0.6073825503355704,0.006657253183362114,0.03170188328960298,1,0.003061958357190346
430036,noise_aware_mse,strong,9.723681953864242,98,0.0,0.5918367346938775,0.022101084392412294,0.06494080536984673,0,0.00014885103223699972
