seed,method,condition,stabilization_loss,survival_steps,success_500,action_agreement,mean_decision_regret,mean_action_gap,first_divergence_step,first_divergence_gap
439843,noise_aware_mse,nominal,6.644127521879808,229,0.0,0.6506550218340611,0.018350068888567543,0.05209747879721433,1,0.009086411797099042
439843,noise_aware_mse,moderate,4.734446547904533,310,0.0,0.6419354838709678,0.012097958962276787,0.03960355469122598,2,0.0024752799790171177
439843,noise_aware_mse,strong,9.950317019739689,89,0.0,0.5730337078651685,0.03877343463078989,0.08530749227996548,0,0.030483687834654452
439843,control_aware_rank,nominal,0.13099164905352606,500,1.0,0.714,0.0025166185314766058,0.01579844558776914,2,0.0014597409472469139
439843,control_aware_rank,moderate,0.03930250401057291,500,1.0,0.788,0.0009428356188498548,0.00640088574182367,2,0.0024752799790171177
439843,control_aware_rank,strong,0.10543106801036559,500,1.0,0.726,0.003436245063248763,0.016081845315096124,2,0.0028943361530194764
944171,noise_aware_mse,nominal,5.847761469609208,264,0.0,0.5833333333333334,0.014165829340462996,0.048167501181444895,0,0.00806795396322239
944171,noise_aware_mse,moderate,6.708500371541644,226,0.0,0.5707964601769911,0.019283368106341955,0.05730035352068666,0,0.008996879948439888
944171,noise_aware_mse,strong,8.902209021151663,134,0.0,0.6492537313432836,0.010589998662581986,0.0661828280881411,0,0.010356899927478343
944171,control_aware_rank,nominal,0.0025606882032772793,500,1.0,0.772,0.00014111820414301795,0.002200559539991751,0,0.00806795396322239
944171,control_aware_rank,moderate,0.0042478187683520465,500,1.0,0.838,0.00013159582224324544,0.0027206034184388715,1,0.003741411530241172
944171,control_aware_rank,strong,0.7896907173451786,469,0.0,0.8166311300639659,0.0038360112720618187,0.011804098483214539,1,0.005371586375679818
749551,noise_aware_mse,nominal,9.43340881563233,110,0.0,0.5818181818181818,0.006284333960550645,0.07792003984830824,0,0.0122782826242742
749551,noise_aware_mse,moderate,10.570375144539934,64,0.0,0.71875,0.011998106716901439,0.28248096640442755,0,0.016268688579739163
749551,noise_aware_mse,strong,7.91644816828241,174,0.0,0.6206896551724138,0.015091818709551725,0.038074349592504386,1,0.004171825047196372
749551,control_aware_rank,nominal,0.003596559173422429,500,1.0,0.888,5.774796971045068e-05,0.002299092747142531,2,0.001094773296746657
749551,control_aware_rank,moderate,0.0030583685975621028,500,1.0,0.828,0.00010765336715319793,0.002053779744866259,2,0.003075493691986836
749551,control_aware_rank,strong,3.659742511797718,352,0.0,0.6761363636363636,0.007365873816834684,0.028408812781590742,2,0.0043888135408563424
189093,noise_aware_mse,nominal,6.4359191873824795,240,0.0,0.5875,0.020919650053601455,0.07394023595735702,0,0.017552058112549826
189093,noise_aware_mse,moderate,10.50999390498244,65,0.0,0.6153846153846154,0.013608368334671259,0.08243350006123687,0,0.014099112016510436
189093,noise_aware_mse,strong,10.472359196016747,67,0.0,0.5671641791044776,0.0335194159302795,0.12726493317473486,0,0.011916907111489926
189093,control_aware_rank,nominal,0.0062458735806321134,500,1.0,0.88,0.00015164221809547152,0.0026443157630652177,2,0.006109054412933116
189093,control_aware_rank,moderate,0.00588616920239843,500,1.0,0.8,0.0002562970762034649,0.00257102793752751,2,0.005060153199647628
189093,control_aware_rank,strong,5.530931177304714,276,0.0,0.6739130434782609,0.009875884185733857,0.0722107611053153,2,0.0043868659440852685
783157,noise_aware_mse,nominal,9.834992373287813,93,0.0,0.5698924731182796,0.006081149524309021,0.08735134317295125,2,0.0006317550311230775
783157,noise_aware_mse,moderate,8.70288462259988,142,0.0,0.5774647887323944,0.01628477631619397,0.06238952256421902,2,0.0018289594454257777
783157,noise_aware_mse,strong,7.642802643787153,189,0.0,0.6137566137566137,0.018381459855101482,0.06636643843369737,4,0.008337559423058746
783157,control_aware_rank,nominal,5.095105993978146,291,0.0,0.5910652920962199,0.011424622938482914,0.029190298548425236,1,0.004019759612063415
783157,control_aware_rank,moderate,0.08985924725567003,500,1.0,0.754,0.0023333086404975154,0.012159438026804149,1,0.0033627141266690495
783157,control_aware_rank,strong,3.9127617875190257,341,0.0,0.7038123167155426,0.01017412401315299,0.026045177592903354,2,0.0010647996654571702
901661,noise_aware_mse,nominal,8.332155419069238,158,0.0,0.5632911392405063,0.01631310992529866,0.058786790324107954,0,0.018999640228555194
901661,noise_aware_mse,moderate,10.375026840593252,71,0.0,0.5633802816901409,0.029153854907599357,0.06777663234009555,0,0.016059661525193263
901661,noise_aware_mse,strong,10.567341978285665,62,0.0,0.5806451612903226,0.01043800916092189,0.05921035465041326,0,0.013359030721375776
901661,control_aware_rank,nominal,0.00838513645399752,500,1.0,0.784,0.00018166602019236414,0.0024851730382428774,2,0.005132027466590736
901661,control_aware_rank,moderate,3.29072384272061,368,0.0,0.6820652173913043,0.005816699464734909,0.02225101517808369,2,0.005702920816718936
901661,control_aware_rank,strong,8.667287806123309,142,0.0,0.5985915492957746,0.026095517489110726,0.10755104552454187,0,0.013359030721375776
902442,noise_aware_mse,nominal,10.737943059610274,55,0.0,0.6,0.040655068893964724,0.08765791612009008,0,0.037549753926877164
902442,noise_aware_mse,moderate,7.692687182026522,184,0.0,0.5706521739130435,0.00634290589406852,0.030244333791563324,8,0.002850999149179287
902442,noise_aware_mse,strong,8.244374040765333,162,0.0,0.6358024691358025,0.008967045664422134,0.07506840775774316,2,0.0004693509155229286
902442,control_aware_rank,nominal,9.299714059486892,117,0.0,0.5811965811965812,0.008323549624320225,0.09410471792807515,2,0.00941246161230204
902442,control_aware_rank,moderate,0.032075183576867325,500,1.0,0.8,0.0007980274486709091,0.006636069277763463,2,0.0036546781112608354
902442,control_aware_rank,strong,8.450853772629996,150,0.0,0.72,0.004503621213351768,0.02308882382526657,2,0.0004693509155229286
893625,noise_aware_mse,nominal,6.4371209534507505,238,0.0,0.5714285714285714,0.018902543692892727,0.05210601954916743,1,0.012694248023564988
893625,noise_aware_mse,moderate,10.491576867690396,65,0.0,0.5692307692307692,0.028045984328580652,0.06284326787217245,1,0.016633145613706442
893625,noise_aware_mse,strong,10.057832043086298,84,0.0,0.5952380952380952,0.009418101961783944,0.07165245458222029,0,0.01789478451289193
893625,control_aware_rank,nominal,0.0033409767632187394,500,1.0,0.928,5.13097677460315e-05,0.0021416915919236514,2,0.005779797035444692
893625,control_aware_rank,moderate,0.003782952646841577,500,1.0,0.834,0.00019224487601631087,0.002291185577539023,3,0.005406285620187556
893625,control_aware_rank,strong,0.03292125530136788,500,1.0,0.76,0.001220971078734121,0.006770984112809652,1,0.020977568861776007
362979,noise_aware_mse,nominal,8.2553007627862,161,0.0,0.5962732919254659,0.01821015161135675,0.07650172949333764,0,0.0031871888204069963
362979,noise_aware_mse,moderate,9.40916927038524,112,0.0,0.5982142857142857,0.013623690946605812,0.0722702106055787,0,0.0009060415271793659
362979,noise_aware_mse,strong,8.825604847179353,137,0.0,0.6423357664233577,0.012269077666791762,0.08631046552949279,0,0.0012486973862924963
362979,control_aware_rank,nominal,0.007616523875014329,500,1.0,0.724,0.000250052877758772,0.0031366148808768795,1,0.0016275876392010287
362979,control_aware_rank,moderate,0.11770006645248629,500,1.0,0.748,0.0030162696871968765,0.036252872608613505,5,0.00023194820840883104
362979,control_aware_rank,strong,11.346598713698672,29,0.0,0.7241379310344828,0.056734529564494714,0.12861785988835117,7,0.0023011837804754673
573751,noise_aware_mse,nominal,9.821814353522962,93,0.0,0.5698924731182796,0.007800582105471748,0.08205428949796537,1,0.0001739324595975457
573751,noise_aware_mse,moderate,7.616434916275196,189,0.0,0.5714285714285714,0.03152241274573303,0.08438964599104383,1,0.0002441640672068441
573751,noise_aware_mse,strong,10.856789641765426,51,0.0,0.6274509803921569,0.039846636136904985,0.12101787880342492,2,0.0016355493565453783
573751,control_aware_rank,nominal,0.002081649923747072,500,1.0,0.896,4.3497089822528424e-05,0.0019095093122515675,1,0.0001739324595975457
573751,control_aware_rank,moderate,0.0030621957291855303,500,1.0,0.786,0.0001406967312127402,0.002403367294877085,1,0.0002441640672068441
573751,control_aware_rank,strong,10.91620759631378,47,0.0,0.6808510638297872,0.007179429713948055,0.08159753835073687,2,0.0016355493565453783
279406,noise_aware_mse,nominal,4.110514480738095,338,0.0,0.5798816568047337,0.013414484874633302,0.035871207521302476,0,0.0022235367657002653
279406,noise_aware_mse,moderate,8.649370021826112,144,0.0,0.5833333333333334,0.010272664678260914,0.09218032018249989,0,0.0014347392781449645
279406,noise_aware_mse,strong,5.3477544933889325,287,0.0,0.6341463414634146,0.015448925138573861,0.04905690494090169,3,0.0005054293228229471
