seed,method,condition,stabilization_loss,survival_steps,success_500,action_agreement,mean_decision_regret,mean_action_gap,first_divergence_step,first_divergence_gap
756981,noise_aware_mse,moderate,11.408293056694388,27,0.0,0.5555555555555556,0.02159799081220393,0.20239894614241788,0,0.012675780523764314
756981,noise_aware_mse,strong,11.401903360720725,27,0.0,0.48148148148148145,0.07151727512991658,0.10735332793647173,0,0.011711023271815453
756981,control_aware_rank,nominal,0.0018386663480509167,500,1.0,0.9,5.160261799344987e-05,0.0021562330394544827,2,0.0028455374078606745
756981,control_aware_rank,moderate,8.806905765682787,136,0.0,0.7058823529411765,0.0038964921329509815,0.05629685443042996,2,0.002502208132049195
756981,control_aware_rank,strong,0.08090264683996982,500,1.0,0.78,0.00167233296155574,0.014559936687123376,2,0.002139343470109859
498487,noise_aware_mse,nominal,6.393617071034771,240,0.0,0.6,0.017784639686735958,0.05692991945037966,1,0.002727294636050334
498487,noise_aware_mse,moderate,10.131211847947311,83,0.0,0.6867469879518072,0.012032782084785578,0.1565137523116499,0,0.008371365444313977
498487,noise_aware_mse,strong,11.635294273110402,17,0.0,0.47058823529411764,0.0935500129746388,0.21475144177277486,0,0.00835150776058369
498487,control_aware_rank,nominal,0.004220757532179798,500,1.0,0.758,0.00017415986362578765,0.002746923038261554,1,0.002727294636050334
498487,control_aware_rank,moderate,0.003980754613520887,500,1.0,0.826,0.00011998755600438801,0.0026729985973063222,1,0.0023660120642267947
498487,control_aware_rank,strong,0.11499625936459691,500,1.0,0.728,0.0025403259993081653,0.01365980461970939,1,0.0026257258611513366
657306,noise_aware_mse,nominal,3.614385538447584,361,0.0,0.5983379501385041,0.017448840700995734,0.0588893719909233,2,0.0062682244283765315
657306,noise_aware_mse,moderate,10.149701116240886,80,0.0,0.5375,0.0611487010823241,0.1298277284017643,1,0.0204894710263029
657306,noise_aware_mse,strong,10.515468089704294,64,0.0,0.578125,0.018958580902530275,0.06256224424629542,1,0.023343755683459318
657306,control_aware_rank,nominal,0.13454971685942435,500,1.0,0.634,0.004107284715221423,0.016573781635720486,2,0.0062682244283765315
657306,control_aware_rank,moderate,8.53388081990351,147,0.0,0.6394557823129252,0.013092889439350539,0.05394688263968085,3,0.0001629793638748822
657306,control_aware_rank,strong,7.242113324024899,205,0.0,0.6780487804878049,0.017488163408954392,0.11998486656661457,3,0.0010001756827704641
603892,noise_aware_mse,nominal,6.685466624897815,228,0.0,0.5877192982456141,0.013936222735981272,0.04346442120660798,3,0.0007431334793056472
603892,noise_aware_mse,moderate,8.617117306477791,145,0.0,0.6,0.023847799865841363,0.057683624641534044,3,0.003362344695424173
603892,noise_aware_mse,strong,11.422267871929431,26,0.0,0.5769230769230769,0.02803407145654922,0.15384097005907,3,0.004410813863373553
603892,control_aware_rank,nominal,0.005897805792722165,500,1.0,0.828,0.00016305177713689628,0.002275108392762382,2,0.00604741616286969
603892,control_aware_rank,moderate,0.007542234971360069,500,1.0,0.83,0.00018946694859342528,0.0029688259627135252,3,0.003362344695424173
603892,control_aware_rank,strong,2.139943846985137,414,0.0,0.7608695652173914,0.0077730634245028705,0.018090712536124445,3,0.004410813863373553
902363,noise_aware_mse,nominal,6.35943063479337,243,0.0,0.5802469135802469,0.018802623734806977,0.07252880633215145,0,0.017346990839464657
902363,noise_aware_mse,moderate,1.2148121715004112,461,0.0,0.6399132321041214,0.008106023612226202,0.08168611761519491,0,0.013563411952209323
902363,noise_aware_mse,strong,9.80126162507336,95,0.0,0.5894736842105263,0.03319912625040786,0.1158405445585021,0,0.01068756544561578
902363,control_aware_rank,nominal,8.746037315828,139,0.0,0.5323741007194245,0.02641288724711031,0.07676630937168835,1,0.009469593336707063
902363,control_aware_rank,moderate,0.05717465811594235,500,1.0,0.722,0.0015579757008701495,0.007662947403019082,1,0.010979780164954156
902363,control_aware_rank,strong,8.054105372732163,167,0.0,0.6946107784431138,0.018647504539415174,0.036730892308240615,1,0.011971914563044424
276915,noise_aware_mse,nominal,0.3277012617938954,500,1.0,0.612,0.008190741908630568,0.031788956732858004,4,0.00388690775814169
276915,noise_aware_mse,moderate,9.342784475266708,114,0.0,0.5614035087719298,0.021359073588119497,0.05430169862722321,2,0.0012635690541969028
276915,noise_aware_mse,strong,10.16803846269268,79,0.0,0.5443037974683544,0.015682383609525535,0.09769145985985032,0,0.0006400828686958012
276915,control_aware_rank,nominal,0.003249384738433158,500,1.0,0.788,0.00014344593026496895,0.0025702676209831197,3,0.0013837107174509596
276915,control_aware_rank,moderate,9.500758241051198,106,0.0,0.7358490566037735,0.00689317488717486,0.027174881256043056,0,0.0006125812601179177
276915,control_aware_rank,strong,9.14285725799402,123,0.0,0.6585365853658537,0.030913616008393846,0.05608402686113302,1,0.0020191748119868895
867013,noise_aware_mse,nominal,1.3098519370366657,460,0.0,0.6,0.014681544668245205,0.08443529492136859,0,0.01584645989452325
867013,noise_aware_mse,moderate,10.174947574351997,79,0.0,0.6075949367088608,0.01726712230808339,0.06756125600450612,0,0.012443682014034112
867013,noise_aware_mse,strong,10.132195894327797,81,0.0,0.5555555555555556,0.015978078485867506,0.057077197476726765,0,0.00991522667528138
867013,control_aware_rank,nominal,0.0026391714583201093,500,1.0,0.882,4.337185370750536e-05,0.0019169330147560159,2,0.004190645267524728
867013,control_aware_rank,moderate,0.007474851364731429,500,1.0,0.806,0.0002441904129142429,0.0031597519694339577,2,0.005846343943404608
867013,control_aware_rank,strong,0.065473634650587,500,1.0,0.746,0.001630168260688303,0.013902539879517322,14,0.0014828432691987026
855243,noise_aware_mse,nominal,8.706167538687957,140,0.0,0.5714285714285714,0.005187690883489379,0.03653798113949713,1,0.0026549512814318735
855243,noise_aware_mse,moderate,9.941469797372177,90,0.0,0.6222222222222222,0.011753796624279604,0.13583485492873035,0,0.012571377560212482
855243,noise_aware_mse,strong,9.985282018616584,87,0.0,0.6091954022988506,0.011823774580484456,0.05838587679864465,0,0.016789072743640575
855243,control_aware_rank,nominal,0.006486588028575983,500,1.0,0.802,0.00015037285240840514,0.0028356532039624707,1,0.0026549512814318735
855243,control_aware_rank,moderate,0.04961774706909868,500,1.0,0.784,0.0009232063696240242,0.006830363895958264,0,0.012571377560212482
855243,control_aware_rank,strong,1.4313545214575545,445,0.0,0.7617977528089888,0.0024300990564149957,0.026852956993399076,0,0.016789072743640575
961172,noise_aware_mse,nominal,3.922722133018996,346,0.0,0.5751445086705202,0.011079561872308847,0.04049124444515836,0,0.009762196824996445
961172,noise_aware_mse,moderate,6.327585453848409,241,0.0,0.5933609958506224,0.01814486404349257,0.04898531556605608,0,0.008053397237699843
961172,noise_aware_mse,strong,7.748468122634048,181,0.0,0.6298342541436464,0.01263635872730098,0.030746890210319268,0,0.007254324735471331
961172,control_aware_rank,nominal,0.0016907860693872072,500,1.0,0.82,8.372332590000681e-05,0.001702653063981519,2,0.0012263617263121186
961172,control_aware_rank,moderate,0.0033516961653009994,500,1.0,0.796,0.00014488114339439122,0.0021594880938652574,5,4.27363742806562e-05
961172,control_aware_rank,strong,0.05764304063500572,500,1.0,0.76,0.00150862023116345,0.008768421279479053,3,0.0017629739368010856
567041,noise_aware_mse,nominal,10.301092770444516,75,0.0,0.6133333333333333,0.014869423433716174,0.06870743399603949,2,0.0033866632698926376
567041,noise_aware_mse,moderate,0.16619855559557709,500,1.0,0.68,0.004640740523658691,0.01953750931251232,0,0.012950971249908929
567041,noise_aware_mse,strong,8.394578400987847,155,0.0,0.6064516129032258,0.02164956820293706,0.06900704858585045,0,0.011153190438310305
567041,control_aware_rank,nominal,0.002266364036098222,500,1.0,0.772,0.0001286051691290321,0.0021634398389897584,2,0.0033866632698926376
567041,control_aware_rank,moderate,0.005947899241615402,500,1.0,0.86,0.00010321034636550721,0.003706612329032705,2,0.0008521970378049977
567041,control_aware_rank,strong,7.858850787243122,179,0.0,0.6703910614525139,0.011695471181303695,0.08078428930696391,3,0.0032561485649532443
