seed,method,condition,mean_D,p95_D,viability_occupancy,severe_fraction,action_agreement,cumulative_task
2026623280,robust_control_aware,strong,0.025304427047161644,0.07098331495207114,0.88,0.0,0.39,191.41085978189636
2137855994,boundary_aware,moderate,0.028279744442411596,0.06417104447651413,0.87,0.0,0.475,193.5397314647696
2137855994,boundary_aware,strong,0.03620215421184099,0.08578814348647827,0.7425,0.0,0.42,184.78055287251163
2137855994,robust_control_aware,moderate,0.017797048718015337,0.04552664885964935,0.965,0.0,0.4525,191.3946379097729
2137855994,robust_control_aware,strong,0.0252001366113955,0.06497987520684873,0.8825,0.0,0.44,183.862683396217
2019743117,boundary_aware,moderate,0.027862563300897397,0.07073229370067165,0.8675,0.0,0.45,189.29094230284045
2019743117,boundary_aware,strong,0.03868973114606403,0.09386779678156656,0.7225,0.0,0.4425,179.32000852164134
2019743117,robust_control_aware,moderate,0.01758819077765046,0.047712316862088384,0.9575,0.0,0.4575,189.42330634431656
2019743117,robust_control_aware,strong,0.02499751675641269,0.06131450904509845,0.8775,0.0,0.4375,181.18208762777334
2097440413,boundary_aware,moderate,0.02838552102734036,0.06762459609278856,0.8525,0.0,0.4475,193.31612774343472
2097440413,boundary_aware,strong,0.039634278081185324,0.09493049476253322,0.6975,0.0,0.4125,182.10624463964268
2097440413,robust_control_aware,moderate,0.01990921338874011,0.049884643313085196,0.95,0.0,0.45,195.03467381079037
2097440413,robust_control_aware,strong,0.025102282654913006,0.062300735199929784,0.895,0.0,0.405,182.9290798539401
2052188448,boundary_aware,moderate,0.026330839289110966,0.06605087428165093,0.875,0.0,0.4825,190.91222211681477
2052188448,boundary_aware,strong,0.03443411853197434,0.08841305003284024,0.7775,0.0,0.435,181.7795985636509
2052188448,robust_control_aware,moderate,0.020189067415956687,0.05302593769679032,0.9375,0.0,0.3925,193.98773294509581
2052188448,robust_control_aware,strong,0.024068684707089873,0.07130734283717047,0.9,0.0,0.3875,181.30914626847118
2146264658,boundary_aware,moderate,0.028881615869057176,0.0691583304039909,0.8325,0.0,0.4525,186.54883025743572
2146264658,boundary_aware,strong,0.038989224039796384,0.08791709497037249,0.735,0.0025,0.425,186.42140286658287
2146264658,robust_control_aware,moderate,0.020682367319825583,0.057448633136708206,0.915,0.0,0.455,187.8995517381545
2146264658,robust_control_aware,strong,0.028239022250424687,0.07460411973495008,0.845,0.0,0.4075,184.56947235112364
2000026860,boundary_aware,moderate,0.025973293713148927,0.06406229356098306,0.8775,0.0,0.46,187.71691154434785
2000026860,boundary_aware,strong,0.03396190341014697,0.0787310412761687,0.7825,0.0,0.4475,182.7905843183035
2000026860,robust_control_aware,moderate,0.018454232859230882,0.05154688388943706,0.935,0.0,0.475,187.87824067112712
2000026860,robust_control_aware,strong,0.027282250938624148,0.07067505578252004,0.8525,0.0,0.46,183.94354109715812
2121422308,boundary_aware,moderate,0.029965424140393847,0.07213460169180373,0.82,0.0,0.45,179.95746551681555
2121422308,boundary_aware,strong,0.04017362913135544,0.10309603526916132,0.71,0.0,0.425,177.21836712240676
2121422308,robust_control_aware,moderate,0.0220062290521272,0.059684782684669896,0.905,0.0,0.4325,184.05102972425334
2121422308,robust_control_aware,strong,0.026448611830487606,0.0735935114997224,0.8525,0.0,0.415,179.0123259938419
2018127285,boundary_aware,moderate,0.027837243025709463,0.06759176962100001,0.8475,0.0,0.435,194.95006526068724
2018127285,boundary_aware,strong,0.035581568528176157,0.08766884780191847,0.76,0.0025,0.4375,184.6532420064721
2018127285,robust_control_aware,moderate,0.02025194635297807,0.052792055730823365,0.94,0.0,0.4525,194.96531073433323
2018127285,robust_control_aware,strong,0.02661541273676465,0.07014619001669395,0.8575,0.0,0.4225,186.02302534826782
2092340697,boundary_aware,moderate,0.026860573270549946,0.06542750784401588,0.8825,0.0,0.4475,194.64980575330475
2092340697,boundary_aware,strong,0.03651768586727897,0.08567431540266676,0.73,0.0,0.435,185.79503094494268
2092340697,robust_control_aware,moderate,0.02227287010516867,0.05646490278307862,0.91,0.0,0.4175,203.3861463311631
2092340697,robust_control_aware,strong,0.025980891551112394,0.07560046350263279,0.8475,0.0,0.4225,191.34429407205107
2142413635,boundary_aware,moderate,0.0262239256701131,0.06504065265030133,0.88,0.0,0.4625,190.82985998251706
2142413635,boundary_aware,strong,0.037088137500601734,0.08895443239033002,0.74,0.0,0.425,190.97246822711415
