seed,boundary_stress_mean_D,robust_control_stress_mean_D,delta
2040966188,0.031214536757153993,0.022116450757447666,-0.009098085999706327
2052781987,0.0327467678691865,0.022536780931783105,-0.010209986937403392
2086037746,0.035580655558677676,0.025081477921967653,-0.010499177636710023
2146192870,0.03398664783873422,0.022721579705327566,-0.011265068133406657
2145488770,0.029027688421561487,0.022003502044943193,-0.007024186376618294
2067012755,0.03256521623261814,0.0229804415562212,-0.009584774676396943
2028597651,0.03373656918830241,0.024747643182311967,-0.008988926005990442
2020619234,0.03119434493299976,0.023609870017218218,-0.007584474915781542
2050794585,0.03342562421819788,0.023398615719076088,-0.01002700849912179
2057800956,0.03197399481856757,0.02186979901611453,-0.010104195802453038
2078971004,0.031777621518341195,0.02264898709838596,-0.009128634419955234
2087118169,0.03308253762827414,0.022916749775603127,-0.010165787852671016
2084858291,0.03504708901579394,0.024738123548760232,-0.010308965467033707
2136826070,0.034428502689484046,0.02531990981795189,-0.009108592871532158
2134715522,0.03270367540042961,0.024881356633097707,-0.007822318767331901
2111591596,0.030293237087420877,0.021846326391289726,-0.008446910696131151
2077848612,0.033492309868375744,0.02456461346587742,-0.008927696402498325
2130969887,0.03347607070510028,0.025262645195569675,-0.008213425509530605
2101413066,0.03168804829803391,0.02297953756496006,-0.008708510733073854
2007894123,0.029971599723241166,0.020063953302075804,-0.009907646421165362
2056295476,0.03260279137507,0.023060054057991317,-0.009542737317078685
2089840489,0.03319827976537227,0.022460547447537393,-0.010737732317834876
2123458419,0.03016174580537815,0.022310302250264348,-0.007851443555113802
2104025419,0.03271721653348509,0.022682608482556633,-0.010034608050928456
2038537373,0.031526219929158994,0.02223425187061372,-0.009291968058545274
2057234851,0.030856844489564147,0.022836476090049504,-0.008020368399514644
2140264644,0.03381245324189436,0.022128609152810532,-0.011683844089083826
2101220304,0.03242209614705982,0.023041972618466744,-0.009380123528593076
2078019151,0.03169938098444519,0.02040883787724216,-0.011290543107203031
2024298177,0.0352070695816271,0.02375417314309724,-0.011452896438529862
2002815798,0.03361453841552989,0.024128711498909217,-0.009485826916620671
2124959132,0.03097114375904859,0.022045643510125962,-0.008925500248922628
2056514722,0.034102491268672805,0.02328526205464547,-0.010817229214027335
2089751734,0.031216835919467754,0.02330906135180174,-0.007907774567666014
2102376855,0.03251908792326507,0.02383186344666184,-0.00868722447660323
2028595237,0.035432001716262665,0.024839374205873243,-0.010592627510389422
2018175270,0.030112443325176933,0.021115168228829802,-0.00899727509634713
2145984430,0.030825592274684364,0.023150645115059744,-0.0076749471596246205
2105407014,0.03330373438664396,0.024357086910104495,-0.008946647476539466
2020763123,0.0318063003835761,0.021980184936878526,-0.009826115446697571
2011042249,0.03346178811750933,0.023124657178016674,-0.010337130939492654
2000543351,0.03147898407225156,0.023583323283804494,-0.007895660788447067
2026623280,0.0320520133922678,0.023707527112311406,-0.008344486279956393
2005581507,0.03317400718865542,0.02397663229951677,-0.009197374889138653
2027556342,0.03537217212752452,0.022619238212916722,-0.012752933914607797
2060895633,0.030893460228528926,0.022957048730696688,-0.007936411497832238
2071392037,0.03555408742331874,0.025353728473825634,-0.010200358949493105
2035021981,0.03119457004624189,0.024624000255005024,-0.006570569791236866
2034018386,0.03371641437803221,0.023774070472816492,-0.009942343905215718
2142484804,0.031309668343430734,0.0223614677486628,-0.008948200594767933
2137855994,0.03224094932712629,0.02149859266470542,-0.01074235666242087
2019592415,0.03198250422352022,0.02465621090253737,-0.007326293320982849
2118014047,0.03309712544403473,0.02357334448127351,-0.00952378096276122
2063062193,0.033220090703392796,0.021584957796512493,-0.011635132906880303
2145519086,0.03552538725263192,0.025222321951786326,-0.010303065300845595
2057006066,0.029469327885074805,0.022725019463390846,-0.0067443084216839595
2087578872,0.03264511755964003,0.022575981959870692,-0.010069135599769338
2115531527,0.0331598854982193,0.021990623368401116,-0.011169262129818183
2019743117,0.03327614722348071,0.021292853767031578,-0.011983293456449134
2059628253,0.03147418335126866,0.023233129229856396,-0.008241054121412267
2082341449,0.032633051671097923,0.024541239073499525,-0.008091812597598398
2040692670,0.03354117638797355,0.02293063371469864,-0.010610542673274909
2042642609,0.033416659420554405,0.025100050391757008,-0.008316609028797398
2059333995,0.030555963445063623,0.021405795313057224,-0.009150168132006399
2006405080,0.034851969971326974,0.02347791748776542,-0.011374052483561554
2139057289,0.028994588795445378,0.021662999886275798,-0.00733158890916958
2097440413,0.03400989955426284,0.02250574802182656,-0.01150415153243628
2033169895,0.03181197091381552,0.022126234743777083,-0.009685736170038435
2052015615,0.030339515026110844,0.021140307519265187,-0.009199207506845657
2111163555,0.03178759524461995,0.02192865727453382,-0.009858937970086131
2081697817,0.031606276206760875,0.022933554964251222,-0.008672721242509653
2144636192,0.03216152428226316,0.022401260417819053,-0.009760263864444108
2048199473,0.031005861773713332,0.021478753440359766,-0.009527108333353566
2077425725,0.02954023301972883,0.021474146926212228,-0.0080660860935166
2052188448,0.030382478910542653,0.022128876061523278,-0.008253602849019374
2018316256,0.03060744365827043,0.0194357074178333,-0.01117173624043713
2102722500,0.03417447102922753,0.025287868501961214,-0.008886602527266314
2027088212,0.03237406893021226,0.02299248925596762,-0.00938157967424464
2011270730,0.03280837510467839,0.023365568776598313,-0.009442806328080078
2035309333,0.03359308933728501,0.022917303097360935,-0.010675786239924077
2000010804,0.030168421407853897,0.021288492000440598,-0.0088799294074133
2137522016,0.034083856968318914,0.0248577191419253,-0.009226137826393612
2146264658,0.03393541995442678,0.024460694785125137,-0.009474725169301645
2002632644,0.03041065856832134,0.023564223687287292,-0.00684643488103405
2017366746,0.03239933985590468,0.025080428199842242,-0.007318911656062438
2030217063,0.031735269492521104,0.021958943622020617,-0.009776325870500487
2052424015,0.03411979910287918,0.02580080419387102,-0.008318994909008157
2100093831,0.03297327778165719,0.022857109381904432,-0.01011616839975276
2028092530,0.033568846022987056,0.02478557281894846,-0.008783273204038596
2092410288,0.03428925679924524,0.02399723062043254,-0.010292026178812697
2000026860,0.02996759856164795,0.022868241898927513,-0.007099356662720435
2132107514,0.029502001718795696,0.023334249797616433,-0.006167751921179264
2014496740,0.03356429522125551,0.022220231722787476,-0.011344063498468032
2044250163,0.02827907301351331,0.020505797724461705,-0.007773275289051605
2141662077,0.029957086809434964,0.020981623616251655,-0.008975463193183309
2085579925,0.031340542902451134,0.02078215133990865,-0.010558391562542485
2091254689,0.03247156768783648,0.022132562249503933,-0.01033900543833255
2072623169,0.031218178102344965,0.02194864831277942,-0.009269529789565543
2121422308,0.03506952663587465,0.024227420441307403,-0.010842106194567245
2133554493,0.03352777106811612,0.021714840482267593,-0.011812930585848529
2114778517,0.03033916025365465,0.022812066166013133,-0.007527094087641517
2059141070,0.032585319678074605,0.021396614162103002,-0.011188705515971602
2081429519,0.03314768956086846,0.024104044103638325,-0.009043645457230132
2101869668,0.03281714781345051,0.023650543520337346,-0.009166604293113167
2040836766,0.03173510026863123,0.022152748052934823,-0.009582352215696407
2127765993,0.02981949063936153,0.022042555816676343,-0.007776934822685187
2018127285,0.03170940577694281,0.023433679544871362,-0.00827572623207145
2012208449,0.03306792415336492,0.022812572841462892,-0.010255351311902031
2111064012,0.03469797076386634,0.02626381356321098,-0.008434157200655362
2091438140,0.031499091517025034,0.023196750285849502,-0.008302341231175531
2079295624,0.031424634541721785,0.021376356630335512,-0.010048277911386273
2076761840,0.030452501575057293,0.021046708487596665,-0.009405793087460628
2139283136,0.030367064697784246,0.022746790542281917,-0.0076202741555023296
2099973946,0.030185449707650462,0.021530688049759442,-0.00865476165789102
2092340697,0.03168912956891446,0.02412688082814053,-0.007562248740773929
2053414554,0.03211470677413611,0.023821862597379208,-0.008292844176756901
2064685211,0.028968529565554523,0.020874465230434708,-0.008094064335119815
2098604095,0.030517216952979934,0.022681849995184737,-0.007835366957795197
2017139541,0.03146237029632809,0.022017743649431938,-0.009444626646896152
2015478581,0.03215676288954809,0.021941033579511486,-0.010215729310036607
2058719304,0.03013062508006232,0.0227648808071887,-0.00736574427287362
2117832199,0.034324211960060295,0.023568047942781285,-0.01075616401727901
2142413635,0.031656031585357416,0.022542309225010666,-0.00911372236034675
2100733375,0.02959807240585524,0.02113397685074464,-0.008464095555110601
2054626341,0.03105957044899139,0.023979471869847287,-0.007080098579144104
2038154428,0.03331965546605113,0.023993976227897965,-0.009325679238153167
2054237933,0.0350593248380176,0.023444063804299156,-0.011615261033718446
2110140037,0.030510028083254717,0.023364007959111387,-0.0071460201241433305
2112753963,0.03313142922952537,0.02337058313584095,-0.009760846093684418
2094442570,0.031145131470883013,0.020825695706377982,-0.01031943576450503
2107311792,0.03349716537222803,0.02230178118539833,-0.0111953841868297
2096545675,0.031968245556180996,0.0221008995959269,-0.009867345960254098
2071542646,0.03379300684473439,0.023863139525665756,-0.009929867319068631
2080938219,0.03210240317005506,0.02300909020162874,-0.009093312968426321
2040214549,0.03004834716098015,0.021967640204049167,-0.008080706956930982
2079771568,0.030934615675570952,0.022328571213604285,-0.008606044461966667
2040196196,0.03212789733215052,0.02280475911716546,-0.00932313821498506
2117719273,0.03160631625852672,0.023141232105372844,-0.00846508415315388
2021557853,0.03159924770807507,0.022646241066484232,-0.008953006641590835
2043659061,0.032547667752621544,0.023090890847254367,-0.009456776905367177
2013109182,0.03346257932979503,0.02441477240397147,-0.009047806925823562
2146674661,0.033820020402552234,0.02507148760253986,-0.008748532800012372
2003990659,0.035011259452631865,0.024261072286741306,-0.01075018716589056
2113141213,0.03121631650276481,0.022663899807486232,-0.008552416695278578
2131385493,0.03436776169379374,0.025065470419376533,-0.009302291274417208
2068744818,0.03187519893522372,0.023270738894869705,-0.008604460040354013
2114007968,0.03155551850900243,0.021112807809587693,-0.010442710699414735
2083865085,0.03333838333051697,0.02425172110889378,-0.009086662221623187
2102674383,0.034855918634917,0.024972656326735766,-0.009883262308181234
2143869068,0.03197975442041477,0.023713624839439167,-0.008266129580975605
2003516370,0.032047105612943494,0.021192186083110146,-0.010854919529833348
2032231207,0.032943529304392746,0.02365332803041991,-0.009290201273972835
2047590607,0.0319032778019951,0.021868030024684716,-0.010035247777310387
2075770370,0.033492698156423854,0.022534255832843433,-0.010958442323580422
2010040442,0.03194855971633469,0.02509945773456798,-0.006849101981766706
