seed,experiment,method,condition,mean_regret,p95_regret,action_agreement,mean_gap,q1_regret,q1_agreement,q2_regret,q2_agreement,q3_regret,q3_agreement,q4_regret,q4_agreement
2733401755,E020,boundary_aware,moderate,0.0031510756703497515,0.011515874299416506,0.4,0.0037780023683574933,0.002031221878072614,0.3090909090909091,0.0028450926101159027,0.3090909090909091,0.003351985694803584,0.43636363636363634,0.004376002498406904,0.5454545454545454
2733401755,E020,boundary_aware,strong,0.004812158011771322,0.014265669230371713,0.3090909090909091,0.0037780023683574933,0.0027920624433684267,0.2909090909090909,0.004085300249914598,0.2,0.0035438209840977517,0.41818181818181815,0.00882744836970451,0.32727272727272727
2733401755,E020,robust_control_aware,moderate,0.0009313438763980164,0.004945823184067576,0.6681818181818182,0.0037780023683574933,0.0009030877257650507,0.41818181818181815,0.0013789489316582055,0.5818181818181818,0.0010944673917945033,0.7272727272727273,0.0003488714563743062,0.9454545454545454
2733401755,E020,robust_control_aware,strong,0.002237198498691615,0.00996189532894413,0.509090909090909,0.0037780023683574933,0.0018036926186342315,0.2909090909090909,0.002481308728184462,0.43636363636363634,0.00224936319775106,0.5636363636363636,0.002414429450196706,0.7454545454545455
2733401755,E031,boundary_aware,moderate,0.004626557230550715,0.01579539190568314,0.35,0.0037780023683574933,0.0028644825306641582,0.3090909090909091,0.003565784067197321,0.2909090909090909,0.005342423164992697,0.2909090909090909,0.006733539159348683,0.509090909090909
2733401755,E031,boundary_aware,strong,0.006042699713385994,0.024014744093537422,0.2909090909090909,0.0037780023683574933,0.0030779331457757575,0.32727272727272727,0.0044655869612368415,0.21818181818181817,0.005830979083125979,0.23636363636363636,0.010796299663405399,0.38181818181818183
2733401755,E031,robust_control_aware,moderate,0.0031585453501582796,0.013129740114797337,0.43636363636363634,0.0037780023683574933,0.0015012320580803495,0.36363636363636365,0.0033753732107511115,0.2909090909090909,0.003216529397059576,0.43636363636363634,0.00454104673474208,0.6545454545454545
2733401755,E031,robust_control_aware,strong,0.004779789943050049,0.01786423816412163,0.3181818181818182,0.0037780023683574933,0.002654447781409073,0.23636363636363636,0.003676537327058872,0.23636363636363636,0.0048905056243392486,0.32727272727272727,0.007897669039393004,0.4727272727272727
2667909150,E020,boundary_aware,moderate,0.0027213803442055085,0.011719085143115404,0.4636363636363636,0.0037449444516839212,0.0013234545835289538,0.38181818181818183,0.0023007651246998388,0.45454545454545453,0.002787623484600812,0.4727272727272727,0.004473678183992429,0.5454545454545454
2667909150,E020,boundary_aware,strong,0.0033589549622260366,0.012807878653328308,0.4318181818181818,0.0037449444516839212,0.0018595561832870301,0.38181818181818183,0.0031881334126053953,0.45454545454545453,0.003006923741989566,0.43636363636363634,0.005381206511022155,0.45454545454545453
