seed,experiment,method,condition,mean_regret,p95_regret,action_agreement,mean_gap,q1_regret,q1_agreement,q2_regret,q2_agreement,q3_regret,q3_agreement,q4_regret,q4_agreement
2742807292,E020,boundary_aware,moderate,0.0024716699809635393,0.0100605440225168,0.45,0.0032932128475679674,0.0015425493766439518,0.41818181818181815,0.0017385110398036772,0.36363636363636365,0.0027621692759689427,0.4,0.0038434502314375852,0.6181818181818182
2742807292,E020,boundary_aware,strong,0.0040930046200667565,0.01692854020597454,0.38636363636363635,0.0032932128475679674,0.002145669559784045,0.4,0.003470778870000538,0.32727272727272727,0.003719431665797682,0.4,0.007036138384684761,0.41818181818181815
2742807292,E020,robust_control_aware,moderate,0.0010411194030663983,0.005210124599928418,0.65,0.0032932128475679674,0.0010515799053316473,0.45454545454545453,0.001143703088488893,0.5272727272727272,0.0010506518976118046,0.7454545454545455,0.0009185427208332476,0.8727272727272727
2742807292,E020,robust_control_aware,strong,0.0019752128260459457,0.00887966056599088,0.5545454545454546,0.0032932128475679674,0.0010337087173607304,0.45454545454545453,0.001346257436943472,0.4909090909090909,0.0020366738091154137,0.6181818181818182,0.003484211340764167,0.6545454545454545
2742807292,E031,boundary_aware,moderate,0.004567019977588945,0.017056823639132156,0.33181818181818185,0.0032932128475679674,0.0026894359526391837,0.2545454545454545,0.0029775593392348467,0.32727272727272727,0.004619596383281705,0.36363636363636365,0.007981488235200042,0.38181818181818183
2742807292,E031,boundary_aware,strong,0.006223667723919563,0.023387007695797282,0.2590909090909091,0.0032932128475679674,0.004033053339685385,0.2545454545454545,0.004220868924366456,0.21818181818181817,0.0054236391661194195,0.3090909090909091,0.011217109465506992,0.2545454545454545
2742807292,E031,robust_control_aware,moderate,0.0037323528266861965,0.014743008157890451,0.35909090909090907,0.0032932128475679674,0.0024511097637516213,0.21818181818181817,0.0028448695509038554,0.34545454545454546,0.004480865479573117,0.34545454545454546,0.00515256651251619,0.5272727272727272
2742807292,E031,robust_control_aware,strong,0.004521291441160424,0.015899792578728283,0.32272727272727275,0.0032932128475679674,0.0032350309031427653,0.21818181818181817,0.0034280666449685872,0.3090909090909091,0.00450763271719373,0.34545454545454546,0.006914435499336616,0.41818181818181815
2573597253,E020,boundary_aware,moderate,0.0027149254768270683,0.01063733636401593,0.42727272727272725,0.0034666564266253204,0.0016497245520814968,0.34545454545454546,0.002414665959588243,0.4727272727272727,0.0027374015999964596,0.38181818181818183,0.004057909795642072,0.509090909090909
2573597253,E020,boundary_aware,strong,0.004389799146322471,0.01524235708639024,0.32727272727272727,0.0034666564266253204,0.0027576512698350582,0.2545454545454545,0.0036020602445101103,0.38181818181818183,0.004332747260416935,0.2727272727272727,0.006866737810527782,0.4
2573597253,E020,robust_control_aware,moderate,0.0011921651810690053,0.005033164277999535,0.6227272727272727,0.0034666564266253204,0.0011158094978155721,0.36363636363636365,0.0010869360342228899,0.6363636363636364,0.0013727702969760069,0.6181818181818182,0.0011931448952615528,0.8727272727272727
2573597253,E020,robust_control_aware,strong,0.0023093194550935685,0.009082197334638772,0.5181818181818182,0.0034666564266253204,0.0021565307248669644,0.32727272727272727,0.002395028099040173,0.509090909090909,0.0020175234228573145,0.509090909090909,0.0026681955736098223,0.7272727272727273
2573597253,E031,boundary_aware,moderate,0.004225881345159682,0.017883015983504922,0.35454545454545455,0.0034666564266253204,0.002110064928325081,0.36363636363636365,0.0034888831046203835,0.34545454545454546,0.005816502915396876,0.18181818181818182,0.005488074432296387,0.5272727272727272
2573597253,E031,boundary_aware,strong,0.005533050656666589,0.02227089546225481,0.29545454545454547,0.0034666564266253204,0.002908054453819508,0.3090909090909091,0.0055131713395909845,0.23636363636363636,0.0060716174407367835,0.2,0.00763935939251908,0.43636363636363634
