seed,experiment,method,condition,mean_regret,p95_regret,action_agreement,mean_gap,q1_regret,q1_agreement,q2_regret,q2_agreement,q3_regret,q3_agreement,q4_regret,q4_agreement
2894855845,E020,boundary_aware,moderate,0.0028850657997408,0.011494964023054681,0.42727272727272725,0.003745247651543187,0.0015116019095808527,0.4,0.0018459632892929515,0.43636363636363634,0.002710078553032232,0.4,0.005472619447057166,0.4727272727272727
2894855845,E020,boundary_aware,strong,0.004756536111477473,0.01571061186051988,0.33181818181818185,0.003745247651543187,0.0024247965190230475,0.34545454545454546,0.00381910877641502,0.34545454545454546,0.004907328776803452,0.2545454545454545,0.007874910373668373,0.38181818181818183
2894855845,E020,robust_control_aware,moderate,0.0012204878790194156,0.005504603968791138,0.6409090909090909,0.003745247651543187,0.0005499217257594719,0.5454545454545454,0.0016209844037873896,0.5272727272727272,0.0015913144866060405,0.6,0.0011197308999247601,0.8909090909090909
2894855845,E020,robust_control_aware,strong,0.003221826945279393,0.014190199562977918,0.4727272727272727,0.003745247651543187,0.0014155757864856892,0.509090909090909,0.002716343771225298,0.4,0.002834801035383149,0.43636363636363634,0.005920587188023437,0.5454545454545454
2894855845,E031,boundary_aware,moderate,0.005075029021634666,0.016716274141393726,0.34545454545454546,0.003745247651543187,0.003850119955344195,0.32727272727272727,0.003447898562289816,0.2909090909090909,0.004549608736991816,0.38181818181818183,0.008452488831912835,0.38181818181818183
2894855845,E031,boundary_aware,strong,0.006191044249830191,0.018107094499282522,0.2909090909090909,0.003745247651543187,0.00444975416868166,0.2545454545454545,0.004249511661576591,0.2909090909090909,0.00570633124956774,0.3090909090909091,0.010358579919494772,0.3090909090909091
2894855845,E031,robust_control_aware,moderate,0.0036456335474528523,0.014056338638472879,0.40454545454545454,0.003745247651543187,0.0029974359645869343,0.2909090909090909,0.0032428221101314467,0.2545454545454545,0.003621512193915213,0.43636363636363634,0.004720763921177816,0.6363636363636364
2894855845,E031,robust_control_aware,strong,0.005406185430747484,0.017614313380557606,0.3181818181818182,0.003745247651543187,0.00415337946469632,0.2545454545454545,0.003972229363805812,0.2545454545454545,0.005248713637130087,0.34545454545454546,0.008250419257357715,0.41818181818181815
2781169015,E020,boundary_aware,moderate,0.0028918081628459364,0.010141864893869378,0.41818181818181815,0.0034400289596186852,0.0022092851961078882,0.2545454545454545,0.002782763773641209,0.38181818181818183,0.002291577576451156,0.4909090909090909,0.004283606105183492,0.5454545454545454
2781169015,E020,boundary_aware,strong,0.005742652630534688,0.01926770197997594,0.2727272727272727,0.0034400289596186852,0.0045731739020896745,0.21818181818181817,0.005331287088838168,0.2545454545454545,0.005372431639860803,0.2727272727272727,0.0076937178913501015,0.34545454545454546
