seed,experiment,method,condition,mean_regret,p95_regret,action_agreement,mean_gap,q1_regret,q1_agreement,q2_regret,q2_agreement,q3_regret,q3_agreement,q4_regret,q4_agreement
2694695743,E031,boundary_aware,strong,0.005363503944149477,0.02019162674759896,0.3181818181818182,0.0036300628015153396,0.00399128469699788,0.34545454545454546,0.0034099678413274204,0.34545454545454546,0.005531392907524004,0.2,0.008521370330748608,0.38181818181818183
2694695743,E031,robust_control_aware,moderate,0.003565486200169307,0.012835249969592713,0.4,0.0036300628015153396,0.0020878020208376902,0.38181818181818183,0.00265224573963506,0.34545454545454546,0.005509182775241432,0.18181818181818182,0.004012714264963047,0.6909090909090909
2694695743,E031,robust_control_aware,strong,0.004724718328817748,0.016374631505459526,0.34545454545454546,0.0036300628015153396,0.0034428547871485043,0.38181818181818183,0.003075855483086728,0.32727272727272727,0.0058488015019926886,0.16363636363636364,0.006531361543043073,0.509090909090909
2838926281,E020,boundary_aware,moderate,0.0027714094332048135,0.010615900602046788,0.4590909090909091,0.003447370852489051,0.0013846919074476537,0.36363636363636365,0.0020650517360041717,0.4,0.0022144967021762276,0.5818181818181818,0.0054213973871912015,0.4909090909090909
2838926281,E020,boundary_aware,strong,0.0034741413784158083,0.012666752608492962,0.42272727272727273,0.003447370852489051,0.001739907706036398,0.38181818181818183,0.002365804383032891,0.38181818181818183,0.002883940143531831,0.509090909090909,0.006906913281062112,0.41818181818181815
2838926281,E020,robust_control_aware,moderate,0.001069979717105026,0.005943990320659182,0.65,0.003447370852489051,0.0007777922754472554,0.4727272727272727,0.0013427545622523964,0.509090909090909,0.0013923606742813933,0.7090909090909091,0.0007670113564390578,0.9090909090909091
2838926281,E020,robust_control_aware,strong,0.0018125261558703566,0.009032171218944902,0.5863636363636363,0.003447370852489051,0.0014092025347069933,0.41818181818181815,0.0016300063094174836,0.4727272727272727,0.001725335893751687,0.6545454545454545,0.0024855598856052628,0.8
2838926281,E031,boundary_aware,moderate,0.004482490496040073,0.015195970024560553,0.31363636363636366,0.003447370852489051,0.0029327426856466986,0.2909090909090909,0.003047595001282232,0.2909090909090909,0.004398696864555381,0.32727272727272727,0.007550927432675981,0.34545454545454546
2838926281,E031,boundary_aware,strong,0.005838950170274721,0.018045787466443013,0.2727272727272727,0.003447370852489051,0.004206515029552756,0.21818181818181817,0.004287250343600439,0.2727272727272727,0.004774482324915489,0.3090909090909091,0.0100875529830302,0.2909090909090909
2838926281,E031,robust_control_aware,moderate,0.0036579773581100474,0.014869146078574333,0.39090909090909093,0.003447370852489051,0.002759094534105372,0.3090909090909091,0.002232425579966834,0.4,0.0038133679227228085,0.36363636363636365,0.005827021395645174,0.4909090909090909
2838926281,E031,robust_control_aware,strong,0.004921540923893057,0.01639865669421851,0.33636363636363636,0.003447370852489051,0.003644155346803169,0.3090909090909091,0.0029460512057704847,0.32727272727272727,0.004161564122074249,0.34545454545454546,0.008934393020924329,0.36363636363636365
2858725238,E020,boundary_aware,moderate,0.0027612820646152393,0.010309239565881296,0.39090909090909093,0.00337360138573249,0.0010255740109083608,0.43636363636363634,0.002538893050393718,0.34545454545454546,0.00298772022920248,0.2909090909090909,0.004492940967956402,0.4909090909090909
2858725238,E020,boundary_aware,strong,0.004069845627468616,0.016655705524739405,0.35,0.00337360138573249,0.0018822429045105527,0.41818181818181815,0.003274546230850616,0.32727272727272727,0.004840650653372683,0.2545454545454545,0.006281942721140611,0.4
2858725238,E020,robust_control_aware,moderate,0.0012641098813621703,0.007059574848347084,0.5909090909090909,0.00337360138573249,0.0007151189903288711,0.41818181818181815,0.0018354924764098152,0.5272727272727272,0.0015315543334167914,0.5636363636363636,0.0009742737252932028,0.8545454545454545
2858725238,E020,robust_control_aware,strong,0.0024585686677471093,0.009182393481023607,0.4636363636363636,0.00337360138573249,0.0010760889822347063,0.43636363636363634,0.002356672942934003,0.45454545454545453,0.0026266122087278956,0.41818181818181815,0.0037749005370918327,0.5454545454545454
2858725238,E031,boundary_aware,moderate,0.004478742450439618,0.015112415663346803,0.35454545454545455,0.00337360138573249,0.0026367068936435888,0.41818181818181815,0.004535334025873315,0.32727272727272727,0.004026225577604914,0.2727272727272727,0.006716703304636651,0.4
2858725238,E031,boundary_aware,strong,0.005393862235055384,0.019699010409822353,0.30454545454545456,0.00337360138573249,0.0033171048335997864,0.34545454545454546,0.005650927326799743,0.2727272727272727,0.005208759169133738,0.23636363636363636,0.007398657610688268,0.36363636363636365
2858725238,E031,robust_control_aware,moderate,0.003475304705909066,0.01333578659890897,0.41818181818181815,0.00337360138573249,0.003198064931749904,0.4,0.003327852087806162,0.34545454545454546,0.0033768859429821677,0.3090909090909091,0.00399841586109803,0.6181818181818182
2858725238,E031,robust_control_aware,strong,0.004618652145524989,0.014834533955890765,0.35,0.00337360138573249,0.003877671166444465,0.34545454545454546,0.0045890372495373515,0.3090909090909091,0.004484436362300674,0.2545454545454545,0.005523463803817464,0.4909090909090909
2715587874,E020,boundary_aware,moderate,0.002671346550378915,0.009393648751095808,0.43636363636363634,0.003579681745965971,0.0023486193306483513,0.2727272727272727,0.0025651713390372082,0.38181818181818183,0.002852527235278608,0.45454545454545453,0.0029190682965514925,0.6363636363636364
2715587874,E020,boundary_aware,strong,0.003951619839587581,0.013926593512542829,0.35454545454545455,0.003579681745965971,0.0033906737797870317,0.2545454545454545,0.0031197185522174016,0.32727272727272727,0.00392424199716654,0.36363636363636365,0.00537184502917935,0.4727272727272727
2715587874,E020,robust_control_aware,moderate,0.0010349492121767294,0.0057280990593614346,0.6727272727272727,0.003579681745965971,0.0014073291895618277,0.41818181818181815,0.001080612917139718,0.6363636363636364,0.001201968695994033,0.7090909090909091,0.0004498860460113395,0.9272727272727272
2715587874,E020,robust_control_aware,strong,0.0019793665096424482,0.007647884049037374,0.5272727272727272,0.003579681745965971,0.0021695730350387095,0.34545454545454546,0.002122093611734527,0.43636363636363634,0.00211333962895159,0.5454545454545454,0.0015124597628449652,0.7818181818181819
