seed,method,condition,mean_D,p95_D,viability_occupancy,severe_fraction,action_agreement,cumulative_task
2121423049,sharpness_aware,strong,0.028020505670589627,0.0657669782726998,0.86,0.0,0.4825,190.7168560918476
3968988679,mse,strong,0.031011890173661714,0.08096663471673964,0.8275,0.0,0.485,192.77043560857305
3968988679,noise_aware,strong,0.03476140363147428,0.08373513739901274,0.78,0.0,0.455,193.76234985823706
3968988679,sharpness_aware,strong,0.029841758998162014,0.07560232570550075,0.8525,0.0,0.4875,191.00625434796598
1493249476,mse,strong,0.030313762398607516,0.07570752759362384,0.82,0.0,0.44,187.78928864935835
1493249476,noise_aware,strong,0.03045153063696529,0.07665048278702134,0.8025,0.0,0.445,188.44376905825413
1493249476,sharpness_aware,strong,0.032957451215033864,0.07991023042816875,0.795,0.0,0.4375,193.017473300855
1567049265,mse,strong,0.02607781148483845,0.06464730684332146,0.905,0.0,0.4725,185.68329612492556
1567049265,noise_aware,strong,0.024827322001922905,0.06779407996654359,0.9025,0.0,0.44,185.79768393410404
1567049265,sharpness_aware,strong,0.026569619036040396,0.06763202794833482,0.8925,0.0,0.4775,184.48300185555374
1443871119,mse,strong,0.03329146181433127,0.07941326900280495,0.81,0.0,0.47,192.00307340281958
1443871119,noise_aware,strong,0.029970693687460637,0.07382999811661096,0.8525,0.0,0.475,192.46860415550725
1443871119,sharpness_aware,strong,0.03277261432861927,0.08364813513269119,0.805,0.0,0.4825,189.33645446129609
207789827,mse,strong,0.025041291921022796,0.06286098161618464,0.905,0.0,0.485,191.97767489214823
207789827,noise_aware,strong,0.0266765551310346,0.06560073092444575,0.875,0.0,0.4675,189.38415807869248
207789827,sharpness_aware,strong,0.026958767111425325,0.06511856445843993,0.89,0.0,0.48,191.99850906138812
2665534169,mse,strong,0.03041400254094836,0.07260642414240882,0.8425,0.0,0.4875,184.68501529213972
2665534169,noise_aware,strong,0.03011149941257938,0.07244492870506962,0.845,0.0,0.4825,184.30149844547418
2665534169,sharpness_aware,strong,0.02994591731080325,0.07282801907138872,0.84,0.0,0.4875,186.76875886369265
3207734048,mse,strong,0.02860152089841904,0.07156233295887104,0.8675,0.0,0.49,185.8600392639025
3207734048,noise_aware,strong,0.027968639740019795,0.0693818797694397,0.865,0.0,0.49,186.50239866601817
3207734048,sharpness_aware,strong,0.02826732687140656,0.07288671372070767,0.8725,0.0,0.465,188.69648812686404
659579441,mse,strong,0.0269449538333415,0.06618889661258212,0.86,0.0,0.46,184.31205640862663
659579441,noise_aware,strong,0.023080690378560424,0.05781904803178998,0.9225,0.0,0.48,182.85592756329228
659579441,sharpness_aware,strong,0.027068821695180326,0.06191052959099067,0.8825,0.0,0.44,184.93555496418753
1831990360,mse,strong,0.02989747444876703,0.06952787216779664,0.8475,0.0,0.445,185.57919816471298
1831990360,noise_aware,strong,0.02983519915757591,0.07351305932130826,0.835,0.0,0.4675,182.4236212023369
1831990360,sharpness_aware,strong,0.027339945528315174,0.06656990997385062,0.8625,0.0,0.49,183.6595562443075
575250115,mse,strong,0.025272433048927113,0.06128149317363779,0.8975,0.0,0.475,181.64313615942888
575250115,noise_aware,strong,0.02360160359913241,0.059473953250368645,0.9125,0.0,0.4825,178.12911458083695
575250115,sharpness_aware,strong,0.031860113654324326,0.0822362425674463,0.815,0.0,0.4625,185.0675504801268
3743157485,mse,strong,0.028235133995051304,0.07499201684981958,0.855,0.0,0.465,186.39045594434322
3743157485,noise_aware,strong,0.028278345625149654,0.07292490816259203,0.8725,0.0,0.48,181.8408828240402
3743157485,sharpness_aware,strong,0.03177759516643249,0.08633837621099351,0.845,0.0,0.4475,187.45581488477205
1796461005,mse,strong,0.03183719681301142,0.08163792527974861,0.815,0.0,0.4475,191.0495766725727
1796461005,noise_aware,strong,0.030336229602893335,0.07813718903260966,0.825,0.0,0.4525,188.82526756562044
1796461005,sharpness_aware,strong,0.03785051926893743,0.09182578395021064,0.76,0.0025,0.465,197.34667465672055
4057262831,mse,strong,0.031430977632349394,0.07521420763734947,0.81,0.0,0.465,189.1112377949933
4057262831,noise_aware,strong,0.03188687915283345,0.07434625412960372,0.815,0.0,0.445,185.72351022869321
4057262831,sharpness_aware,strong,0.032349562995457465,0.08419999304811053,0.8125,0.0,0.4425,186.2480454107617
3530410642,mse,strong,0.023087611427757705,0.05652205665657252,0.925,0.0,0.4725,185.74852193703163
3530410642,noise_aware,strong,0.024856385459067473,0.061350582309810206,0.8925,0.0,0.4725,181.6840160375272
3530410642,sharpness_aware,strong,0.025356259855636137,0.06114427538971232,0.8775,0.0,0.4525,189.00653500704317
668701307,mse,strong,0.029079834057739076,0.06665760494851573,0.8525,0.0,0.505,192.02806077356053
668701307,noise_aware,strong,0.031247223327553152,0.0690817930199677,0.8175,0.0,0.4775,188.87640858442353
668701307,sharpness_aware,strong,0.03668094508689524,0.08496535060125072,0.7475,0.0,0.48,194.8245589602756
2440047106,mse,strong,0.025639151348271893,0.0671538789485021,0.8875,0.0,0.4675,194.14445375837863
2440047106,noise_aware,strong,0.027215099107384396,0.07084313239983604,0.8725,0.0,0.465,192.13851538421542
2440047106,sharpness_aware,strong,0.031973623416821216,0.08023303765330814,0.805,0.0,0.4275,198.1649193282293
3736759803,mse,strong,0.03659526656549603,0.09209156920674141,0.7725,0.0075,0.435,189.75766955930766
3736759803,noise_aware,strong,0.03317112180741123,0.07937148315802213,0.8025,0.0025,0.44,192.8346842075739
3736759803,sharpness_aware,strong,0.030917706186175283,0.08204155829968411,0.83,0.0,0.4625,193.1547520421525
15234333,mse,strong,0.027188333388905958,0.06746165179813651,0.865,0.0,0.47,186.33858568052472
15234333,noise_aware,strong,0.027237431891336508,0.06604766364272942,0.8925,0.0,0.4575,182.16160680552315
15234333,sharpness_aware,strong,0.0281669561916057,0.06527953930107236,0.8625,0.0,0.475,188.41767376497086
667584176,mse,strong,0.02612922994853129,0.060175064719308044,0.895,0.0,0.48,189.39093520967782
667584176,noise_aware,strong,0.029290379714507823,0.06914338701497817,0.855,0.0,0.4625,186.49310808087031
667584176,sharpness_aware,strong,0.028727180844357447,0.06927756985812242,0.86,0.0,0.47,186.24401408659963
4066184225,mse,strong,0.03649139493023648,0.08964991420510747,0.7625,0.0,0.4575,190.52424634003734
4066184225,noise_aware,strong,0.032511477490685135,0.0809256963117545,0.81,0.0,0.4625,187.7258529177152
4066184225,sharpness_aware,strong,0.030402606629798122,0.07932012582261096,0.845,0.0,0.4825,190.41910171199018
1886451804,mse,strong,0.029672070999973058,0.0709304749871829,0.85,0.0,0.4425,191.5701523887796
1886451804,noise_aware,strong,0.029328242252021255,0.07055435285997132,0.85,0.0,0.4375,193.93747774314164
1886451804,sharpness_aware,strong,0.029837766505019174,0.07782615998975831,0.8375,0.0,0.45,194.11207967804415
2272934004,mse,strong,0.022119058129336677,0.05482987922972625,0.935,0.0,0.455,194.26019838694805
2272934004,noise_aware,strong,0.019794128653312898,0.047390995382123935,0.9525,0.0,0.505,188.76479745123333
2272934004,sharpness_aware,strong,0.02398604279295001,0.05995709894944984,0.9125,0.0,0.455,193.71595956216362
938779823,mse,strong,0.03420769223537281,0.0855945546921506,0.7825,0.0,0.435,184.03374942757165
938779823,noise_aware,strong,0.03555628611324197,0.08902148060616095,0.765,0.0,0.4475,184.64268405185882
938779823,sharpness_aware,strong,0.03779210409949149,0.0963517806079015,0.75,0.005,0.4575,187.64997018162222
2703660895,mse,strong,0.035606064422530045,0.09289880223740457,0.7675,0.0,0.4775,188.84154937791374
2703660895,noise_aware,strong,0.0328292721979333,0.07933725588927931,0.7925,0.0,0.4775,186.45307353734307
2703660895,sharpness_aware,strong,0.0375113552207223,0.09759985031862106,0.7375,0.0,0.4475,193.10139810947587
2525182596,mse,strong,0.03390852108676801,0.07993436651752844,0.8,0.0,0.4475,182.74751228755886
2525182596,noise_aware,strong,0.03626569594172012,0.0854419627089702,0.7575,0.0025,0.45,186.3291949092092
2525182596,sharpness_aware,strong,0.03203970248470463,0.07623044478832358,0.81,0.0,0.4425,183.59073250823855
4018511418,mse,strong,0.03457076923584959,0.07797634639042714,0.79,0.0,0.46,192.61794922922553
4018511418,noise_aware,strong,0.030257825075023906,0.07376707239740272,0.835,0.0,0.485,190.28234233267426
4018511418,sharpness_aware,strong,0.028476529526092607,0.07416845716392002,0.8575,0.0,0.515,189.55239951426722
1772851305,mse,strong,0.0309887199729544,0.08173207859112072,0.8325,0.0,0.455,187.21423767744568
1772851305,noise_aware,strong,0.02788669066824447,0.0666199576386949,0.87,0.0,0.465,189.8753350305792
1772851305,sharpness_aware,strong,0.030841528498211455,0.0792828516547832,0.835,0.0,0.4575,194.10472248745796
2235246993,mse,strong,0.049560170938666596,0.11246731506043355,0.58,0.0025,0.4375,191.41563646607736
2235246993,noise_aware,strong,0.039995260718609364,0.10049504057254825,0.685,0.0,0.48,188.83507382165172
2235246993,sharpness_aware,strong,0.04573280013201295,0.1082913284282227,0.645,0.005,0.4575,190.6021201848903
2430720536,mse,strong,0.030115707107827072,0.07269056112672355,0.84,0.0,0.4625,192.44243085859847
2430720536,noise_aware,strong,0.028642796321145417,0.06989657633575459,0.85,0.0,0.48,191.53359543442906
2430720536,sharpness_aware,strong,0.02911864651130967,0.07193930200328243,0.8475,0.0,0.4725,194.98330476946887
628175963,mse,strong,0.02631627673295754,0.05988971040746517,0.8925,0.0,0.48,192.96934968747033
628175963,noise_aware,strong,0.026293864043501713,0.06383717071977983,0.8875,0.0,0.4675,187.93721243527293
628175963,sharpness_aware,strong,0.028543433444573642,0.07379213524873018,0.8575,0.0,0.455,191.19652342502286
299474548,mse,strong,0.026440368883211215,0.0638048863513986,0.89,0.0,0.4575,190.57910455204066
299474548,noise_aware,strong,0.033190553295183035,0.08044657314423316,0.8025,0.0,0.4325,194.90474834356684
299474548,sharpness_aware,strong,0.032866760817395806,0.07969380742183395,0.7975,0.0,0.455,195.13802230863718
1273168757,mse,strong,0.023106508390295915,0.05858649587517035,0.9075,0.0,0.4525,184.10492012418604
1273168757,noise_aware,strong,0.024256021762860742,0.06108027515668673,0.905,0.0,0.495,183.32146270977108
1273168757,sharpness_aware,strong,0.028400277826877058,0.06883165173136328,0.8825,0.0,0.495,182.65297494259977
273733572,mse,strong,0.03230211076199642,0.07318351431633499,0.7825,0.0,0.45,192.82815623694214
273733572,noise_aware,strong,0.02860755993757386,0.06819306393090455,0.8475,0.0,0.4425,193.27122582018833
273733572,sharpness_aware,strong,0.03158214089056754,0.0847575296704929,0.8125,0.0,0.45,195.06634993788123
3144435095,mse,strong,0.03053652553863359,0.06820366340208903,0.835,0.0,0.485,188.86163412548765
3144435095,noise_aware,strong,0.031209996300632953,0.07593368350335775,0.855,0.0,0.4825,192.76517189385936
3144435095,sharpness_aware,strong,0.03246076464929401,0.08249904841187969,0.82,0.0,0.475,194.81973573581595
2633701326,mse,strong,0.03525162287205519,0.08904155148176704,0.7725,0.0,0.4725,193.8033537940749
2633701326,noise_aware,strong,0.034019254564728436,0.0807451373567272,0.78,0.0025,0.4575,193.88152647151014
2633701326,sharpness_aware,strong,0.03716389609678077,0.08813585249169392,0.7525,0.0025,0.46,200.07280961430055
4211238376,mse,strong,0.029138185916412433,0.07171719309828062,0.8525,0.0,0.43,200.2286084324798
4211238376,noise_aware,strong,0.033710048449314106,0.07854133106527189,0.8,0.0,0.445,196.59763722989788
4211238376,sharpness_aware,strong,0.03283604647596878,0.07305197024746735,0.7925,0.0,0.4475,198.72001545572454
1111838367,mse,strong,0.023487350202845567,0.053564122827536836,0.9225,0.0,0.465,193.0919133689712
1111838367,noise_aware,strong,0.02499372521099217,0.061622251096285774,0.8925,0.0,0.445,191.49670268291084
1111838367,sharpness_aware,strong,0.027781990105038887,0.06888158029964059,0.88,0.0,0.4625,195.88240709511297
3524972486,mse,strong,0.027359422422049987,0.06596726358293993,0.8825,0.0,0.4775,197.5362316267599
3524972486,noise_aware,strong,0.03144225717030079,0.07748993086571758,0.83,0.0,0.435,200.47897128056547
3524972486,sharpness_aware,strong,0.025307093203085645,0.06198056519790691,0.905,0.0,0.4575,196.04604641149982
3560542704,mse,strong,0.025604882772059526,0.06337043673491162,0.89,0.0,0.5175,189.78427195544202
3560542704,noise_aware,strong,0.03160253676579818,0.07869139875013953,0.805,0.0,0.48,189.448685427117
3560542704,sharpness_aware,strong,0.025975924401339515,0.06394265741257464,0.8875,0.0,0.4475,189.9555587843603
3731969181,mse,strong,0.02953565825830938,0.07862720816649924,0.845,0.0,0.49,191.81548228037556
3731969181,noise_aware,strong,0.026659153823580705,0.06851256284001546,0.8725,0.0,0.505,189.74429954429525
3731969181,sharpness_aware,strong,0.02697335964064837,0.06809615192885296,0.8725,0.0,0.4875,191.02948141017004
1211268588,mse,strong,0.026087610226633706,0.0657379871198433,0.8875,0.0,0.455,178.1581197013025
1211268588,noise_aware,strong,0.02945899409580797,0.0729216500069151,0.835,0.0,0.45,179.54142120573425
1211268588,sharpness_aware,strong,0.029812927141156374,0.07070995517869735,0.845,0.0,0.44,180.07074173153603
592709181,mse,strong,0.03545400295738491,0.08541944525812782,0.785,0.0025,0.4575,192.25773286386578
592709181,noise_aware,strong,0.030569224956861474,0.07701849908892952,0.82,0.0,0.4775,187.46759057704168
592709181,sharpness_aware,strong,0.03760006812935306,0.09634465556569007,0.75,0.005,0.435,188.89880878408803
1007944539,mse,strong,0.028442977763170445,0.06993185216303889,0.85,0.0,0.445,196.46558525727335
1007944539,noise_aware,strong,0.026116798709896943,0.07124385432691152,0.88,0.0,0.445,190.0002854659887
1007944539,sharpness_aware,strong,0.03279862634798561,0.0779607168591281,0.815,0.0,0.42,196.98258203641797
2619667409,mse,strong,0.032306674535614296,0.07394061913977185,0.795,0.0,0.46,189.556823772421
2619667409,noise_aware,strong,0.031373410518417424,0.07230902865997854,0.8125,0.0,0.455,186.54170786533138
2619667409,sharpness_aware,strong,0.031639813088874286,0.0779350527509507,0.8125,0.0,0.4625,187.11711442498336
1380973866,mse,strong,0.03073813414072299,0.07483064788308856,0.805,0.0,0.4775,189.2286280595883
1380973866,noise_aware,strong,0.029221868650333917,0.0725081779842224,0.8475,0.0,0.46,189.2189164998479
1380973866,sharpness_aware,strong,0.03190878441902443,0.07961763278847175,0.8125,0.0,0.47,194.1325041038622
2991984838,mse,strong,0.03148872136670967,0.07874996432511439,0.805,0.0,0.4675,188.05893728585698
2991984838,noise_aware,strong,0.030208467299738393,0.08179867082853401,0.8275,0.0,0.48,189.85994232343864
2991984838,sharpness_aware,strong,0.03074283059510992,0.07855249775366131,0.8275,0.0,0.4675,189.98742626429885
3888342105,mse,strong,0.025995721243450082,0.06488301034746508,0.8775,0.0,0.4825,192.1301624559199
3888342105,noise_aware,strong,0.02747524489559466,0.06850961023613812,0.8675,0.0,0.4575,184.89023852983553
3888342105,sharpness_aware,strong,0.02954826874116656,0.07281597215123774,0.84,0.0,0.47,191.94730396990013
961152600,mse,strong,0.029865055837935892,0.07827538025226288,0.845,0.0,0.445,188.7758179617921
961152600,noise_aware,strong,0.030771806142214836,0.07701934523293635,0.8225,0.0,0.4525,184.2142731627239
961152600,sharpness_aware,strong,0.03877690629960724,0.09421338111532856,0.7125,0.0,0.43,192.73200237557137
1122170712,mse,strong,0.034694914787986766,0.08717454076815456,0.7625,0.0,0.44,187.43328342834712
1122170712,noise_aware,strong,0.03136161763369198,0.07848617750031595,0.815,0.0,0.465,186.22373538585327
1122170712,sharpness_aware,strong,0.02928559238331805,0.07583823923133239,0.84,0.0,0.465,188.6404313374377
869103479,mse,strong,0.02280251514358744,0.05276441188523521,0.9375,0.0,0.4425,194.61456845502963
869103479,noise_aware,strong,0.024124730680015184,0.056882685018364965,0.915,0.0,0.4525,194.54138248421827
869103479,sharpness_aware,strong,0.022375343336610475,0.056246667583657865,0.935,0.0,0.45,195.59639873228753
3388555971,mse,strong,0.03177529251713796,0.07584267171039183,0.8025,0.0,0.4475,189.9482154862092
3388555971,noise_aware,strong,0.030371992377782958,0.0742593772394853,0.825,0.0,0.4275,190.01079629255815
3388555971,sharpness_aware,strong,0.029316402141242124,0.06970918703130173,0.8325,0.0,0.46,191.94146986352274
665427334,mse,strong,0.025216255512758048,0.0631891766994144,0.895,0.0,0.495,192.76733110140185
665427334,noise_aware,strong,0.026699466688251728,0.06855172607949148,0.8825,0.0,0.4675,191.0772799749653
