seed,method,condition,stabilization_loss,survival_steps,success_500,action_agreement,mean_decision_regret,mean_action_gap,first_divergence_step,first_divergence_gap
685336,control_aware_rank,strong,8.758784544067188,137.0,0.0,0.7883211678832117,0.0017941124902820778,0.04813744049389719,2.0,0.0030372142927669547
352734,noise_aware_mse,nominal,1.0662418576527988,467.0,0.0,0.5974304068522484,0.012101473150655878,0.038263686616438336,8.0,0.0013577599064152693
352734,noise_aware_mse,moderate,11.01998363499237,43.0,0.0,0.6046511627906976,0.06263744798876318,0.27429101760654356,4.0,0.0037059362512345817
352734,noise_aware_mse,strong,11.141927164832579,38.0,0.0,0.6052631578947368,0.1321633196380451,0.40070312044279033,0.0,0.00039257025212766083
352734,control_aware_rank,nominal,0.05902775372866101,500.0,1.0,0.766,0.001570411294087637,0.00848201264489558,6.0,0.00020706501059179067
352734,control_aware_rank,moderate,2.050541124386854,421.0,0.0,0.7197149643705463,0.003975784266354845,0.025815003147581023,6.0,0.001232773112690988
352734,control_aware_rank,strong,3.105236905624021,376.0,0.0,0.6941489361702128,0.0024846274378812266,0.0427419031079067,3.0,0.0008380782619626798
650887,noise_aware_mse,nominal,6.823846061649585,223.0,0.0,0.6053811659192825,0.017183089985835207,0.06426771329215238,0.0,0.0227051359608336
650887,noise_aware_mse,moderate,9.610742615714274,106.0,0.0,0.5754716981132075,0.03942779441396026,0.19301353097878154,1.0,0.010207263331199222
650887,noise_aware_mse,strong,10.70466124798095,57.0,0.0,0.6491228070175439,0.054857733643718556,0.1372973742956189,1.0,0.007752532478239309
650887,control_aware_rank,nominal,0.009889118553074755,500.0,1.0,0.778,0.00023928217628741994,0.0027293731573444385,2.0,0.004879416853980186
650887,control_aware_rank,moderate,3.469443239815107,366.0,0.0,0.6010928961748634,0.012401560639398203,0.06928992474317094,2.0,0.0060524998665043815
650887,control_aware_rank,strong,11.586984909198009,19.0,0.0,0.631578947368421,0.0132926319178197,0.19060723381334602,1.0,0.007752532478239309
940007,noise_aware_mse,nominal,3.776835560905755,351.0,0.0,0.6609686609686609,0.009807114399262337,0.029683302051985813,0.0,0.023605694081920814
940007,noise_aware_mse,moderate,11.372974391363966,28.0,0.0,0.5714285714285714,0.055540376162765956,0.1292952270827943,3.0,0.0018159069436477493
940007,noise_aware_mse,strong,9.851286870404675,93.0,0.0,0.6021505376344086,0.021350757515138936,0.15562222660257086,6.0,0.0006061417819158317
940007,control_aware_rank,nominal,0.0032900783114078497,500.0,1.0,0.968,3.1643317648594014e-05,0.0021926812523231174,2.0,0.006266228496546164
940007,control_aware_rank,moderate,0.004788729013556794,500.0,1.0,0.828,0.00013771928544805486,0.0025714146591071154,3.0,0.0018159069436477493
